SingleRound,AllRound,WholeTime
0.0464,0.0464,160.6662
0.0331,0.0795,160.6662
0.0371,0.1166,160.6662
0.0450,0.1615,160.6662
0.0335,0.1950,160.6662
0.0568,0.2518,160.6662
0.0664,0.3182,160.6662
0.0649,0.3831,160.6662
0.0681,0.4512,160.6662
0.0669,0.5181,160.6662
0.0462,0.5643,160.6662
0.0402,0.6045,160.6662
0.0580,0.6625,160.6662
0.0290,0.6915,160.6662
0.0285,0.7200,160.6662
0.0371,0.7571,160.6662
0.0287,0.7858,160.6662
0.0348,0.8206,160.6662
0.0286,0.8492,160.6662
0.1029,0.9521,160.6662
0.1497,1.1018,160.6662
0.2131,1.3150,160.6662
0.3094,1.6244,160.6662
0.3829,2.0073,160.6662
0.4719,2.4792,160.6662
0.5515,3.0306,160.6662
0.5517,3.5823,160.6662
0.6310,4.2134,160.6662
0.5029,4.7163,160.6662
0.5311,5.2474,160.6662
0.6447,5.8921,160.6662
0.7294,6.6215,160.6662
0.7533,7.3748,160.6662
0.7034,8.0782,160.6662
0.8442,8.9225,160.6662
0.8114,9.7338,160.6662
1.0437,10.7776,160.6662
0.9212,11.6987,160.6662
0.8935,12.5922,160.6662
1.2056,13.7978,160.6662
1.1927,14.9906,160.6662
1.2690,16.2596,160.6662
1.1477,17.4073,160.6662
1.2604,18.6676,160.6662
1.4736,20.1413,160.6662
1.4808,21.6220,160.6662
1.7236,23.3456,160.6662
1.3881,24.7337,160.6662
1.4422,26.1759,160.6662
1.9358,28.1117,160.6662
1.9617,30.0734,160.6662
1.5728,31.6462,160.6662
1.6657,33.3119,160.6662
1.6725,34.9843,160.6662
2.0691,37.0535,160.6662
1.8347,38.8881,160.6662
1.5476,40.4357,160.6662
1.8618,42.2975,160.6662
1.9549,44.2525,160.6662
2.2516,46.5041,160.6662
1.8427,48.3468,160.6662
2.1745,50.5212,160.6662
1.9805,52.5018,160.6662
2.2707,54.7724,160.6662
2.1217,56.8941,160.6662
1.7819,58.6759,160.6662
2.0677,60.7436,160.6662
2.2523,62.9959,160.6662
2.5523,65.5482,160.6662
1.9967,67.5449,160.6662
2.4570,70.0019,160.6662
2.5015,72.5034,160.6662
2.4850,74.9884,160.6662
2.4476,77.4360,160.6662
2.0437,79.4798,160.6662
2.4206,81.9003,160.6662
2.7088,84.6091,160.6662
2.7276,87.3367,160.6662
2.4446,89.7813,160.6662
2.4911,92.2724,160.6662
2.7361,95.0085,160.6662
2.8182,97.8267,160.6662
2.7495,100.5762,160.6662
2.3843,102.9605,160.6662
2.7507,105.7113,160.6662
2.8735,108.5848,160.6662
3.0300,111.6147,160.6662
2.6028,114.2175,160.6662
2.9238,117.1414,160.6662
3.1539,120.2953,160.6662
3.0485,123.3437,160.6662
3.0531,126.3969,160.6662
2.5330,128.9298,160.6662
2.9942,131.9240,160.6662
3.4432,135.3672,160.6662
3.4665,138.8337,160.6662
3.1710,142.0048,160.6662
3.1768,145.1816,160.6662
3.2868,148.4683,160.6662
3.2589,151.7272,160.6662
