SingleRound,AllRound,WholeTime
0.0329,0.0329,77.7043
0.0345,0.0674,77.7043
0.0308,0.0983,77.7043
0.0337,0.1319,77.7043
0.0375,0.1694,77.7043
0.0389,0.2084,77.7043
0.0299,0.2383,77.7043
0.0459,0.2841,77.7043
0.0450,0.3291,77.7043
0.0303,0.3594,77.7043
0.0282,0.3876,77.7043
0.0273,0.4149,77.7043
0.0567,0.4716,77.7043
0.0381,0.5097,77.7043
0.0290,0.5387,77.7043
0.1867,0.7253,77.7043
0.1763,0.9016,77.7043
0.2648,1.1664,77.7043
0.3459,1.5123,77.7043
0.3375,1.8498,77.7043
0.4140,2.2638,77.7043
0.4871,2.7510,77.7043
0.5062,3.2571,77.7043
0.4619,3.7190,77.7043
0.6535,4.3726,77.7043
0.7990,5.1715,77.7043
0.6307,5.8023,77.7043
0.6901,6.4924,77.7043
0.9691,7.4615,77.7043
0.8834,8.3449,77.7043
0.8216,9.1665,77.7043
1.0835,10.2500,77.7043
1.2644,11.5144,77.7043
0.9339,12.4483,77.7043
1.0691,13.5174,77.7043
1.3342,14.8516,77.7043
1.3789,16.2305,77.7043
1.2123,17.4428,77.7043
1.6930,19.1359,77.7043
1.5475,20.6834,77.7043
1.5735,22.2569,77.7043
1.5427,23.7996,77.7043
1.7622,25.5617,77.7043
1.6607,27.2224,77.7043
1.4841,28.7065,77.7043
1.7540,30.4605,77.7043
1.9043,32.3647,77.7043
1.6714,34.0362,77.7043
1.7566,35.7927,77.7043
2.0305,37.8232,77.7043
1.8866,39.7099,77.7043
1.6286,41.3384,77.7043
2.0477,43.3862,77.7043
2.2060,45.5922,77.7043
1.8734,47.4655,77.7043
2.0941,49.5596,77.7043
2.1264,51.6860,77.7043
2.3438,54.0298,77.7043
1.7207,55.7506,77.7043
3.3908,59.1414,77.7043
3.2670,62.4084,77.7043
3.2269,65.6352,77.7043
3.2308,68.8660,77.7043
3.6174,72.4834,77.7043
