SingleRound,AllRound,WholeTime
0.0705,0.0705,115.8647
0.0628,0.1333,115.8647
0.0560,0.1893,115.8647
0.0603,0.2496,115.8647
0.0584,0.3080,115.8647
0.0573,0.3653,115.8647
0.0298,0.3951,115.8647
0.0406,0.4357,115.8647
0.0639,0.4996,115.8647
0.0570,0.5566,115.8647
0.0559,0.6125,115.8647
0.0549,0.6674,115.8647
0.0619,0.7293,115.8647
0.0581,0.7874,115.8647
0.0589,0.8463,115.8647
0.0553,0.9017,115.8647
0.0451,0.9468,115.8647
0.1581,1.1050,115.8647
0.3092,1.4141,115.8647
0.3386,1.7527,115.8647
0.5661,2.3189,115.8647
0.4293,2.7482,115.8647
0.6438,3.3920,115.8647
0.4588,3.8508,115.8647
0.7167,4.5675,115.8647
0.7490,5.3164,115.8647
0.6413,5.9577,115.8647
1.0683,7.0260,115.8647
1.0888,8.1147,115.8647
0.9200,9.0348,115.8647
1.0105,10.0453,115.8647
1.1142,11.1595,115.8647
1.3757,12.5352,115.8647
1.2752,13.8104,115.8647
1.1727,14.9831,115.8647
1.0076,15.9907,115.8647
1.2261,17.2168,115.8647
1.0995,18.3163,115.8647
1.0824,19.3987,115.8647
1.2018,20.6005,115.8647
1.4535,22.0539,115.8647
1.4880,23.5419,115.8647
1.2361,24.7780,115.8647
1.6622,26.4402,115.8647
1.7948,28.2350,115.8647
1.3448,29.5798,115.8647
1.7495,31.3294,115.8647
1.7807,33.1101,115.8647
2.0395,35.1496,115.8647
1.6849,36.8344,115.8647
1.5001,38.3345,115.8647
1.8024,40.1370,115.8647
1.8978,42.0347,115.8647
1.5535,43.5882,115.8647
1.7876,45.3758,115.8647
1.9720,47.3478,115.8647
2.1855,49.5334,115.8647
1.9882,51.5216,115.8647
1.7224,53.2440,115.8647
1.9643,55.2083,115.8647
2.2554,57.4637,115.8647
2.0349,59.4987,115.8647
2.3643,61.8630,115.8647
2.2650,64.1280,115.8647
2.2792,66.4072,115.8647
2.4617,68.8689,115.8647
1.9045,70.7734,115.8647
2.4977,73.2711,115.8647
2.5368,75.8079,115.8647
2.1884,77.9963,115.8647
2.2870,80.2834,115.8647
2.4374,82.7208,115.8647
2.6263,85.3471,115.8647
2.6748,88.0219,115.8647
2.3436,90.3655,115.8647
2.6837,93.0492,115.8647
2.9764,96.0256,115.8647
2.8245,98.8501,115.8647
2.6532,101.5033,115.8647
2.8044,104.3076,115.8647
2.8429,107.1505,115.8647
