SingleRound,AllRound,WholeTime
0.0351,0.0351,41.0854
0.0304,0.0655,41.0854
0.0295,0.0951,41.0854
0.0266,0.1216,41.0854
0.0318,0.1535,41.0854
0.0317,0.1851,41.0854
0.0368,0.2220,41.0854
0.0316,0.2536,41.0854
0.0496,0.3032,41.0854
0.0273,0.3305,41.0854
0.0288,0.3594,41.0854
0.0458,0.4052,41.0854
0.0268,0.4320,41.0854
0.2334,0.6653,41.0854
0.1635,0.8288,41.0854
0.2289,1.0578,41.0854
0.4013,1.4591,41.0854
0.4594,1.9185,41.0854
0.4225,2.3410,41.0854
0.4464,2.7874,41.0854
0.3956,3.1830,41.0854
0.6182,3.8012,41.0854
0.6071,4.4083,41.0854
0.6164,5.0247,41.0854
0.7276,5.7523,41.0854
0.6522,6.4045,41.0854
0.7387,7.1431,41.0854
0.8659,8.0090,41.0854
1.0516,9.0606,41.0854
1.0053,10.0659,41.0854
1.0105,11.0764,41.0854
1.0973,12.1737,41.0854
0.9532,13.1269,41.0854
1.2582,14.3851,41.0854
1.2989,15.6840,41.0854
1.1418,16.8257,41.0854
1.4077,18.2334,41.0854
1.3442,19.5776,41.0854
1.1810,20.7587,41.0854
1.3919,22.1506,41.0854
1.5379,23.6885,41.0854
1.4493,25.1378,41.0854
1.6036,26.7414,41.0854
1.6811,28.4226,41.0854
1.4375,29.8601,41.0854
1.7655,31.6256,41.0854
1.7976,33.4232,41.0854
1.8976,35.3209,41.0854
1.7372,37.0581,41.0854
