SingleRound,AllRound,WholeTime
0.0413,0.0413,228.6772
0.0357,0.0770,228.6772
0.0310,0.1080,228.6772
0.0325,0.1405,228.6772
0.0312,0.1718,228.6772
0.0641,0.2359,228.6772
0.0648,0.3008,228.6772
0.0682,0.3690,228.6772
0.0517,0.4207,228.6772
0.0680,0.4887,228.6772
0.0374,0.5262,228.6772
0.0447,0.5708,228.6772
0.0406,0.6115,228.6772
0.0294,0.6409,228.6772
0.0294,0.6702,228.6772
0.0295,0.6998,228.6772
0.0291,0.7289,228.6772
0.0294,0.7583,228.6772
0.0293,0.7876,228.6772
0.0296,0.8172,228.6772
0.0292,0.8464,228.6772
0.1398,0.9862,228.6772
0.1604,1.1466,228.6772
0.1965,1.3432,228.6772
0.3032,1.6464,228.6772
0.4478,2.0941,228.6772
0.3583,2.4524,228.6772
0.4346,2.8871,228.6772
0.5071,3.3942,228.6772
0.7572,4.1514,228.6772
0.7044,4.8558,228.6772
0.5837,5.4395,228.6772
0.5365,5.9760,228.6772
0.5983,6.5743,228.6772
0.7631,7.3374,228.6772
0.9843,8.3217,228.6772
0.9116,9.2333,228.6772
0.8059,10.0392,228.6772
0.9751,11.0144,228.6772
1.0537,12.0681,228.6772
1.2138,13.2818,228.6772
1.0312,14.3130,228.6772
1.0253,15.3383,228.6772
1.2537,16.5919,228.6772
1.2603,17.8523,228.6772
1.3737,19.2260,228.6772
1.2888,20.5148,228.6772
1.2445,21.7594,228.6772
1.2963,23.0556,228.6772
1.3481,24.4038,228.6772
1.6991,26.1029,228.6772
1.6789,27.7817,228.6772
1.4973,29.2791,228.6772
1.6030,30.8820,228.6772
1.8091,32.6911,228.6772
2.0042,34.6953,228.6772
1.8399,36.5352,228.6772
1.8594,38.3946,228.6772
1.8124,40.2070,228.6772
1.8946,42.1016,228.6772
2.2138,44.3154,228.6772
2.1514,46.4668,228.6772
1.7232,48.1900,228.6772
1.9549,50.1449,228.6772
2.1237,52.2686,228.6772
2.4629,54.7314,228.6772
1.9711,56.7026,228.6772
1.9808,58.6833,228.6772
2.2337,60.9171,228.6772
2.3944,63.3115,228.6772
2.3520,65.6635,228.6772
2.2666,67.9301,228.6772
1.9369,69.8670,228.6772
2.1798,72.0468,228.6772
2.6163,74.6631,228.6772
2.8159,77.4791,228.6772
2.5841,80.0631,228.6772
2.3198,82.3829,228.6772
2.6122,84.9951,228.6772
2.5406,87.5356,228.6772
2.7538,90.2895,228.6772
2.6577,92.9471,228.6772
2.2639,95.2111,228.6772
2.3927,97.6038,228.6772
2.8331,100.4369,228.6772
2.9775,103.4144,228.6772
2.5727,105.9871,228.6772
2.6964,108.6835,228.6772
2.8809,111.5644,228.6772
2.9965,114.5609,228.6772
3.1025,117.6633,228.6772
3.0549,120.7182,228.6772
2.5866,123.3048,228.6772
2.7302,126.0350,228.6772
3.2633,129.2982,228.6772
3.1987,132.4970,228.6772
3.0213,135.5183,228.6772
3.0410,138.5593,228.6772
3.1286,141.6879,228.6772
3.3118,144.9997,228.6772
3.3719,148.3717,228.6772
3.3715,151.7432,228.6772
2.8702,154.6134,228.6772
2.9946,157.6080,228.6772
3.8967,161.5047,228.6772
3.4711,164.9758,228.6772
3.5229,168.4988,228.6772
3.3551,171.8538,228.6772
3.4448,175.2987,228.6772
3.5353,178.8340,228.6772
3.6658,182.4998,228.6772
3.7356,186.2354,228.6772
3.0455,189.2809,228.6772
3.5529,192.8338,228.6772
4.0054,196.8392,228.6772
3.8700,200.7092,228.6772
3.6880,204.3972,228.6772
3.4269,207.8241,228.6772
3.7005,211.5246,228.6772
3.8786,215.4032,228.6772
3.9157,219.3189,228.6772
