SingleRound,AllRound,WholeTime
0.0770,0.0770,542.0661
0.0662,0.1433,542.0661
0.0700,0.2132,542.0661
0.0713,0.2846,542.0661
0.0713,0.3558,542.0661
0.0648,0.4206,542.0661
0.0380,0.4587,542.0661
0.0368,0.4955,542.0661
0.0449,0.5404,542.0661
0.0687,0.6091,542.0661
0.0437,0.6528,542.0661
0.0345,0.6873,542.0661
0.0615,0.7488,542.0661
0.0725,0.8213,542.0661
0.0339,0.8552,542.0661
0.0354,0.8906,542.0661
0.0310,0.9216,542.0661
0.0317,0.9533,542.0661
0.0307,0.9839,542.0661
0.0345,1.0184,542.0661
0.0334,1.0518,542.0661
0.0304,1.0823,542.0661
0.0304,1.1127,542.0661
0.0311,1.1438,542.0661
0.0305,1.1743,542.0661
0.1063,1.2806,542.0661
0.1635,1.4440,542.0661
0.2277,1.6717,542.0661
0.3431,2.0147,542.0661
0.3452,2.3600,542.0661
0.5054,2.8654,542.0661
0.4486,3.3140,542.0661
0.4939,3.8079,542.0661
0.6175,4.4254,542.0661
0.6649,5.0903,542.0661
0.6856,5.7759,542.0661
0.8343,6.6102,542.0661
0.6139,7.2241,542.0661
0.6150,7.8391,542.0661
0.7595,8.5986,542.0661
0.6803,9.2789,542.0661
0.7758,10.0547,542.0661
0.9951,11.0498,542.0661
0.9167,11.9664,542.0661
1.1088,13.0752,542.0661
1.0888,14.1640,542.0661
1.1323,15.2963,542.0661
1.1383,16.4346,542.0661
1.5731,18.0077,542.0661
1.5313,19.5390,542.0661
1.4470,20.9859,542.0661
1.5317,22.5176,542.0661
1.3669,23.8845,542.0661
1.4533,25.3378,542.0661
1.8311,27.1690,542.0661
1.6464,28.8154,542.0661
1.6264,30.4418,542.0661
1.7254,32.1672,542.0661
1.8870,34.0541,542.0661
1.7586,35.8127,542.0661
2.1375,37.9503,542.0661
2.2055,40.1558,542.0661
1.8215,41.9773,542.0661
2.0205,43.9977,542.0661
1.9524,45.9501,542.0661
1.9077,47.8578,542.0661
2.4768,50.3346,542.0661
1.9845,52.3191,542.0661
2.1735,54.4926,542.0661
2.3888,56.8815,542.0661
2.3214,59.2028,542.0661
2.2633,61.4662,542.0661
2.8633,64.3294,542.0661
2.8130,67.1425,542.0661
2.6788,69.8212,542.0661
3.3260,73.1472,542.0661
2.5661,75.7134,542.0661
2.6855,78.3988,542.0661
3.1401,81.5390,542.0661
2.5788,84.1178,542.0661
2.8025,86.9203,542.0661
2.9831,89.9034,542.0661
3.2874,93.1908,542.0661
2.9517,96.1426,542.0661
3.5506,99.6932,542.0661
3.7852,103.4784,542.0661
3.1229,106.6012,542.0661
3.5029,110.1042,542.0661
3.3496,113.4538,542.0661
3.2168,116.6706,542.0661
3.9085,120.5791,542.0661
3.2022,123.7813,542.0661
3.2741,127.0554,542.0661
3.4416,130.4969,542.0661
4.0708,134.5678,542.0661
3.5523,138.1201,542.0661
4.3695,142.4896,542.0661
4.0201,146.5097,542.0661
3.4131,149.9228,542.0661
3.9823,153.9051,542.0661
3.6984,157.6035,542.0661
3.6162,161.2197,542.0661
4.2693,165.4890,542.0661
3.6179,169.1069,542.0661
3.9981,173.1050,542.0661
3.7617,176.8667,542.0661
4.1146,180.9813,542.0661
3.8463,184.8276,542.0661
4.5821,189.4096,542.0661
4.6464,194.0561,542.0661
3.7653,197.8214,542.0661
4.2640,202.0853,542.0661
3.8894,205.9747,542.0661
3.8991,209.8737,542.0661
4.7237,214.5974,542.0661
4.0690,218.6665,542.0661
4.1397,222.8062,542.0661
4.4022,227.2084,542.0661
4.2720,231.4804,542.0661
4.2297,235.7101,542.0661
4.9864,240.6965,542.0661
5.0877,245.7843,542.0661
4.3563,250.1406,542.0661
6.9603,257.1009,542.0661
6.7243,263.8252,542.0661
6.7639,270.5891,542.0661
7.6345,278.2236,542.0661
6.6583,284.8819,542.0661
6.6808,291.5628,542.0661
7.7806,299.3434,542.0661
7.2940,306.6374,542.0661
7.2186,313.8560,542.0661
8.6192,322.4751,542.0661
7.5291,330.0043,542.0661
4.7318,334.7361,542.0661
5.2320,339.9681,542.0661
4.6459,344.6140,542.0661
4.6730,349.2869,542.0661
5.4826,354.7695,542.0661
4.6380,359.4075,542.0661
4.9650,364.3725,542.0661
7.1496,371.5221,542.0661
8.0853,379.6074,542.0661
7.4934,387.1009,542.0661
6.0084,393.1093,542.0661
5.6089,398.7182,542.0661
4.8048,403.5230,542.0661
5.4933,409.0163,542.0661
4.9674,413.9837,542.0661
5.0389,419.0226,542.0661
5.6978,424.7203,542.0661
5.1404,429.8607,542.0661
5.4534,435.3141,542.0661
5.2164,440.5305,542.0661
5.7398,446.2703,542.0661
5.1760,451.4463,542.0661
6.3684,457.8147,542.0661
6.1949,464.0096,542.0661
5.0445,469.0541,542.0661
6.0138,475.0678,542.0661
5.6956,480.7634,542.0661
5.3676,486.1310,542.0661
6.1627,492.2937,542.0661
5.5889,497.8827,542.0661
5.6884,503.5710,542.0661
6.0178,509.5888,542.0661
5.8679,515.4567,542.0661
5.7234,521.1801,542.0661
6.4792,527.6594,542.0661
