SingleRound,AllRound,WholeTime
4.5786,333.9590,895.8580
4.7147,338.6738,895.8580
5.9953,344.6691,895.8580
4.9979,349.6670,895.8580
5.8895,355.5565,895.8580
5.2041,360.7606,895.8580
5.0417,365.8022,895.8580
5.5463,371.3486,895.8580
6.0566,377.4051,895.8580
4.8158,382.2209,895.8580
5.6253,387.8463,895.8580
4.6398,392.4861,895.8580
5.2644,397.7505,895.8580
5.5914,403.3419,895.8580
4.8835,408.2254,895.8580
5.0506,413.2759,895.8580
6.2778,419.5537,895.8580
5.2621,424.8159,895.8580
6.0963,430.9122,895.8580
5.3799,436.2921,895.8580
5.9802,442.2723,895.8580
5.9566,448.2289,895.8580
6.4002,454.6291,895.8580
5.7767,460.4059,895.8580
6.5294,466.9353,895.8580
5.4516,472.3869,895.8580
5.7020,478.0888,895.8580
6.3579,484.4467,895.8580
5.8339,490.2806,895.8580
5.6214,495.9021,895.8580
7.3568,503.2589,895.8580
6.0463,509.3052,895.8580
7.2241,516.5293,895.8580
6.1382,522.6675,895.8580
6.3477,529.0152,895.8580
6.8090,535.8242,895.8580
7.2513,543.0755,895.8580
6.3791,549.4546,895.8580
7.6420,557.0966,895.8580
6.1228,563.2194,895.8580
6.2819,569.5013,895.8580
7.1415,576.6428,895.8580
6.4562,583.0989,895.8580
6.5688,589.6677,895.8580
8.3007,597.9684,895.8580
6.9425,604.9109,895.8580
7.8022,612.7132,895.8580
6.7873,619.5004,895.8580
7.3521,626.8526,895.8580
7.6089,634.4614,895.8580
8.3277,642.7892,895.8580
7.0843,649.8734,895.8580
8.0767,657.9502,895.8580
6.7457,664.6959,895.8580
7.1878,671.8837,895.8580
7.7780,679.6618,895.8580
7.3864,687.0482,895.8580
7.0935,694.1418,895.8580
9.2372,703.3790,895.8580
7.8234,711.2024,895.8580
9.1363,720.3388,895.8580
7.7315,728.0703,895.8580
8.1658,736.2361,895.8580
8.2839,744.5199,895.8580
9.3991,753.9190,895.8580
7.9050,761.8240,895.8580
8.9406,770.7646,895.8580
7.5237,778.2882,895.8580
8.0091,786.2973,895.8580
8.4755,794.7728,895.8580
7.9818,802.7546,895.8580
8.1348,810.8894,895.8580
10.6007,821.4901,895.8580
9.2627,830.7528,895.8580
10.8124,841.5652,895.8580
8.4263,849.9915,895.8580
8.8415,858.8330,895.8580
9.3226,868.1557,895.8580
10.2737,878.4294,895.8580
