SingleRound,AllRound,WholeTime
0.0712,0.0712,357.8792
0.0350,0.1062,357.8792
0.0621,0.1683,357.8792
0.0484,0.2167,357.8792
0.0325,0.2492,357.8792
0.0324,0.2816,357.8792
0.0310,0.3126,357.8792
0.0348,0.3474,357.8792
0.0515,0.3989,357.8792
0.0409,0.4398,357.8792
0.0635,0.5033,357.8792
0.0346,0.5379,357.8792
0.0317,0.5696,357.8792
0.0303,0.5999,357.8792
0.0337,0.6336,357.8792
0.0578,0.6913,357.8792
0.0351,0.7264,357.8792
0.0319,0.7583,357.8792
0.0401,0.7984,357.8792
0.0592,0.8576,357.8792
0.0562,0.9138,357.8792
0.0311,0.9449,357.8792
0.0325,0.9774,357.8792
0.1421,1.1195,357.8792
0.2120,1.3315,357.8792
0.3063,1.6378,357.8792
0.3068,1.9446,357.8792
0.3474,2.2920,357.8792
0.5170,2.8090,357.8792
0.4312,3.2402,357.8792
0.5171,3.7573,357.8792
0.6624,4.4198,357.8792
0.6212,5.0410,357.8792
0.7458,5.7868,357.8792
0.6011,6.3879,357.8792
0.5314,6.9193,357.8792
0.7077,7.6270,357.8792
0.7865,8.4135,357.8792
0.7798,9.1933,357.8792
0.9051,10.0984,357.8792
0.8810,10.9794,357.8792
0.8984,11.8778,357.8792
0.9569,12.8347,357.8792
1.2217,14.0564,357.8792
1.2438,15.3002,357.8792
1.1511,16.4513,357.8792
1.0612,17.5125,357.8792
1.0336,18.5461,357.8792
1.3021,19.8482,357.8792
1.1788,21.0270,357.8792
1.4683,22.4953,357.8792
1.2660,23.7612,357.8792
1.2425,25.0037,357.8792
1.4588,26.4626,357.8792
1.5101,27.9727,357.8792
1.6691,29.6419,357.8792
1.7820,31.4239,357.8792
1.5807,33.0046,357.8792
1.7436,34.7482,357.8792
1.8557,36.6039,357.8792
1.8219,38.4258,357.8792
2.1093,40.5351,357.8792
1.7838,42.3189,357.8792
1.8856,44.2045,357.8792
2.1215,46.3261,357.8792
2.1762,48.5023,357.8792
2.4465,50.9488,357.8792
2.5388,53.4877,357.8792
2.1340,55.6217,357.8792
2.1457,57.7674,357.8792
2.5707,60.3381,357.8792
2.3396,62.6777,357.8792
2.6933,65.3709,357.8792
2.6191,67.9901,357.8792
2.4580,70.4481,357.8792
2.7717,73.2198,357.8792
2.8986,76.1184,357.8792
3.0298,79.1481,357.8792
2.8115,81.9596,357.8792
2.5212,84.4808,357.8792
2.6381,87.1189,357.8792
2.8385,89.9574,357.8792
2.6350,92.5924,357.8792
3.0971,95.6895,357.8792
2.7554,98.4449,357.8792
2.8002,101.2452,357.8792
2.9219,104.1671,357.8792
3.1860,107.3531,357.8792
3.4184,110.7715,357.8792
3.1286,113.9001,357.8792
2.6722,116.5723,357.8792
3.0290,119.6013,357.8792
3.3261,122.9274,357.8792
2.9308,125.8583,357.8792
3.3532,129.2114,357.8792
3.4587,132.6702,357.8792
3.1352,135.8053,357.8792
3.3925,139.1979,357.8792
3.3419,142.5398,357.8792
3.6727,146.2125,357.8792
3.4745,149.6870,357.8792
2.9334,152.6204,357.8792
3.2694,155.8898,357.8792
3.6638,159.5537,357.8792
3.3620,162.9157,357.8792
3.8625,166.7781,357.8792
3.3618,170.1399,357.8792
3.3532,173.4932,357.8792
3.7389,177.2321,357.8792
3.5907,180.8228,357.8792
3.8532,184.6760,357.8792
3.8210,188.4969,357.8792
3.3477,191.8447,357.8792
3.6186,195.4632,357.8792
4.1080,199.5713,357.8792
3.6899,203.2611,357.8792
4.1679,207.4290,357.8792
3.7684,211.1974,357.8792
3.9761,215.1734,357.8792
3.8812,219.0546,357.8792
4.0720,223.1266,357.8792
4.3410,227.4676,357.8792
4.2644,231.7321,357.8792
3.8742,235.6063,357.8792
3.8319,239.4382,357.8792
5.6239,245.0622,357.8792
6.1042,251.1663,357.8792
6.5376,257.7040,357.8792
6.3342,264.0382,357.8792
4.1075,268.1457,357.8792
4.1284,272.2740,357.8792
4.2851,276.5592,357.8792
4.6247,281.1839,357.8792
4.7404,285.9243,357.8792
6.0949,292.0192,357.8792
6.4968,298.5160,357.8792
7.0174,305.5334,357.8792
4.9293,310.4627,357.8792
4.6918,315.1545,357.8792
4.5258,319.6803,357.8792
4.4329,324.1132,357.8792
4.3523,328.4655,357.8792
7.0309,335.4964,357.8792
6.4414,341.9378,357.8792
