Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             707.05            0.00             707.05             8847.79  
1.79            1.33             0.00              0.00             3.12               8850.91  
0.04            0.65             0.00              0.00             0.69               8851.60  
0.03            0.63             0.00              0.00             0.66               8852.26  
0.02            0.61             0.00              0.00             0.63               8852.89  
0.02            1.27             0.00              0.00             1.29               8854.18  
0.03            0.60             0.00              0.00             0.63               8854.81  
0.03            0.64             0.00              0.00             0.67               8855.48  
0.03            0.61             0.00              0.00             0.64               8856.12  
0.02            0.58             0.00              0.00             0.60               8856.72  
0.02            0.60             0.00              0.00             0.62               8857.34  
0.02            1.25             0.00              0.00             1.27               8858.61  
0.03            0.65             0.00              0.00             0.68               8859.29  
0.03            0.54             0.00              0.00             0.57               8859.86  
0.02            0.61             0.00              0.00             0.63               8860.49  
0.02            0.59             0.00              0.00             0.61               8861.10  
0.02            0.59             0.00              0.00             0.61               8861.71  
0.02            0.53             0.00              0.00             0.55               8862.26  
0.02            0.59             0.00              0.00             0.61               8862.87  
0.02            0.62             0.00              0.00             0.64               8863.51  
0.02            0.62             0.00              0.00             0.64               8864.15  
0.02            0.62             0.00              0.00             0.64               8864.79  
0.02            0.63             0.00              0.00             0.65               8865.44  
0.02            0.62             0.00              0.00             0.64               8866.08  
0.02            0.55             0.00              0.00             0.57               8866.65  
0.02            0.51             0.00              0.00             0.53               8867.18  
0.02            0.09             0.00              0.00             0.11               8867.29  
0.02            0.09             0.00              0.00             0.11               8867.40  
0.02            0.10             0.00              0.00             0.12               8867.52  
0.02            0.11             0.00              0.00             0.13               8867.65  
0.02            0.10             0.00              0.00             0.12               8867.77  
0.02            0.08             0.00              0.00             0.10               8867.87  
0.02            0.11             0.00              0.00             0.13               8868.00  
0.02            0.56             0.00              0.00             0.58               8868.58  
0.02            0.11             0.00              0.00             0.13               8868.71  
0.02            0.09             0.00              0.00             0.11               8868.82  
0.02            0.10             0.00              0.00             0.12               8868.94  
0.02            0.57             0.00              0.00             0.59               8869.53  
0.02            0.08             0.00              0.00             0.10               8869.63  
0.02            0.09             0.00              0.00             0.11               8869.74  
0.02            0.58             0.00              0.00             0.60               8870.34  
0.02            0.09             0.00              0.00             0.11               8870.45  
0.03            0.07             0.00              0.00             0.10               8870.55  
0.02            0.08             0.00              0.00             0.10               8870.65  
0.01            0.08             0.00              0.00             0.09               8870.74  
0.02            0.51             0.00              0.00             0.53               8871.27  
0.02            0.09             0.00              0.00             0.11               8871.38  
0.02            0.07             0.00              0.00             0.09               8871.47  
0.02            0.10             0.00              0.00             0.12               8871.59  
0.02            0.09             0.00              0.00             0.11               8871.70  
0.02            0.09             0.00              0.00             0.11               8871.81  
0.01            0.09             0.00              0.00             0.10               8871.91  
0.02            0.08             0.00              0.00             0.10               8872.01  
0.01            0.07             0.00              0.00             0.08               8872.09  
0.01            0.09             0.00              0.00             0.10               8872.19  
0.01            0.09             0.00              0.00             0.10               8872.29  
0.02            0.09             0.00              0.00             0.11               8872.40  
0.02            0.09             0.00              0.00             0.11               8872.51  
0.02            0.09             0.00              0.00             0.11               8872.62  
0.01            0.08             0.00              0.00             0.09               8872.71  
0.01            0.53             0.00              0.00             0.54               8873.25  
0.02            0.10             0.00              0.00             0.12               8873.37  
0.02            0.55             0.00              0.00             0.57               8873.94  
0.02            0.09             0.00              0.00             0.11               8874.05  
0.02            0.08             0.00              0.00             0.10               8874.15  
0.02            0.57             0.00              0.00             0.59               8874.74  
0.02            0.58             0.00              0.00             0.60               8875.34  
0.03            0.56             0.00              0.00             0.59               8875.93  
0.02            0.49             0.00              0.00             0.51               8876.44  
0.02            0.57             0.00              0.00             0.59               8877.03  
0.02            1.20             0.00              0.00             1.22               8878.25  
0.03            0.57             0.00              0.00             0.60               8878.85  
0.02            0.61             0.00              0.00             0.63               8879.48  
0.02            0.59             0.00              0.00             0.61               8880.09  
0.02            0.54             0.00              0.00             0.56               8880.65  
0.02            0.54             0.00              0.00             0.56               8881.21  
0.02            0.45             0.00              0.00             0.47               8881.68  
0.02            0.51             0.00              0.00             0.53               8882.21  
0.02            0.49             0.00              0.00             0.51               8882.72  
0.02            0.53             0.00              0.00             0.55               8883.27  
0.02            0.57             0.00              0.00             0.59               8883.86  
0.02            0.56             0.00              0.00             0.58               8884.44  
0.02            0.47             0.00              0.00             0.49               8884.93  
0.02            0.57             0.00              0.00             0.59               8885.52  
0.03            0.55             0.00              0.00             0.58               8886.10  
0.02            0.09             0.00              0.00             0.11               8886.21  
0.02            0.51             0.00              0.00             0.53               8886.74  
0.02            0.08             0.00              0.00             0.10               8886.84  
0.02            0.08             0.00              0.00             0.10               8886.94  
0.03            0.09             0.00              0.00             0.12               8887.06  
0.02            0.09             0.00              0.00             0.11               8887.17  
0.02            0.09             0.00              0.00             0.11               8887.28  
0.01            0.09             0.00              0.00             0.10               8887.38  
0.02            0.09             0.00              0.00             0.11               8887.49  
0.02            0.08             0.00              0.00             0.10               8887.59  
0.02            0.10             0.00              0.00             0.12               8887.71  
0.02            0.08             0.00              0.00             0.10               8887.81  
0.02            0.10             0.00              0.00             0.12               8887.93  
0.02            0.09             0.00              0.00             0.11               8888.04  
0.02            0.08             0.00              0.00             0.10               8888.14  
0.02            0.53             0.00              0.00             0.55               8888.69  
0.02            0.09             0.00              0.00             0.11               8888.80  
0.02            0.09             0.00              0.00             0.11               8888.91  
0.02            0.10             0.00              0.00             0.12               8889.03  
0.02            0.11             0.00              0.00             0.13               8889.16  
0.02            0.09             0.00              0.00             0.11               8889.27  
0.02            0.57             0.00              0.00             0.59               8889.86  
0.02            0.09             0.00              0.00             0.11               8889.97  
0.02            0.10             0.00              0.00             0.12               8890.09  
0.02            0.09             0.00              0.00             0.11               8890.20  
0.02            0.09             0.00              0.00             0.11               8890.31  
0.02            0.10             0.00              0.00             0.12               8890.43  
0.02            0.09             0.00              0.00             0.11               8890.54  
0.02            0.51             0.00              0.00             0.53               8891.07  
0.02            0.08             0.00              0.00             0.10               8891.17  
0.01            0.08             0.00              0.00             0.09               8891.26  
0.01            0.09             0.00              0.00             0.10               8891.36  
0.02            0.08             0.00              0.00             0.10               8891.46  
0.01            0.08             0.00              0.00             0.09               8891.55  
0.01            0.08             0.00              0.00             0.09               8891.64  
0.02            0.08             0.00              0.00             0.10               8891.74  
0.02            0.09             0.00              0.00             0.11               8891.85  
0.01            0.09             0.00              0.00             0.10               8891.95  
0.01            0.09             0.00              0.00             0.10               8892.05  
0.02            0.09             0.00              0.00             0.11               8892.16  
0.01            0.09             0.00              0.00             0.10               8892.26  
0.03            0.52             0.00              0.00             0.55               8892.81  
0.02            0.09             0.00              0.00             0.11               8892.92  
0.01            0.09             0.00              0.00             0.10               8893.02  
0.02            0.48             0.00              0.00             0.50               8893.52  
0.02            0.56             0.00              0.00             0.58               8894.10  
0.02            0.59             0.00              0.00             0.61               8894.71  
0.02            0.57             0.00              0.00             0.59               8895.30  
0.03            0.56             0.00              0.00             0.59               8895.89  
0.02            0.48             0.00              0.00             0.50               8896.39  
0.02            0.48             0.00              0.00             0.50               8896.89  
0.02            0.58             0.00              0.00             0.60               8897.49  
0.02            0.57             0.00              0.00             0.59               8898.08  
0.02            0.56             0.00              0.00             0.58               8898.66  
0.02            0.60             0.00              0.00             0.62               8899.28  
0.02            0.59             0.00              0.00             0.61               8899.89  
0.02            0.51             0.00              0.00             0.53               8900.42  
0.03            0.56             0.00              0.00             0.59               8901.01  
0.02            0.08             0.00              0.00             0.10               8901.11  
0.02            0.08             0.00              0.00             0.10               8901.21  
0.02            0.09             0.00              0.00             0.11               8901.32  
0.02            0.09             0.00              0.00             0.11               8901.43  
0.02            0.10             0.00              0.00             0.12               8901.55  
0.02            0.08             0.00              0.00             0.10               8901.65  
0.02            0.09             0.00              0.00             0.11               8901.76  
0.02            0.08             0.00              0.00             0.10               8901.86  
0.02            0.08             0.00              0.00             0.10               8901.96  
0.02            0.08             0.00              0.00             0.10               8902.06  
0.02            0.08             0.00              0.00             0.10               8902.16  
0.02            0.08             0.00              0.00             0.10               8902.26  
0.02            0.08             0.00              0.00             0.10               8902.36  
0.02            0.10             0.00              0.00             0.12               8902.48  
0.02            0.09             0.00              0.00             0.11               8902.59  
0.02            0.09             0.00              0.00             0.11               8902.70  
0.02            0.09             0.00              0.00             0.11               8902.81  
0.02            0.09             0.00              0.00             0.11               8902.92  
0.02            0.09             0.00              0.00             0.11               8903.03  
0.02            0.08             0.00              0.00             0.10               8903.13  
0.01            0.09             0.00              0.00             0.10               8903.23  
0.02            0.10             0.00              0.00             0.12               8903.35  
0.02            0.08             0.00              0.00             0.10               8903.45  
0.02            0.08             0.00              0.00             0.10               8903.55  
0.02            0.10             0.00              0.00             0.12               8903.67  
0.02            0.09             0.00              0.00             0.11               8903.78  
0.02            0.09             0.00              0.00             0.11               8903.89  
0.02            0.09             0.00              0.00             0.11               8904.00  
0.03            0.09             0.00              0.00             0.12               8904.12  
0.02            0.09             0.00              0.00             0.11               8904.23  
0.02            0.09             0.00              0.00             0.11               8904.34  
0.02            0.09             0.00              0.00             0.11               8904.45  
0.02            0.08             0.00              0.00             0.10               8904.55  
0.02            0.08             0.00              0.00             0.10               8904.65  
0.02            0.09             0.00              0.00             0.11               8904.76  
0.02            0.10             0.00              0.00             0.12               8904.88  
0.02            0.08             0.00              0.00             0.10               8904.98  
0.02            0.08             0.00              0.00             0.10               8905.08  
0.02            0.10             0.00              0.00             0.12               8905.20  
0.02            0.12             0.00              0.00             0.14               8905.34  
0.03            0.10             0.00              0.00             0.13               8905.47  
0.02            0.09             0.00              0.00             0.11               8905.58  
0.02            0.09             0.00              0.00             0.11               8905.69  
0.02            0.09             0.00              0.00             0.11               8905.80  
0.02            0.08             0.00              0.00             0.10               8905.90  
0.01            0.08             0.00              0.00             0.09               8905.99  
0.02            0.08             0.00              0.00             0.10               8906.09  
0.02            0.08             0.00              0.00             0.10               8906.19  
0.02            0.08             0.00              0.00             0.10               8906.29  
0.04            0.05             0.00              0.00             0.09               8906.38  
0.03            0.05             0.00              0.00             0.08               8906.46  
0.02            0.04             0.00              0.00             0.06               8906.52  
0.01            0.04             0.00              0.00             0.05               8906.57  
0.02            0.05             0.00              0.00             0.07               8906.64  
0.01            0.05             0.00              0.00             0.06               8906.70  
