Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             202.82            0.00             202.82             2249.21  
0.55            0.31             0.00              0.00             0.86               2250.07  
0.04            0.15             0.00              0.00             0.19               2250.26  
0.02            0.24             0.00              0.00             0.26               2250.52  
0.02            0.13             0.00              0.00             0.15               2250.67  
0.02            0.13             0.00              0.00             0.15               2250.82  
0.03            0.14             0.00              0.00             0.17               2250.99  
0.02            0.23             0.00              0.00             0.25               2251.24  
0.02            0.13             0.00              0.00             0.15               2251.39  
0.02            0.12             0.00              0.00             0.14               2251.53  
0.02            0.12             0.00              0.00             0.14               2251.67  
0.02            0.14             0.00              0.00             0.16               2251.83  
0.04            0.13             0.00              0.00             0.17               2252.00  
0.03            0.13             0.00              0.00             0.16               2252.16  
0.02            0.13             0.00              0.00             0.15               2252.31  
0.02            0.13             0.00              0.00             0.15               2252.46  
0.02            0.03             0.00              0.00             0.05               2252.51  
0.02            0.12             0.00              0.00             0.14               2252.65  
0.02            0.03             0.00              0.00             0.05               2252.70  
0.02            0.03             0.00              0.00             0.05               2252.75  
0.02            0.03             0.00              0.00             0.05               2252.80  
0.02            0.03             0.00              0.00             0.05               2252.85  
0.02            0.03             0.00              0.00             0.05               2252.90  
0.02            0.11             0.00              0.00             0.13               2253.03  
0.02            0.12             0.00              0.00             0.14               2253.17  
0.02            0.11             0.00              0.00             0.13               2253.30  
0.02            0.11             0.00              0.00             0.13               2253.43  
0.02            0.11             0.00              0.00             0.13               2253.56  
0.02            0.22             0.00              0.00             0.24               2253.80  
0.02            0.10             0.00              0.00             0.12               2253.92  
0.02            0.13             0.00              0.00             0.15               2254.07  
0.02            0.12             0.00              0.00             0.14               2254.21  
0.02            0.11             0.00              0.00             0.13               2254.34  
0.02            0.11             0.00              0.00             0.13               2254.47  
0.02            0.11             0.00              0.00             0.13               2254.60  
0.02            0.11             0.00              0.00             0.13               2254.73  
0.03            0.03             0.00              0.00             0.06               2254.79  
0.02            0.12             0.00              0.00             0.14               2254.93  
0.02            0.03             0.00              0.00             0.05               2254.98  
0.02            0.03             0.00              0.00             0.05               2255.03  
0.02            0.03             0.00              0.00             0.05               2255.08  
0.02            0.03             0.00              0.00             0.05               2255.13  
0.03            0.03             0.00              0.00             0.06               2255.19  
0.02            0.03             0.00              0.00             0.05               2255.24  
0.02            0.03             0.00              0.00             0.05               2255.29  
0.02            0.03             0.00              0.00             0.05               2255.34  
0.02            0.03             0.00              0.00             0.05               2255.39  
0.02            0.11             0.00              0.00             0.13               2255.52  
0.02            0.03             0.00              0.00             0.05               2255.57  
0.02            0.12             0.00              0.00             0.14               2255.71  
0.02            0.04             0.00              0.00             0.06               2255.77  
0.02            0.03             0.00              0.00             0.05               2255.82  
0.02            0.03             0.00              0.00             0.05               2255.87  
0.02            0.10             0.00              0.00             0.12               2255.99  
0.02            0.12             0.00              0.00             0.14               2256.13  
0.02            0.11             0.00              0.00             0.13               2256.26  
0.02            0.11             0.00              0.00             0.13               2256.39  
