Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             97.86             0.00             97.86              1155.08  
0.46            0.19             0.00              0.00             0.65               1155.73  
0.05            0.10             0.00              0.00             0.15               1155.88  
0.04            0.16             0.00              0.00             0.20               1156.08  
0.03            0.11             0.00              0.00             0.14               1156.22  
0.03            0.09             0.00              0.00             0.12               1156.34  
0.03            0.11             0.00              0.00             0.14               1156.48  
0.03            0.13             0.00              0.00             0.16               1156.64  
0.03            0.08             0.00              0.00             0.11               1156.75  
0.03            0.09             0.00              0.00             0.12               1156.87  
0.03            0.09             0.00              0.00             0.12               1156.99  
0.03            0.08             0.00              0.00             0.11               1157.10  
0.03            0.03             0.00              0.00             0.06               1157.16  
0.03            0.07             0.00              0.00             0.10               1157.26  
0.03            0.03             0.00              0.00             0.06               1157.32  
0.03            0.03             0.00              0.00             0.06               1157.38  
0.02            0.03             0.00              0.00             0.05               1157.43  
0.02            0.07             0.00              0.00             0.09               1157.52  
0.03            0.07             0.00              0.00             0.10               1157.62  
0.03            0.07             0.00              0.00             0.10               1157.72  
0.03            0.07             0.00              0.00             0.10               1157.82  
0.02            0.12             0.00              0.00             0.14               1157.96  
0.04            0.07             0.00              0.00             0.11               1158.07  
0.03            0.06             0.00              0.00             0.09               1158.16  
0.03            0.07             0.00              0.00             0.10               1158.26  
0.03            0.07             0.00              0.00             0.10               1158.36  
0.06            0.03             0.00              0.00             0.09               1158.45  
0.03            0.07             0.00              0.00             0.10               1158.55  
0.03            0.03             0.00              0.00             0.06               1158.61  
0.03            0.03             0.00              0.00             0.06               1158.67  
0.03            0.03             0.00              0.00             0.06               1158.73  
0.03            0.07             0.00              0.00             0.10               1158.83  
0.03            0.03             0.00              0.00             0.06               1158.89  
0.03            0.03             0.00              0.00             0.06               1158.95  
0.03            0.08             0.00              0.00             0.11               1159.06  
0.03            0.03             0.00              0.00             0.06               1159.12  
0.02            0.03             0.00              0.00             0.05               1159.17  
0.03            0.07             0.00              0.00             0.10               1159.27  
0.03            0.07             0.00              0.00             0.10               1159.37  
0.03            0.07             0.00              0.00             0.10               1159.47  
0.03            0.07             0.00              0.00             0.10               1159.57  
0.03            0.04             0.00              0.00             0.07               1159.64  
0.03            0.03             0.00              0.00             0.06               1159.70  
0.02            0.03             0.00              0.00             0.05               1159.75  
0.03            0.03             0.00              0.00             0.06               1159.81  
0.03            0.02             0.00              0.00             0.05               1159.86  
0.02            0.02             0.00              0.00             0.04               1159.90  
0.02            0.05             0.00              0.00             0.07               1159.97  
0.02            0.02             0.00              0.00             0.04               1160.01  
0.04            0.02             0.00              0.00             0.06               1160.07  
0.06            0.02             0.00              0.00             0.08               1160.15  
0.03            0.02             0.00              0.00             0.05               1160.20  
0.02            0.02             0.00              0.00             0.04               1160.24  
0.02            0.02             0.00              0.00             0.04               1160.28  
0.02            0.02             0.00              0.00             0.04               1160.32  
0.02            0.06             0.00              0.00             0.08               1160.40  
0.02            0.02             0.00              0.00             0.04               1160.44  
0.02            0.02             0.00              0.00             0.04               1160.48  
0.02            0.05             0.00              0.00             0.07               1160.55  
0.04            0.02             0.00              0.00             0.06               1160.61  
0.02            0.02             0.00              0.00             0.04               1160.65  
0.02            0.02             0.00              0.00             0.04               1160.69  
0.02            0.02             0.00              0.00             0.04               1160.73  
0.02            0.02             0.00              0.00             0.04               1160.77  
0.03            0.06             0.00              0.00             0.09               1160.86  
0.02            0.06             0.00              0.00             0.08               1160.94  
0.03            0.07             0.00              0.00             0.10               1161.04  
0.03            0.06             0.00              0.00             0.09               1161.13  
0.03            0.05             0.00              0.00             0.08               1161.21  
0.04            0.02             0.00              0.00             0.06               1161.27  
0.02            0.02             0.00              0.00             0.04               1161.31  
0.02            0.02             0.00              0.00             0.04               1161.35  
0.03            0.02             0.00              0.00             0.05               1161.40  
0.03            0.02             0.00              0.00             0.05               1161.45  
0.03            0.02             0.00              0.00             0.05               1161.50  
0.02            0.02             0.00              0.00             0.04               1161.54  
0.02            0.01             0.00              0.00             0.03               1161.57  
0.02            0.02             0.00              0.00             0.04               1161.61  
0.02            0.02             0.00              0.00             0.04               1161.65  
0.02            0.01             0.00              0.00             0.03               1161.68  
0.02            0.01             0.00              0.00             0.03               1161.71  
0.03            0.01             0.00              0.00             0.04               1161.75  
0.02            0.02             0.00              0.00             0.04               1161.79  
0.02            0.02             0.00              0.00             0.04               1161.83  
0.05            0.02             0.00              0.00             0.07               1161.90  
0.03            0.00             0.00              0.00             0.03               1161.93  
0.03            0.00             0.00              0.00             0.03               1161.96  
0.04            0.00             0.00              0.00             0.04               1162.00  
0.03            0.00             0.00              0.00             0.03               1162.03  
0.03            0.00             0.00              0.00             0.03               1162.06  
0.03            0.00             0.00              0.00             0.03               1162.09  
0.02            0.00             0.00              0.00             0.02               1162.11  
0.04            0.00             0.00              0.00             0.04               1162.15  
0.05            0.00             0.00              0.00             0.05               1162.20  
0.02            0.00             0.00              0.00             0.02               1162.22  
0.03            0.00             0.00              0.00             0.03               1162.25  
0.03            0.00             0.00              0.00             0.03               1162.28  
0.03            0.00             0.00              0.00             0.03               1162.31  
0.03            0.00             0.00              0.00             0.03               1162.34  
0.02            0.00             0.00              0.00             0.02               1162.36  
0.02            0.00             0.00              0.00             0.02               1162.38  
0.00            0.00             0.00              3.66             3.66               1166.04  
