Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            321.64        0.00             0.00             321.64             7236.64  
0.71            0.00          0.53             0.00             1.24               7237.88  
0.03            0.00          0.26             0.00             0.29               7238.17  
0.02            0.00          0.47             0.00             0.49               7238.66  
0.02            0.00          0.24             0.00             0.26               7238.92  
0.02            0.00          0.25             0.00             0.27               7239.19  
0.02            0.00          0.21             0.00             0.23               7239.42  
0.02            0.00          0.24             0.00             0.26               7239.68  
0.02            0.00          0.47             0.00             0.49               7240.17  
0.02            0.00          0.25             0.00             0.27               7240.44  
0.02            0.00          0.21             0.00             0.23               7240.67  
0.02            0.00          0.24             0.00             0.26               7240.93  
0.02            0.00          0.27             0.00             0.29               7241.22  
0.02            0.00          0.27             0.00             0.29               7241.51  
0.02            0.00          0.26             0.00             0.28               7241.79  
0.02            0.00          0.25             0.00             0.27               7242.06  
0.02            0.00          0.26             0.00             0.28               7242.34  
0.02            0.00          0.28             0.00             0.30               7242.64  
0.02            0.00          0.26             0.00             0.28               7242.92  
0.02            0.00          0.24             0.00             0.26               7243.18  
0.03            0.00          0.05             0.00             0.08               7243.26  
0.01            0.00          0.24             0.00             0.25               7243.51  
0.02            0.00          0.04             0.00             0.06               7243.57  
0.01            0.00          0.05             0.00             0.06               7243.63  
0.02            0.00          0.05             0.00             0.07               7243.70  
0.02            0.00          0.05             0.00             0.07               7243.77  
0.01            0.00          0.04             0.00             0.05               7243.82  
0.01            0.00          0.05             0.00             0.06               7243.88  
0.02            0.00          0.23             0.00             0.25               7244.13  
0.02            0.00          0.05             0.00             0.07               7244.20  
0.01            0.00          0.23             0.00             0.24               7244.44  
0.02            0.00          0.23             0.00             0.25               7244.69  
0.02            0.00          0.21             0.00             0.23               7244.92  
0.01            0.00          0.20             0.00             0.21               7245.13  
0.02            0.00          0.22             0.00             0.24               7245.37  
0.02            0.00          0.43             0.00             0.45               7245.82  
0.02            0.00          0.22             0.00             0.24               7246.06  
0.02            0.00          0.21             0.00             0.23               7246.29  
0.02            0.00          0.21             0.00             0.23               7246.52  
0.02            0.00          0.19             0.00             0.21               7246.73  
0.01            0.00          0.21             0.00             0.22               7246.95  
0.02            0.00          0.19             0.00             0.21               7247.16  
0.02            0.00          0.22             0.00             0.24               7247.40  
0.01            0.00          0.21             0.00             0.22               7247.62  
0.02            0.00          0.21             0.00             0.23               7247.85  
0.02            0.00          0.23             0.00             0.25               7248.10  
0.02            0.00          0.05             0.00             0.07               7248.17  
0.01            0.00          0.05             0.00             0.06               7248.23  
0.01            0.00          0.22             0.00             0.23               7248.46  
0.02            0.00          0.05             0.00             0.07               7248.53  
0.01            0.00          0.06             0.00             0.07               7248.60  
0.01            0.00          0.05             0.00             0.06               7248.66  
0.01            0.00          0.05             0.00             0.06               7248.72  
0.01            0.00          0.05             0.00             0.06               7248.78  
0.01            0.00          0.04             0.00             0.05               7248.83  
0.01            0.00          0.05             0.00             0.06               7248.89  
0.01            0.00          0.05             0.00             0.06               7248.95  
0.01            0.00          0.04             0.00             0.05               7249.00  
0.02            0.00          0.05             0.00             0.07               7249.07  
0.01            0.00          0.21             0.00             0.22               7249.29  
0.01            0.00          0.04             0.00             0.05               7249.34  
0.01            0.00          0.05             0.00             0.06               7249.40  
0.01            0.00          0.04             0.00             0.05               7249.45  
0.01            0.00          0.04             0.00             0.05               7249.50  
0.01            0.00          0.18             0.00             0.19               7249.69  
0.01            0.00          0.04             0.00             0.05               7249.74  
0.01            0.00          0.04             0.00             0.05               7249.79  
0.01            0.00          0.04             0.00             0.05               7249.84  
0.01            0.00          0.04             0.00             0.05               7249.89  
0.01            0.00          0.06             0.00             0.07               7249.96  
0.02            0.00          0.05             0.00             0.07               7250.03  
0.01            0.00          0.05             0.00             0.06               7250.09  
0.01            0.00          0.22             0.00             0.23               7250.32  
0.01            0.00          0.05             0.00             0.06               7250.38  
0.01            0.00          0.05             0.00             0.06               7250.44  
0.01            0.00          0.05             0.00             0.06               7250.50  
0.02            0.00          0.19             0.00             0.21               7250.71  
0.01            0.00          0.24             0.00             0.25               7250.96  
0.02            0.00          0.23             0.00             0.25               7251.21  
0.02            0.00          0.21             0.00             0.23               7251.44  
0.01            0.00          0.20             0.00             0.21               7251.65  
0.01            0.00          0.20             0.00             0.21               7251.86  
0.01            0.00          0.23             0.00             0.24               7252.10  
0.02            0.00          0.22             0.00             0.24               7252.34  
0.01            0.00          0.22             0.00             0.23               7252.57  
0.01            0.00          0.21             0.00             0.22               7252.79  
0.01            0.00          0.21             0.00             0.22               7253.01  
0.02            0.00          0.04             0.00             0.06               7253.07  
0.02            0.00          0.04             0.00             0.06               7253.13  
0.01            0.00          0.05             0.00             0.06               7253.19  
0.02            0.00          0.04             0.00             0.06               7253.25  
0.01            0.00          0.05             0.00             0.06               7253.31  
0.01            0.00          0.04             0.00             0.05               7253.36  
0.01            0.00          0.04             0.00             0.05               7253.41  
0.01            0.00          0.04             0.00             0.05               7253.46  
0.01            0.00          0.04             0.00             0.05               7253.51  
0.01            0.00          0.04             0.00             0.05               7253.56  
0.02            0.00          0.05             0.00             0.07               7253.63  
0.01            0.00          0.05             0.00             0.06               7253.69  
0.01            0.00          0.05             0.00             0.06               7253.75  
0.01            0.00          0.05             0.00             0.06               7253.81  
0.01            0.00          0.05             0.00             0.06               7253.87  
0.02            0.00          0.05             0.00             0.07               7253.94  
0.02            0.00          0.05             0.00             0.07               7254.01  
0.01            0.00          0.05             0.00             0.06               7254.07  
0.02            0.00          0.05             0.00             0.07               7254.14  
0.01            0.00          0.05             0.00             0.06               7254.20  
0.01            0.00          0.05             0.00             0.06               7254.26  
0.01            0.00          0.05             0.00             0.06               7254.32  
0.01            0.00          0.04             0.00             0.05               7254.37  
0.01            0.00          0.04             0.00             0.05               7254.42  
0.02            0.00          0.04             0.00             0.06               7254.48  
0.01            0.00          0.04             0.00             0.05               7254.53  
0.01            0.00          0.04             0.00             0.05               7254.58  
0.02            0.00          0.04             0.00             0.06               7254.64  
0.02            0.00          0.04             0.00             0.06               7254.70  
0.02            0.00          0.04             0.00             0.06               7254.76  
0.02            0.00          0.03             0.00             0.05               7254.81  
0.02            0.00          0.02             0.00             0.04               7254.85  
0.01            0.00          0.19             0.00             0.20               7255.05  
0.01            0.00          0.02             0.00             0.03               7255.08  
0.01            0.00          0.02             0.00             0.03               7255.11  
0.01            0.00          0.02             0.00             0.03               7255.14  
0.01            0.00          0.02             0.00             0.03               7255.17  
0.01            0.00          0.02             0.00             0.03               7255.20  
0.01            0.00          0.02             0.00             0.03               7255.23  
0.01            0.00          0.02             0.00             0.03               7255.26  
0.01            0.00          0.02             0.00             0.03               7255.29  
0.01            0.00          0.02             0.00             0.03               7255.32  
0.01            0.00          0.02             0.00             0.03               7255.35  
0.01            0.00          0.02             0.00             0.03               7255.38  
0.01            0.00          0.02             0.00             0.03               7255.41  
0.02            0.00          0.02             0.00             0.04               7255.45  
0.02            0.00          0.02             0.00             0.04               7255.49  
0.01            0.00          0.02             0.00             0.03               7255.52  
0.01            0.00          0.02             0.00             0.03               7255.55  
0.01            0.00          0.19             0.00             0.20               7255.75  
0.02            0.00          0.02             0.00             0.04               7255.79  
0.01            0.00          0.02             0.00             0.03               7255.82  
0.01            0.00          0.02             0.00             0.03               7255.85  
0.01            0.00          0.02             0.00             0.03               7255.88  
0.01            0.00          0.02             0.00             0.03               7255.91  
0.01            0.00          0.02             0.00             0.03               7255.94  
0.01            0.00          0.02             0.00             0.03               7255.97  
0.01            0.00          0.03             0.00             0.04               7256.01  
0.01            0.00          0.02             0.00             0.03               7256.04  
0.01            0.00          0.19             0.00             0.20               7256.24  
0.01            0.00          0.02             0.00             0.03               7256.27  
0.01            0.00          0.02             0.00             0.03               7256.30  
0.01            0.00          0.02             0.00             0.03               7256.33  
0.01            0.00          0.02             0.00             0.03               7256.36  
0.01            0.00          0.02             0.00             0.03               7256.39  
0.01            0.00          0.02             0.00             0.03               7256.42  
0.01            0.00          0.02             0.00             0.03               7256.45  
0.01            0.00          0.18             0.00             0.19               7256.64  
0.02            0.00          0.02             0.00             0.04               7256.68  
0.01            0.00          0.02             0.00             0.03               7256.71  
0.01            0.00          0.02             0.00             0.03               7256.74  
0.01            0.00          0.02             0.00             0.03               7256.77  
0.01            0.00          0.18             0.00             0.19               7256.96  
0.01            0.00          0.02             0.00             0.03               7256.99  
0.01            0.00          0.02             0.00             0.03               7257.02  
0.01            0.00          0.02             0.00             0.03               7257.05  
0.01            0.00          0.02             0.00             0.03               7257.08  
0.01            0.00          0.03             0.00             0.04               7257.12  
0.01            0.00          0.02             0.00             0.03               7257.15  
0.01            0.00          0.02             0.00             0.03               7257.18  
0.01            0.00          0.03             0.00             0.04               7257.22  
0.01            0.00          0.19             0.00             0.20               7257.42  
0.01            0.00          0.02             0.00             0.03               7257.45  
0.01            0.00          0.19             0.00             0.20               7257.65  
0.02            0.00          0.19             0.00             0.21               7257.86  
0.02            0.00          0.19             0.00             0.21               7258.07  
0.01            0.00          0.19             0.00             0.20               7258.27  
0.01            0.00          0.16             0.00             0.17               7258.44  
0.01            0.00          0.19             0.00             0.20               7258.64  
0.02            0.00          0.19             0.00             0.21               7258.85  
0.02            0.00          0.19             0.00             0.21               7259.06  
0.01            0.00          0.16             0.00             0.17               7259.23  
0.01            0.00          0.19             0.00             0.20               7259.43  
0.02            0.00          0.02             0.00             0.04               7259.47  
0.01            0.00          0.03             0.00             0.04               7259.51  
0.02            0.00          0.02             0.00             0.04               7259.55  
0.01            0.00          0.02             0.00             0.03               7259.58  
0.01            0.00          0.02             0.00             0.03               7259.61  
0.01            0.00          0.02             0.00             0.03               7259.64  
0.01            0.00          0.02             0.00             0.03               7259.67  
0.01            0.00          0.02             0.00             0.03               7259.70  
0.01            0.00          0.02             0.00             0.03               7259.73  
0.01            0.00          0.02             0.00             0.03               7259.76  
0.01            0.00          0.02             0.00             0.03               7259.79  
0.01            0.00          0.02             0.00             0.03               7259.82  
0.01            0.00          0.02             0.00             0.03               7259.85  
0.03            0.00          0.02             0.00             0.05               7259.90  
0.01            0.00          0.02             0.00             0.03               7259.93  
0.01            0.00          0.02             0.00             0.03               7259.96  
0.01            0.00          0.02             0.00             0.03               7259.99  
0.01            0.00          0.02             0.00             0.03               7260.02  
0.01            0.00          0.02             0.00             0.03               7260.05  
0.01            0.00          0.02             0.00             0.03               7260.08  
0.01            0.00          0.02             0.00             0.03               7260.11  
0.01            0.00          0.02             0.00             0.03               7260.14  
0.01            0.00          0.02             0.00             0.03               7260.17  
0.01            0.00          0.02             0.00             0.03               7260.20  
0.01            0.00          0.02             0.00             0.03               7260.23  
0.02            0.00          0.02             0.00             0.04               7260.27  
0.01            0.00          0.02             0.00             0.03               7260.30  
0.01            0.00          0.02             0.00             0.03               7260.33  
0.02            0.00          0.02             0.00             0.04               7260.37  
0.01            0.00          0.02             0.00             0.03               7260.40  
0.01            0.00          0.02             0.00             0.03               7260.43  
0.01            0.00          0.02             0.00             0.03               7260.46  
0.02            0.00          0.02             0.00             0.04               7260.50  
0.01            0.00          0.03             0.00             0.04               7260.54  
0.01            0.00          0.02             0.00             0.03               7260.57  
0.01            0.00          0.02             0.00             0.03               7260.60  
0.01            0.00          0.02             0.00             0.03               7260.63  
0.01            0.00          0.02             0.00             0.03               7260.66  
0.01            0.00          0.02             0.00             0.03               7260.69  
0.02            0.00          0.02             0.00             0.04               7260.73  
0.02            0.00          0.02             0.00             0.04               7260.77  
0.01            0.00          0.02             0.00             0.03               7260.80  
0.01            0.00          0.02             0.00             0.03               7260.83  
0.01            0.00          0.02             0.00             0.03               7260.86  
0.01            0.00          0.02             0.00             0.03               7260.89  
0.02            0.00          0.02             0.00             0.04               7260.93  
0.01            0.00          0.02             0.00             0.03               7260.96  
0.01            0.00          0.02             0.00             0.03               7260.99  
0.01            0.00          0.02             0.00             0.03               7261.02  
0.01            0.00          0.02             0.00             0.03               7261.05  
0.01            0.00          0.02             0.00             0.03               7261.08  
0.02            0.00          0.02             0.00             0.04               7261.12  
