Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            189.11        0.00             0.00             189.11             4331.68  
0.46            0.00          0.29             0.00             0.75               4332.43  
0.03            0.00          0.14             0.00             0.17               4332.60  
0.02            0.00          0.24             0.00             0.26               4332.86  
0.02            0.00          0.13             0.00             0.15               4333.01  
0.02            0.00          0.14             0.00             0.16               4333.17  
0.02            0.00          0.12             0.00             0.14               4333.31  
0.02            0.00          0.22             0.00             0.24               4333.55  
0.02            0.00          0.13             0.00             0.15               4333.70  
0.02            0.00          0.11             0.00             0.13               4333.83  
0.02            0.00          0.12             0.00             0.14               4333.97  
0.02            0.00          0.12             0.00             0.14               4334.11  
0.02            0.00          0.12             0.00             0.14               4334.25  
0.02            0.00          0.12             0.00             0.14               4334.39  
0.02            0.00          0.12             0.00             0.14               4334.53  
0.02            0.00          0.11             0.00             0.13               4334.66  
0.01            0.00          0.03             0.00             0.04               4334.70  
0.02            0.00          0.11             0.00             0.13               4334.83  
0.02            0.00          0.03             0.00             0.05               4334.88  
0.01            0.00          0.03             0.00             0.04               4334.92  
0.01            0.00          0.03             0.00             0.04               4334.96  
0.01            0.00          0.03             0.00             0.04               4335.00  
0.02            0.00          0.03             0.00             0.05               4335.05  
0.01            0.00          0.10             0.00             0.11               4335.16  
0.01            0.00          0.11             0.00             0.12               4335.28  
0.02            0.00          0.10             0.00             0.12               4335.40  
0.02            0.00          0.10             0.00             0.12               4335.52  
0.02            0.00          0.10             0.00             0.12               4335.64  
0.02            0.00          0.20             0.00             0.22               4335.86  
0.02            0.00          0.09             0.00             0.11               4335.97  
0.02            0.00          0.10             0.00             0.12               4336.09  
0.02            0.00          0.09             0.00             0.11               4336.20  
0.01            0.00          0.10             0.00             0.11               4336.31  
0.02            0.00          0.10             0.00             0.12               4336.43  
0.01            0.00          0.10             0.00             0.11               4336.54  
0.01            0.00          0.10             0.00             0.11               4336.65  
0.01            0.00          0.04             0.00             0.05               4336.70  
0.02            0.00          0.10             0.00             0.12               4336.82  
0.02            0.00          0.03             0.00             0.05               4336.87  
0.01            0.00          0.03             0.00             0.04               4336.91  
0.01            0.00          0.03             0.00             0.04               4336.95  
0.01            0.00          0.03             0.00             0.04               4336.99  
0.01            0.00          0.03             0.00             0.04               4337.03  
0.01            0.00          0.03             0.00             0.04               4337.07  
0.02            0.00          0.03             0.00             0.05               4337.12  
0.01            0.00          0.03             0.00             0.04               4337.16  
0.01            0.00          0.03             0.00             0.04               4337.20  
0.01            0.00          0.10             0.00             0.11               4337.31  
0.01            0.00          0.03             0.00             0.04               4337.35  
0.02            0.00          0.10             0.00             0.12               4337.47  
0.01            0.00          0.03             0.00             0.04               4337.51  
0.01            0.00          0.03             0.00             0.04               4337.55  
0.01            0.00          0.03             0.00             0.04               4337.59  
0.01            0.00          0.10             0.00             0.11               4337.70  
0.02            0.00          0.10             0.00             0.12               4337.82  
0.02            0.00          0.10             0.00             0.12               4337.94  
0.01            0.00          0.10             0.00             0.11               4338.05  
0.01            0.00          0.10             0.00             0.11               4338.16  
0.01            0.00          0.10             0.00             0.11               4338.27  
0.01            0.00          0.10             0.00             0.11               4338.38  
0.01            0.00          0.09             0.00             0.10               4338.48  
0.02            0.00          0.03             0.00             0.05               4338.53  
0.01            0.00          0.03             0.00             0.04               4338.57  
0.01            0.00          0.05             0.00             0.06               4338.63  
0.02            0.00          0.05             0.00             0.07               4338.70  
0.01            0.00          0.03             0.00             0.04               4338.74  
0.02            0.00          0.03             0.00             0.05               4338.79  
0.01            0.00          0.03             0.00             0.04               4338.83  
0.01            0.00          0.03             0.00             0.04               4338.87  
0.01            0.00          0.03             0.00             0.04               4338.91  
0.01            0.00          0.03             0.00             0.04               4338.95  
0.01            0.00          0.03             0.00             0.04               4338.99  
0.02            0.00          0.03             0.00             0.05               4339.04  
0.01            0.00          0.03             0.00             0.04               4339.08  
0.02            0.00          0.03             0.00             0.05               4339.13  
0.01            0.00          0.03             0.00             0.04               4339.17  
0.02            0.00          0.03             0.00             0.05               4339.22  
0.02            0.00          0.02             0.00             0.04               4339.26  
0.01            0.00          0.02             0.00             0.03               4339.29  
0.01            0.00          0.10             0.00             0.11               4339.40  
0.02            0.00          0.02             0.00             0.04               4339.44  
0.01            0.00          0.02             0.00             0.03               4339.47  
0.01            0.00          0.02             0.00             0.03               4339.50  
0.01            0.00          0.01             0.00             0.02               4339.52  
0.01            0.00          0.01             0.00             0.02               4339.54  
0.02            0.00          0.02             0.00             0.04               4339.58  
0.02            0.00          0.02             0.00             0.04               4339.62  
0.01            0.00          0.01             0.00             0.02               4339.64  
0.02            0.00          0.02             0.00             0.04               4339.68  
0.01            0.00          0.02             0.00             0.03               4339.71  
0.02            0.00          0.02             0.00             0.04               4339.75  
0.01            0.00          0.09             0.00             0.10               4339.85  
0.02            0.00          0.01             0.00             0.03               4339.88  
0.01            0.00          0.02             0.00             0.03               4339.91  
0.01            0.00          0.02             0.00             0.03               4339.94  
0.01            0.00          0.01             0.00             0.02               4339.96  
0.01            0.00          0.02             0.00             0.03               4339.99  
0.02            0.00          0.02             0.00             0.04               4340.03  
0.01            0.00          0.02             0.00             0.03               4340.06  
0.01            0.00          0.09             0.00             0.10               4340.16  
0.02            0.00          0.02             0.00             0.04               4340.20  
0.01            0.00          0.02             0.00             0.03               4340.23  
0.01            0.00          0.02             0.00             0.03               4340.26  
0.01            0.00          0.09             0.00             0.10               4340.36  
0.01            0.00          0.02             0.00             0.03               4340.39  
0.01            0.00          0.02             0.00             0.03               4340.42  
0.01            0.00          0.02             0.00             0.03               4340.45  
0.01            0.00          0.02             0.00             0.03               4340.48  
0.01            0.00          0.02             0.00             0.03               4340.51  
0.01            0.00          0.02             0.00             0.03               4340.54  
0.02            0.00          0.10             0.00             0.12               4340.66  
0.02            0.00          0.01             0.00             0.03               4340.69  
0.02            0.00          0.09             0.00             0.11               4340.80  
0.01            0.00          0.09             0.00             0.10               4340.90  
0.02            0.00          0.09             0.00             0.11               4341.01  
0.03            0.00          0.09             0.00             0.12               4341.13  
0.01            0.00          0.09             0.00             0.10               4341.23  
0.02            0.00          0.10             0.00             0.12               4341.35  
