Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            396.60        0.00             0.00             396.60             8898.67  
0.91            0.00          0.71             0.00             1.62               8900.29  
0.03            0.00          0.35             0.00             0.38               8900.67  
0.02            0.00          0.33             0.00             0.35               8901.02  
0.02            0.00          0.64             0.00             0.66               8901.68  
0.02            0.00          0.31             0.00             0.33               8902.01  
0.02            0.00          0.33             0.00             0.35               8902.36  
0.02            0.00          0.30             0.00             0.32               8902.68  
0.02            0.00          0.27             0.00             0.29               8902.97  
0.02            0.00          0.32             0.00             0.34               8903.31  
0.02            0.00          0.64             0.00             0.66               8903.97  
0.02            0.00          0.34             0.00             0.36               8904.33  
0.02            0.00          0.28             0.00             0.30               8904.63  
0.02            0.00          0.32             0.00             0.34               8904.97  
0.02            0.00          0.33             0.00             0.35               8905.32  
0.02            0.00          0.33             0.00             0.35               8905.67  
0.02            0.00          0.32             0.00             0.34               8906.01  
0.02            0.00          0.31             0.00             0.33               8906.34  
0.02            0.00          0.33             0.00             0.35               8906.69  
0.02            0.00          0.33             0.00             0.35               8907.04  
0.02            0.00          0.33             0.00             0.35               8907.39  
0.02            0.00          0.30             0.00             0.32               8907.71  
0.02            0.00          0.06             0.00             0.08               8907.79  
0.01            0.00          0.05             0.00             0.06               8907.85  
0.01            0.00          0.30             0.00             0.31               8908.16  
0.02            0.00          0.06             0.00             0.08               8908.24  
0.01            0.00          0.05             0.00             0.06               8908.30  
0.01            0.00          0.06             0.00             0.07               8908.37  
0.01            0.00          0.05             0.00             0.06               8908.43  
0.01            0.00          0.06             0.00             0.07               8908.50  
0.02            0.00          0.06             0.00             0.08               8908.58  
0.01            0.00          0.29             0.00             0.30               8908.88  
0.02            0.00          0.05             0.00             0.07               8908.95  
0.01            0.00          0.05             0.00             0.06               8909.01  
0.02            0.00          0.06             0.00             0.08               8909.09  
0.01            0.00          0.32             0.00             0.33               8909.42  
0.02            0.00          0.07             0.00             0.09               8909.51  
0.02            0.00          0.06             0.00             0.08               8909.59  
0.01            0.00          0.06             0.00             0.07               8909.66  
0.02            0.00          0.06             0.00             0.08               8909.74  
0.01            0.00          0.06             0.00             0.07               8909.81  
0.02            0.00          0.06             0.00             0.08               8909.89  
0.01            0.00          0.30             0.00             0.31               8910.20  
0.02            0.00          0.06             0.00             0.08               8910.28  
0.02            0.00          0.33             0.00             0.35               8910.63  
