Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            3.83          0.00             0.00             3.83               89.33    
0.08            0.00          0.04             0.00             0.12               89.45    
0.02            0.00          0.02             0.00             0.04               89.49    
0.02            0.00          0.02             0.00             0.04               89.53    
0.01            0.00          0.02             0.00             0.03               89.56    
0.01            0.00          0.02             0.00             0.03               89.59    
0.01            0.00          0.02             0.00             0.03               89.62    
0.01            0.00          0.02             0.00             0.03               89.65    
0.01            0.00          0.01             0.00             0.02               89.67    
0.01            0.00          0.00             0.00             0.01               89.68    
0.01            0.00          0.00             0.00             0.01               89.69    
0.01            0.00          0.00             0.00             0.01               89.70    
0.01            0.00          0.00             0.00             0.01               89.71    
0.01            0.00          0.00             0.00             0.01               89.72    
0.01            0.00          0.00             0.00             0.01               89.73    
0.01            0.00          0.00             0.00             0.01               89.74    
0.01            0.00          0.00             0.00             0.01               89.75    
0.01            0.00          0.00             0.00             0.01               89.76    
0.01            0.00          0.00             0.00             0.01               89.77    
0.01            0.00          0.00             0.00             0.01               89.78    
0.01            0.00          0.00             0.00             0.01               89.79    
0.00            0.00          0.00             0.10             0.10               89.89    
