Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            3.65          0.00             0.00             3.65               86.47    
0.10            0.00          0.05             0.00             0.15               86.62    
0.02            0.00          0.03             0.00             0.05               86.67    
0.02            0.00          0.02             0.00             0.04               86.71    
0.02            0.00          0.02             0.00             0.04               86.75    
0.02            0.00          0.02             0.00             0.04               86.79    
0.02            0.00          0.02             0.00             0.04               86.83    
0.02            0.00          0.02             0.00             0.04               86.87    
0.02            0.00          0.02             0.00             0.04               86.91    
0.02            0.00          0.00             0.00             0.02               86.93    
0.02            0.00          0.00             0.00             0.02               86.95    
0.01            0.00          0.00             0.00             0.01               86.96    
0.01            0.00          0.00             0.00             0.01               86.97    
0.02            0.00          0.00             0.00             0.02               86.99    
0.02            0.00          0.00             0.00             0.02               87.01    
0.02            0.00          0.00             0.00             0.02               87.03    
0.02            0.00          0.00             0.00             0.02               87.05    
0.02            0.00          0.00             0.00             0.02               87.07    
0.02            0.00          0.00             0.00             0.02               87.09    
0.02            0.00          0.00             0.00             0.02               87.11    
0.02            0.00          0.00             0.00             0.02               87.13    
0.00            0.00          0.00             0.12             0.12               87.25    
