Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             428.57            0.00             428.57             10308.68 
1.36            1.05             0.00              0.00             2.41               10311.09 
0.04            0.48             0.00              0.00             0.52               10311.61 
0.03            0.49             0.00              0.00             0.52               10312.13 
0.02            0.50             0.00              0.00             0.52               10312.65 
0.03            0.87             0.00              0.00             0.90               10313.55 
0.03            0.41             0.00              0.00             0.44               10313.99 
0.02            0.93             0.00              0.00             0.95               10314.94 
0.03            0.51             0.00              0.00             0.54               10315.48 
0.02            0.44             0.00              0.00             0.46               10315.94 
0.02            0.51             0.00              0.00             0.53               10316.47 
0.02            0.54             0.00              0.00             0.56               10317.03 
0.02            0.49             0.00              0.00             0.51               10317.54 
0.02            0.47             0.00              0.00             0.49               10318.03 
0.02            0.49             0.00              0.00             0.51               10318.54 
0.02            0.46             0.00              0.00             0.48               10319.02 
0.02            0.47             0.00              0.00             0.49               10319.51 
0.02            0.44             0.00              0.00             0.46               10319.97 
0.02            0.53             0.00              0.00             0.55               10320.52 
0.03            0.49             0.00              0.00             0.52               10321.04 
0.02            0.47             0.00              0.00             0.49               10321.53 
0.02            0.92             0.00              0.00             0.94               10322.47 
0.03            0.48             0.00              0.00             0.51               10322.98 
0.02            0.13             0.00              0.00             0.15               10323.13 
0.02            0.43             0.00              0.00             0.45               10323.58 
0.02            0.12             0.00              0.00             0.14               10323.72 
0.02            0.48             0.00              0.00             0.50               10324.22 
0.02            0.12             0.00              0.00             0.14               10324.36 
0.02            0.11             0.00              0.00             0.13               10324.49 
0.02            0.39             0.00              0.00             0.41               10324.90 
0.02            0.11             0.00              0.00             0.13               10325.03 
0.02            0.11             0.00              0.00             0.13               10325.16 
0.02            0.11             0.00              0.00             0.13               10325.29 
0.02            0.11             0.00              0.00             0.13               10325.42 
0.02            0.11             0.00              0.00             0.13               10325.55 
0.02            0.11             0.00              0.00             0.13               10325.68 
0.02            0.11             0.00              0.00             0.13               10325.81 
0.02            0.48             0.00              0.00             0.50               10326.31 
0.02            0.43             0.00              0.00             0.45               10326.76 
0.02            0.10             0.00              0.00             0.12               10326.88 
0.02            0.46             0.00              0.00             0.48               10327.36 
0.02            0.12             0.00              0.00             0.14               10327.50 
0.03            0.11             0.00              0.00             0.14               10327.64 
0.02            0.13             0.00              0.00             0.15               10327.79 
0.02            0.12             0.00              0.00             0.14               10327.93 
0.02            0.13             0.00              0.00             0.15               10328.08 
0.02            0.12             0.00              0.00             0.14               10328.22 
0.02            0.12             0.00              0.00             0.14               10328.36 
0.02            0.49             0.00              0.00             0.51               10328.87 
0.02            0.11             0.00              0.00             0.13               10329.00 
0.02            0.11             0.00              0.00             0.13               10329.13 
0.02            0.12             0.00              0.00             0.14               10329.27 
0.03            0.10             0.00              0.00             0.13               10329.40 
0.02            0.43             0.00              0.00             0.45               10329.85 
0.02            0.47             0.00              0.00             0.49               10330.34 
0.02            0.12             0.00              0.00             0.14               10330.48 
0.02            0.10             0.00              0.00             0.12               10330.60 
0.02            0.94             0.00              0.00             0.96               10331.56 
0.03            0.44             0.00              0.00             0.47               10332.03 
0.02            0.44             0.00              0.00             0.46               10332.49 
0.02            0.43             0.00              0.00             0.45               10332.94 
