Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             227.26            0.00             227.26             4343.55  
0.67            0.49             0.00              0.00             1.16               4344.71  
0.04            0.25             0.00              0.00             0.29               4345.00  
0.02            0.25             0.00              0.00             0.27               4345.27  
0.02            0.23             0.00              0.00             0.25               4345.52  
0.02            0.44             0.00              0.00             0.46               4345.98  
0.02            0.43             0.00              0.00             0.45               4346.43  
0.02            0.26             0.00              0.00             0.28               4346.71  
0.02            0.23             0.00              0.00             0.25               4346.96  
0.02            0.27             0.00              0.00             0.29               4347.25  
0.03            0.23             0.00              0.00             0.26               4347.51  
0.02            0.23             0.00              0.00             0.25               4347.76  
0.02            0.25             0.00              0.00             0.27               4348.03  
0.02            0.25             0.00              0.00             0.27               4348.30  
0.02            0.25             0.00              0.00             0.27               4348.57  
0.02            0.22             0.00              0.00             0.24               4348.81  
0.02            0.24             0.00              0.00             0.26               4349.07  
0.03            0.45             0.00              0.00             0.48               4349.55  
0.02            0.25             0.00              0.00             0.27               4349.82  
0.02            0.07             0.00              0.00             0.09               4349.91  
0.02            0.22             0.00              0.00             0.24               4350.15  
0.02            0.07             0.00              0.00             0.09               4350.24  
0.02            0.25             0.00              0.00             0.27               4350.51  
0.02            0.07             0.00              0.00             0.09               4350.60  
0.02            0.07             0.00              0.00             0.09               4350.69  
0.02            0.21             0.00              0.00             0.23               4350.92  
0.02            0.07             0.00              0.00             0.09               4351.01  
0.02            0.08             0.00              0.00             0.10               4351.11  
0.02            0.08             0.00              0.00             0.10               4351.21  
0.02            0.26             0.00              0.00             0.28               4351.49  
0.02            0.23             0.00              0.00             0.25               4351.74  
0.02            0.07             0.00              0.00             0.09               4351.83  
0.02            0.22             0.00              0.00             0.24               4352.07  
0.03            0.07             0.00              0.00             0.10               4352.17  
0.02            0.06             0.00              0.00             0.08               4352.25  
0.02            0.07             0.00              0.00             0.09               4352.34  
0.02            0.07             0.00              0.00             0.09               4352.43  
0.02            0.07             0.00              0.00             0.09               4352.52  
0.02            0.07             0.00              0.00             0.09               4352.61  
0.02            0.07             0.00              0.00             0.09               4352.70  
0.02            0.25             0.00              0.00             0.27               4352.97  
0.02            0.07             0.00              0.00             0.09               4353.06  
0.03            0.07             0.00              0.00             0.10               4353.16  
0.02            0.06             0.00              0.00             0.08               4353.24  
0.02            0.21             0.00              0.00             0.23               4353.47  
0.02            0.20             0.00              0.00             0.22               4353.69  
0.02            0.07             0.00              0.00             0.09               4353.78  
0.02            0.42             0.00              0.00             0.44               4354.22  
0.02            0.24             0.00              0.00             0.26               4354.48  
0.02            0.22             0.00              0.00             0.24               4354.72  
0.02            0.19             0.00              0.00             0.21               4354.93  
0.02            0.23             0.00              0.00             0.25               4355.18  
0.02            0.22             0.00              0.00             0.24               4355.42  
0.02            0.25             0.00              0.00             0.27               4355.69  
0.02            0.22             0.00              0.00             0.24               4355.93  
