Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             1385.97           0.00             1385.97            43442.57 
5.54            3.38             0.00              0.00             8.92               43451.49 
0.06            1.42             0.00              0.00             1.48               43452.97 
0.04            1.65             0.00              0.00             1.69               43454.66 
0.04            1.64             0.00              0.00             1.68               43456.34 
0.03            1.60             0.00              0.00             1.63               43457.97 
0.03            1.49             0.00              0.00             1.52               43459.49 
0.03            1.25             0.00              0.00             1.28               43460.77 
0.03            1.35             0.00              0.00             1.38               43462.15 
0.03            1.31             0.00              0.00             1.34               43463.49 
0.03            1.18             0.00              0.00             1.21               43464.70 
0.03            1.20             0.00              0.00             1.23               43465.93 
0.03            1.33             0.00              0.00             1.36               43467.29 
0.03            1.30             0.00              0.00             1.33               43468.62 
0.03            1.30             0.00              0.00             1.33               43469.95 
0.03            1.30             0.00              0.00             1.33               43471.28 
0.03            2.54             0.00              0.00             2.57               43473.85 
0.03            1.12             0.00              0.00             1.15               43475.00 
0.03            2.55             0.00              0.00             2.58               43477.58 
0.03            1.33             0.00              0.00             1.36               43478.94 
0.03            1.05             0.00              0.00             1.08               43480.02 
0.03            1.32             0.00              0.00             1.35               43481.37 
0.03            1.06             0.00              0.00             1.09               43482.46 
0.03            1.23             0.00              0.00             1.26               43483.72 
0.03            1.34             0.00              0.00             1.37               43485.09 
0.03            1.35             0.00              0.00             1.38               43486.47 
0.03            1.32             0.00              0.00             1.35               43487.82 
0.04            1.31             0.00              0.00             1.35               43489.17 
0.03            1.32             0.00              0.00             1.35               43490.52 
0.03            2.68             0.00              0.00             2.71               43493.23 
0.03            1.34             0.00              0.00             1.37               43494.60 
0.03            0.22             0.00              0.00             0.25               43494.85 
0.02            1.09             0.00              0.00             1.11               43495.96 
0.03            0.23             0.00              0.00             0.26               43496.22 
0.02            1.13             0.00              0.00             1.15               43497.37 
0.03            0.23             0.00              0.00             0.26               43497.63 
0.02            0.22             0.00              0.00             0.24               43497.87 
0.02            0.22             0.00              0.00             0.24               43498.11 
0.02            0.21             0.00              0.00             0.23               43498.34 
0.02            0.21             0.00              0.00             0.23               43498.57 
0.02            0.21             0.00              0.00             0.23               43498.80 
0.02            0.22             0.00              0.00             0.24               43499.04 
0.03            1.05             0.00              0.00             1.08               43500.12 
0.03            0.22             0.00              0.00             0.25               43500.37 
0.02            0.21             0.00              0.00             0.23               43500.60 
0.02            0.21             0.00              0.00             0.23               43500.83 
0.02            0.23             0.00              0.00             0.25               43501.08 
0.02            0.22             0.00              0.00             0.24               43501.32 
0.02            0.24             0.00              0.00             0.26               43501.58 
0.02            1.37             0.00              0.00             1.39               43502.97 
0.03            1.24             0.00              0.00             1.27               43504.24 
0.03            0.24             0.00              0.00             0.27               43504.51 
0.02            0.21             0.00              0.00             0.23               43504.74 
0.02            1.21             0.00              0.00             1.23               43505.97 
0.03            0.25             0.00              0.00             0.28               43506.25 
0.02            0.25             0.00              0.00             0.27               43506.52 
0.02            0.24             0.00              0.00             0.26               43506.78 
0.02            0.24             0.00              0.00             0.26               43507.04 
0.02            0.20             0.00              0.00             0.22               43507.26 
0.02            0.25             0.00              0.00             0.27               43507.53 
0.02            0.23             0.00              0.00             0.25               43507.78 
0.02            0.23             0.00              0.00             0.25               43508.03 
0.02            0.22             0.00              0.00             0.24               43508.27 
0.02            0.25             0.00              0.00             0.27               43508.54 
0.02            1.33             0.00              0.00             1.35               43509.89 
0.03            0.25             0.00              0.00             0.28               43510.17 
0.02            0.23             0.00              0.00             0.25               43510.42 
0.02            0.20             0.00              0.00             0.22               43510.64 
0.02            0.24             0.00              0.00             0.26               43510.90 
0.02            0.23             0.00              0.00             0.25               43511.15 
0.02            0.25             0.00              0.00             0.27               43511.42 
0.02            0.20             0.00              0.00             0.22               43511.64 
0.02            1.19             0.00              0.00             1.21               43512.85 
0.03            0.25             0.00              0.00             0.28               43513.13 
0.02            1.20             0.00              0.00             1.22               43514.35 
0.03            0.25             0.00              0.00             0.28               43514.63 
0.02            0.25             0.00              0.00             0.27               43514.90 
0.02            0.25             0.00              0.00             0.27               43515.17 
0.02            0.24             0.00              0.00             0.26               43515.43 
0.02            1.28             0.00              0.00             1.30               43516.73 
0.03            0.25             0.00              0.00             0.28               43517.01 
0.02            0.24             0.00              0.00             0.26               43517.27 
0.02            0.25             0.00              0.00             0.27               43517.54 
0.02            0.24             0.00              0.00             0.26               43517.80 
0.02            0.25             0.00              0.00             0.27               43518.07 
0.02            0.25             0.00              0.00             0.27               43518.34 
0.02            0.24             0.00              0.00             0.26               43518.60 
0.02            1.17             0.00              0.00             1.19               43519.79 
0.03            0.25             0.00              0.00             0.28               43520.07 
0.02            1.18             0.00              0.00             1.20               43521.27 
0.03            0.24             0.00              0.00             0.27               43521.54 
0.02            0.24             0.00              0.00             0.26               43521.80 
0.02            0.25             0.00              0.00             0.27               43522.07 
0.02            0.25             0.00              0.00             0.27               43522.34 
0.02            0.23             0.00              0.00             0.25               43522.59 
0.02            0.21             0.00              0.00             0.23               43522.82 
0.02            0.23             0.00              0.00             0.25               43523.07 
