Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             192.19            0.00             192.19             3071.72  
0.57            0.41             0.00              0.00             0.98               3072.70  
0.04            0.21             0.00              0.00             0.25               3072.95  
0.02            0.21             0.00              0.00             0.23               3073.18  
0.02            0.35             0.00              0.00             0.37               3073.55  
0.03            0.34             0.00              0.00             0.37               3073.92  
0.02            0.20             0.00              0.00             0.22               3074.14  
0.02            0.19             0.00              0.00             0.21               3074.35  
0.02            0.22             0.00              0.00             0.24               3074.59  
0.02            0.20             0.00              0.00             0.22               3074.81  
0.02            0.19             0.00              0.00             0.21               3075.02  
0.02            0.20             0.00              0.00             0.22               3075.24  
0.02            0.19             0.00              0.00             0.21               3075.45  
0.02            0.20             0.00              0.00             0.22               3075.67  
0.02            0.19             0.00              0.00             0.21               3075.88  
0.02            0.35             0.00              0.00             0.37               3076.25  
0.02            0.20             0.00              0.00             0.22               3076.47  
0.02            0.18             0.00              0.00             0.20               3076.67  
0.02            0.06             0.00              0.00             0.08               3076.75  
0.02            0.18             0.00              0.00             0.20               3076.95  
0.02            0.06             0.00              0.00             0.08               3077.03  
0.02            0.07             0.00              0.00             0.09               3077.12  
0.02            0.17             0.00              0.00             0.19               3077.31  
0.02            0.07             0.00              0.00             0.09               3077.40  
0.02            0.06             0.00              0.00             0.08               3077.48  
0.02            0.06             0.00              0.00             0.08               3077.56  
0.02            0.07             0.00              0.00             0.09               3077.65  
0.02            0.21             0.00              0.00             0.23               3077.88  
0.02            0.07             0.00              0.00             0.09               3077.97  
0.02            0.06             0.00              0.00             0.08               3078.05  
0.02            0.07             0.00              0.00             0.09               3078.14  
0.02            0.17             0.00              0.00             0.19               3078.33  
0.02            0.19             0.00              0.00             0.21               3078.54  
0.02            0.06             0.00              0.00             0.08               3078.62  
0.02            0.33             0.00              0.00             0.35               3078.97  
0.02            0.18             0.00              0.00             0.20               3079.17  
0.02            0.17             0.00              0.00             0.19               3079.36  
0.02            0.19             0.00              0.00             0.21               3079.57  
0.02            0.18             0.00              0.00             0.20               3079.77  
0.02            0.18             0.00              0.00             0.20               3079.97  
0.02            0.17             0.00              0.00             0.19               3080.16  
0.02            0.31             0.00              0.00             0.33               3080.49  
0.03            0.16             0.00              0.00             0.19               3080.68  
0.02            0.17             0.00              0.00             0.19               3080.87  
0.02            0.17             0.00              0.00             0.19               3081.06  
0.02            0.16             0.00              0.00             0.18               3081.24  
0.02            0.19             0.00              0.00             0.21               3081.45  
0.02            0.16             0.00              0.00             0.18               3081.63  
0.02            0.17             0.00              0.00             0.19               3081.82  
0.02            0.18             0.00              0.00             0.20               3082.02  
0.02            0.17             0.00              0.00             0.19               3082.21  
0.02            0.34             0.00              0.00             0.36               3082.57  
0.03            0.18             0.00              0.00             0.21               3082.78  
0.02            0.17             0.00              0.00             0.19               3082.97  
0.02            0.18             0.00              0.00             0.20               3083.17  
