Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             38.93             0.00             38.93              854.74   
1.37            0.26             0.00              0.00             1.63               856.37   
0.18            0.19             0.00              0.00             0.37               856.74   
0.14            0.34             0.00              0.00             0.48               857.22   
0.18            0.24             0.00              0.00             0.42               857.64   
0.13            0.18             0.00              0.00             0.31               857.95   
0.17            0.15             0.00              0.00             0.32               858.27   
0.20            0.18             0.00              0.00             0.38               858.65   
0.13            0.14             0.00              0.00             0.27               858.92   
0.13            0.24             0.00              0.00             0.37               859.29   
0.19            0.15             0.00              0.00             0.34               859.63   
0.14            0.12             0.00              0.00             0.26               859.89   
0.13            0.15             0.00              0.00             0.28               860.17   
0.15            0.14             0.00              0.00             0.29               860.46   
0.14            0.15             0.00              0.00             0.29               860.75   
0.11            0.10             0.00              0.00             0.21               860.96   
0.11            0.11             0.00              0.00             0.22               861.18   
0.12            0.08             0.00              0.00             0.20               861.38   
0.10            0.10             0.00              0.00             0.20               861.58   
0.11            0.09             0.00              0.00             0.20               861.78   
0.11            0.08             0.00              0.00             0.19               861.97   
0.11            0.08             0.00              0.00             0.19               862.16   
0.11            0.15             0.00              0.00             0.26               862.42   
0.12            0.08             0.00              0.00             0.20               862.62   
0.14            0.07             0.00              0.00             0.21               862.83   
0.11            0.10             0.00              0.00             0.21               863.04   
0.16            0.08             0.00              0.00             0.24               863.28   
0.13            0.05             0.00              0.00             0.18               863.46   
0.10            0.10             0.00              0.00             0.20               863.66   
0.16            0.08             0.00              0.00             0.24               863.90   
0.12            0.06             0.00              0.00             0.18               864.08   
0.12            0.05             0.00              0.00             0.17               864.25   
0.12            0.01             0.00              0.00             0.13               864.38   
0.00            0.00             0.00              2.04             2.04               866.42   
