Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             34.81             0.00             34.81              621.91   
0.55            0.24             0.00              0.00             0.79               622.70   
0.06            0.11             0.00              0.00             0.17               622.87   
0.04            0.08             0.00              0.00             0.12               622.99   
0.03            0.09             0.00              0.00             0.12               623.11   
0.03            0.08             0.00              0.00             0.11               623.22   
0.03            0.09             0.00              0.00             0.12               623.34   
0.03            0.08             0.00              0.00             0.11               623.45   
0.03            0.10             0.00              0.00             0.13               623.58   
0.04            0.06             0.00              0.00             0.10               623.68   
0.03            0.05             0.00              0.00             0.08               623.76   
0.03            0.07             0.00              0.00             0.10               623.86   
0.03            0.04             0.00              0.00             0.07               623.93   
0.03            0.07             0.00              0.00             0.10               624.03   
0.06            0.10             0.00              0.00             0.16               624.19   
0.04            0.05             0.00              0.00             0.09               624.28   
0.03            0.09             0.00              0.00             0.12               624.40   
0.03            0.08             0.00              0.00             0.11               624.51   
0.03            0.06             0.00              0.00             0.09               624.60   
0.03            0.09             0.00              0.00             0.12               624.72   
0.03            0.07             0.00              0.00             0.10               624.82   
0.03            0.06             0.00              0.00             0.09               624.91   
0.05            0.08             0.00              0.00             0.13               625.04   
0.04            0.10             0.00              0.00             0.14               625.18   
0.05            0.06             0.00              0.00             0.11               625.29   
0.04            0.08             0.00              0.00             0.12               625.41   
0.03            0.10             0.00              0.00             0.13               625.54   
0.03            0.07             0.00              0.00             0.10               625.64   
0.03            0.08             0.00              0.00             0.11               625.75   
0.04            0.03             0.00              0.00             0.07               625.82   
0.03            0.05             0.00              0.00             0.08               625.90   
0.03            0.05             0.00              0.00             0.08               625.98   
0.04            0.06             0.00              0.00             0.10               626.08   
0.04            0.05             0.00              0.00             0.09               626.17   
0.03            0.03             0.00              0.00             0.06               626.23   
0.03            0.06             0.00              0.00             0.09               626.32   
0.03            0.24             0.00              0.00             0.27               626.59   
0.03            0.04             0.00              0.00             0.07               626.66   
0.03            0.03             0.00              0.00             0.06               626.72   
0.03            0.07             0.00              0.00             0.10               626.82   
0.03            0.06             0.00              0.00             0.09               626.91   
0.03            0.05             0.00              0.00             0.08               626.99   
0.04            0.06             0.00              0.00             0.10               627.09   
0.03            0.03             0.00              0.00             0.06               627.15   
0.03            0.04             0.00              0.00             0.07               627.22   
0.03            0.05             0.00              0.00             0.08               627.30   
0.03            0.06             0.00              0.00             0.09               627.39   
0.03            0.03             0.00              0.00             0.06               627.45   
0.03            0.05             0.00              0.00             0.08               627.53   
0.03            0.07             0.00              0.00             0.10               627.63   
0.03            0.07             0.00              0.00             0.10               627.73   
0.03            0.05             0.00              0.00             0.08               627.81   
0.03            0.04             0.00              0.00             0.07               627.88   
0.03            0.06             0.00              0.00             0.09               627.97   
0.03            0.06             0.00              0.00             0.09               628.06   
0.04            0.05             0.00              0.00             0.09               628.15   
0.03            0.03             0.00              0.00             0.06               628.21   
0.03            0.07             0.00              0.00             0.10               628.31   
0.03            0.07             0.00              0.00             0.10               628.41   
0.03            0.06             0.00              0.00             0.09               628.50   
0.03            0.03             0.00              0.00             0.06               628.56   
0.02            0.02             0.00              0.00             0.04               628.60   
0.03            0.04             0.00              0.00             0.07               628.67   
0.03            0.02             0.00              0.00             0.05               628.72   
0.03            0.04             0.00              0.00             0.07               628.79   
0.03            0.03             0.00              0.00             0.06               628.85   
0.03            0.03             0.00              0.00             0.06               628.91   
0.03            0.03             0.00              0.00             0.06               628.97   
0.05            0.04             0.00              0.00             0.09               629.06   
0.03            0.06             0.00              0.00             0.09               629.15   
0.03            0.03             0.00              0.00             0.06               629.21   
0.03            0.06             0.00              0.00             0.09               629.30   
0.05            0.03             0.00              0.00             0.08               629.38   
0.03            0.04             0.00              0.00             0.07               629.45   
0.03            0.04             0.00              0.00             0.07               629.52   
0.03            0.03             0.00              0.00             0.06               629.58   
0.03            0.03             0.00              0.00             0.06               629.64   
0.03            0.02             0.00              0.00             0.05               629.69   
0.03            0.04             0.00              0.00             0.07               629.76   
0.03            0.03             0.00              0.00             0.06               629.82   
0.03            0.04             0.00              0.00             0.07               629.89   
0.02            0.02             0.00              0.00             0.04               629.93   
0.03            0.04             0.00              0.00             0.07               630.00   
0.04            0.06             0.00              0.00             0.10               630.10   
0.03            0.04             0.00              0.00             0.07               630.17   
0.03            0.03             0.00              0.00             0.06               630.23   
0.03            0.05             0.00              0.00             0.08               630.31   
0.04            0.03             0.00              0.00             0.07               630.38   
0.03            0.04             0.00              0.00             0.07               630.45   
0.04            0.02             0.00              0.00             0.06               630.51   
0.03            0.03             0.00              0.00             0.06               630.57   
0.03            0.02             0.00              0.00             0.05               630.62   
0.03            0.03             0.00              0.00             0.06               630.68   
0.03            0.02             0.00              0.00             0.05               630.73   
0.03            0.02             0.00              0.00             0.05               630.78   
0.03            0.02             0.00              0.00             0.05               630.83   
0.03            0.03             0.00              0.00             0.06               630.89   
0.03            0.02             0.00              0.00             0.05               630.94   
0.02            0.02             0.00              0.00             0.04               630.98   
0.03            0.02             0.00              0.00             0.05               631.03   
0.03            0.02             0.00              0.00             0.05               631.08   
0.03            0.03             0.00              0.00             0.06               631.14   
0.02            0.03             0.00              0.00             0.05               631.19   
0.03            0.03             0.00              0.00             0.06               631.25   
0.03            0.02             0.00              0.00             0.05               631.30   
0.03            0.00             0.00              0.00             0.03               631.33   
0.02            0.00             0.00              0.00             0.02               631.35   
0.03            0.00             0.00              0.00             0.03               631.38   
0.03            0.00             0.00              0.00             0.03               631.41   
0.00            0.00             0.00              0.89             0.89               632.30   
