Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             1041.05           0.00             1041.05            31142.34 
2.46            2.16             0.00              0.00             4.62               31146.96 
0.04            0.92             0.00              0.00             0.96               31147.92 
0.03            1.10             0.00              0.00             1.13               31149.05 
0.03            1.13             0.00              0.00             1.16               31150.21 
0.03            1.02             0.00              0.00             1.05               31151.26 
0.03            0.96             0.00              0.00             0.99               31152.25 
0.03            1.08             0.00              0.00             1.11               31153.36 
0.04            1.06             0.00              0.00             1.10               31154.46 
0.03            0.96             0.00              0.00             0.99               31155.45 
0.03            0.95             0.00              0.00             0.98               31156.43 
0.03            1.12             0.00              0.00             1.15               31157.58 
0.03            1.03             0.00              0.00             1.06               31158.64 
0.03            1.05             0.00              0.00             1.08               31159.72 
0.03            1.06             0.00              0.00             1.09               31160.81 
0.03            2.04             0.00              0.00             2.07               31162.88 
0.03            0.90             0.00              0.00             0.93               31163.81 
0.03            1.99             0.00              0.00             2.02               31165.83 
0.03            1.12             0.00              0.00             1.15               31166.98 
0.03            0.89             0.00              0.00             0.92               31167.90 
0.03            1.06             0.00              0.00             1.09               31168.99 
0.03            0.99             0.00              0.00             1.02               31170.01 
0.03            1.06             0.00              0.00             1.09               31171.10 
0.03            1.03             0.00              0.00             1.06               31172.16 
0.03            1.11             0.00              0.00             1.14               31173.30 
0.03            1.06             0.00              0.00             1.09               31174.39 
0.03            1.06             0.00              0.00             1.09               31175.48 
0.03            2.25             0.00              0.00             2.28               31177.76 
0.04            1.05             0.00              0.00             1.09               31178.85 
0.03            0.20             0.00              0.00             0.23               31179.08 
0.03            0.86             0.00              0.00             0.89               31179.97 
0.02            0.20             0.00              0.00             0.22               31180.19 
0.02            0.92             0.00              0.00             0.94               31181.13 
0.04            0.19             0.00              0.00             0.23               31181.36 
0.02            0.18             0.00              0.00             0.20               31181.56 
0.02            0.18             0.00              0.00             0.20               31181.76 
0.02            0.18             0.00              0.00             0.20               31181.96 
0.02            0.22             0.00              0.00             0.24               31182.20 
0.02            0.20             0.00              0.00             0.22               31182.42 
0.02            0.90             0.00              0.00             0.92               31183.34 
0.03            0.20             0.00              0.00             0.23               31183.57 
0.02            0.20             0.00              0.00             0.22               31183.79 
0.03            0.18             0.00              0.00             0.21               31184.00 
0.02            0.19             0.00              0.00             0.21               31184.21 
0.02            0.18             0.00              0.00             0.20               31184.41 
0.02            0.21             0.00              0.00             0.23               31184.64 
0.02            1.06             0.00              0.00             1.08               31185.72 
0.03            1.00             0.00              0.00             1.03               31186.75 
0.03            0.19             0.00              0.00             0.22               31186.97 
0.02            0.21             0.00              0.00             0.23               31187.20 
0.02            1.00             0.00              0.00             1.02               31188.22 
0.03            0.22             0.00              0.00             0.25               31188.47 
0.02            0.21             0.00              0.00             0.23               31188.70 
0.02            0.20             0.00              0.00             0.22               31188.92 
0.02            0.20             0.00              0.00             0.22               31189.14 
0.02            0.20             0.00              0.00             0.22               31189.36 
0.03            0.18             0.00              0.00             0.21               31189.57 
0.02            0.19             0.00              0.00             0.21               31189.78 
0.02            0.19             0.00              0.00             0.21               31189.99 
0.02            0.22             0.00              0.00             0.24               31190.23 
0.02            1.07             0.00              0.00             1.09               31191.32 
0.03            0.22             0.00              0.00             0.25               31191.57 
0.02            0.19             0.00              0.00             0.21               31191.78 
0.02            0.20             0.00              0.00             0.22               31192.00 
0.02            0.19             0.00              0.00             0.21               31192.21 
0.02            0.20             0.00              0.00             0.22               31192.43 
0.02            0.17             0.00              0.00             0.19               31192.62 
0.02            1.02             0.00              0.00             1.04               31193.66 
0.03            0.21             0.00              0.00             0.24               31193.90 
0.02            0.92             0.00              0.00             0.94               31194.84 
0.03            0.23             0.00              0.00             0.26               31195.10 
0.02            0.20             0.00              0.00             0.22               31195.32 
0.02            0.20             0.00              0.00             0.22               31195.54 
0.02            0.20             0.00              0.00             0.22               31195.76 
0.02            1.03             0.00              0.00             1.05               31196.81 
0.03            0.23             0.00              0.00             0.26               31197.07 
0.02            0.21             0.00              0.00             0.23               31197.30 
0.02            0.21             0.00              0.00             0.23               31197.53 
0.02            0.22             0.00              0.00             0.24               31197.77 
0.03            0.20             0.00              0.00             0.23               31198.00 
0.02            0.20             0.00              0.00             0.22               31198.22 
0.02            0.88             0.00              0.00             0.90               31199.12 
0.02            0.22             0.00              0.00             0.24               31199.36 
0.02            0.90             0.00              0.00             0.92               31200.28 
0.03            0.19             0.00              0.00             0.22               31200.50 
0.02            0.91             0.00              0.00             0.93               31201.43 
0.02            0.20             0.00              0.00             0.22               31201.65 
0.02            0.19             0.00              0.00             0.21               31201.86 
0.02            0.96             0.00              0.00             0.98               31202.84 
0.02            0.19             0.00              0.00             0.21               31203.05 
0.02            0.21             0.00              0.00             0.23               31203.28 
0.02            0.21             0.00              0.00             0.23               31203.51 
0.02            0.20             0.00              0.00             0.22               31203.73 
0.02            0.21             0.00              0.00             0.23               31203.96 
0.03            0.20             0.00              0.00             0.23               31204.19 
0.02            0.20             0.00              0.00             0.22               31204.41 
0.02            0.18             0.00              0.00             0.20               31204.61 
0.02            0.89             0.00              0.00             0.91               31205.52 
0.03            0.22             0.00              0.00             0.25               31205.77 
0.02            0.20             0.00              0.00             0.22               31205.99 
0.02            0.18             0.00              0.00             0.20               31206.19 
0.02            0.18             0.00              0.00             0.20               31206.39 
0.02            0.21             0.00              0.00             0.23               31206.62 
0.02            0.25             0.00              0.00             0.27               31206.89 
0.02            0.20             0.00              0.00             0.22               31207.11 
0.02            1.02             0.00              0.00             1.04               31208.15 
0.03            0.22             0.00              0.00             0.25               31208.40 
0.02            1.04             0.00              0.00             1.06               31209.46 
0.03            0.97             0.00              0.00             1.00               31210.46 
0.03            0.22             0.00              0.00             0.25               31210.71 
0.02            0.21             0.00              0.00             0.23               31210.94 
0.02            0.19             0.00              0.00             0.21               31211.15 
0.02            0.18             0.00              0.00             0.20               31211.35 
0.02            1.04             0.00              0.00             1.06               31212.41 
0.03            0.99             0.00              0.00             1.02               31213.43 
0.03            0.19             0.00              0.00             0.22               31213.65 
0.02            0.20             0.00              0.00             0.22               31213.87 
0.02            0.23             0.00              0.00             0.25               31214.12 
0.02            0.22             0.00              0.00             0.24               31214.36 
0.02            0.20             0.00              0.00             0.22               31214.58 
0.02            0.92             0.00              0.00             0.94               31215.52 
0.03            0.20             0.00              0.00             0.23               31215.75 
0.02            0.21             0.00              0.00             0.23               31215.98 
0.03            0.20             0.00              0.00             0.23               31216.21 
0.02            0.19             0.00              0.00             0.21               31216.42 
0.02            0.19             0.00              0.00             0.21               31216.63 
0.02            0.94             0.00              0.00             0.96               31217.59 
0.03            0.22             0.00              0.00             0.25               31217.84 
0.02            0.21             0.00              0.00             0.23               31218.07 
0.02            0.95             0.00              0.00             0.97               31219.04 
0.03            0.20             0.00              0.00             0.23               31219.27 
0.02            0.21             0.00              0.00             0.23               31219.50 
0.02            0.94             0.00              0.00             0.96               31220.46 
0.04            0.20             0.00              0.00             0.24               31220.70 
0.02            0.20             0.00              0.00             0.22               31220.92 
0.02            0.19             0.00              0.00             0.21               31221.13 
0.02            0.83             0.00              0.00             0.85               31221.98 
0.03            0.20             0.00              0.00             0.23               31222.21 
0.02            0.85             0.00              0.00             0.87               31223.08 
0.02            0.18             0.00              0.00             0.20               31223.28 
0.02            0.20             0.00              0.00             0.22               31223.50 
0.02            0.96             0.00              0.00             0.98               31224.48 
0.03            0.19             0.00              0.00             0.22               31224.70 
0.02            0.18             0.00              0.00             0.20               31224.90 
0.02            0.22             0.00              0.00             0.24               31225.14 
0.02            0.18             0.00              0.00             0.20               31225.34 
0.02            0.21             0.00              0.00             0.23               31225.57 
0.02            1.04             0.00              0.00             1.06               31226.63 
0.03            1.02             0.00              0.00             1.05               31227.68 
0.03            0.22             0.00              0.00             0.25               31227.93 
0.02            0.20             0.00              0.00             0.22               31228.15 
0.02            0.21             0.00              0.00             0.23               31228.38 
0.02            0.21             0.00              0.00             0.23               31228.61 
0.02            0.96             0.00              0.00             0.98               31229.59 
0.03            0.22             0.00              0.00             0.25               31229.84 
0.02            0.24             0.00              0.00             0.26               31230.10 
0.02            0.21             0.00              0.00             0.23               31230.33 
0.02            0.21             0.00              0.00             0.23               31230.56 
0.02            0.94             0.00              0.00             0.96               31231.52 
0.02            0.21             0.00              0.00             0.23               31231.75 
0.02            1.00             0.00              0.00             1.02               31232.77 
