Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             51.34             0.00             51.34              753.93   
0.56            0.19             0.00              0.00             0.75               754.68   
0.05            0.10             0.00              0.00             0.15               754.83   
0.03            0.11             0.00              0.00             0.14               754.97   
0.03            0.13             0.00              0.00             0.16               755.13   
0.03            0.09             0.00              0.00             0.12               755.25   
0.03            0.15             0.00              0.00             0.18               755.43   
0.03            0.09             0.00              0.00             0.12               755.55   
0.03            0.09             0.00              0.00             0.12               755.67   
0.02            0.15             0.00              0.00             0.17               755.84   
0.03            0.09             0.00              0.00             0.12               755.96   
0.03            0.09             0.00              0.00             0.12               756.08   
0.03            0.05             0.00              0.00             0.08               756.16   
0.03            0.09             0.00              0.00             0.12               756.28   
0.03            0.05             0.00              0.00             0.08               756.36   
0.02            0.07             0.00              0.00             0.09               756.45   
0.02            0.06             0.00              0.00             0.08               756.53   
0.02            0.09             0.00              0.00             0.11               756.64   
0.02            0.05             0.00              0.00             0.07               756.71   
0.02            0.05             0.00              0.00             0.07               756.78   
0.02            0.08             0.00              0.00             0.10               756.88   
0.02            0.07             0.00              0.00             0.09               756.97   
0.03            0.08             0.00              0.00             0.11               757.08   
0.03            0.12             0.00              0.00             0.15               757.23   
0.02            0.10             0.00              0.00             0.12               757.35   
0.03            0.07             0.00              0.00             0.10               757.45   
0.03            0.07             0.00              0.00             0.10               757.55   
0.02            0.09             0.00              0.00             0.11               757.66   
0.03            0.09             0.00              0.00             0.12               757.78   
0.02            0.06             0.00              0.00             0.08               757.86   
0.02            0.08             0.00              0.00             0.10               757.96   
0.03            0.05             0.00              0.00             0.08               758.04   
0.03            0.08             0.00              0.00             0.11               758.15   
0.03            0.08             0.00              0.00             0.11               758.26   
0.02            0.21             0.00              0.00             0.23               758.49   
0.03            0.12             0.00              0.00             0.15               758.64   
0.03            0.10             0.00              0.00             0.13               758.77   
0.03            0.05             0.00              0.00             0.08               758.85   
0.03            0.05             0.00              0.00             0.08               758.93   
0.03            0.10             0.00              0.00             0.13               759.06   
0.03            0.16             0.00              0.00             0.19               759.25   
0.03            0.09             0.00              0.00             0.12               759.37   
0.04            0.04             0.00              0.00             0.08               759.45   
0.02            0.06             0.00              0.00             0.08               759.53   
0.02            0.08             0.00              0.00             0.10               759.63   
0.02            0.03             0.00              0.00             0.05               759.68   
0.02            0.03             0.00              0.00             0.05               759.73   
0.02            0.05             0.00              0.00             0.07               759.80   
0.02            0.05             0.00              0.00             0.07               759.87   
0.03            0.09             0.00              0.00             0.12               759.99   
0.05            0.08             0.00              0.00             0.13               760.12   
0.02            0.05             0.00              0.00             0.07               760.19   
0.02            0.05             0.00              0.00             0.07               760.26   
0.02            0.03             0.00              0.00             0.05               760.31   
0.03            0.03             0.00              0.00             0.06               760.37   
0.03            0.09             0.00              0.00             0.12               760.49   
0.03            0.08             0.00              0.00             0.11               760.60   
0.02            0.05             0.00              0.00             0.07               760.67   
0.02            0.05             0.00              0.00             0.07               760.74   
0.02            0.09             0.00              0.00             0.11               760.85   
0.03            0.03             0.00              0.00             0.06               760.91   
0.02            0.03             0.00              0.00             0.05               760.96   
0.02            0.04             0.00              0.00             0.06               761.02   
0.02            0.03             0.00              0.00             0.05               761.07   
0.02            0.07             0.00              0.00             0.09               761.16   
0.02            0.08             0.00              0.00             0.10               761.26   
0.02            0.03             0.00              0.00             0.05               761.31   
0.02            0.06             0.00              0.00             0.08               761.39   
0.02            0.03             0.00              0.00             0.05               761.44   
0.02            0.12             0.00              0.00             0.14               761.58   
0.02            0.10             0.00              0.00             0.12               761.70   
0.03            0.07             0.00              0.00             0.10               761.80   
0.02            0.07             0.00              0.00             0.09               761.89   
0.03            0.07             0.00              0.00             0.10               761.99   
0.03            0.06             0.00              0.00             0.09               762.08   
0.02            0.06             0.00              0.00             0.08               762.16   
0.02            0.06             0.00              0.00             0.08               762.24   
0.02            0.03             0.00              0.00             0.05               762.29   
0.02            0.03             0.00              0.00             0.05               762.34   
0.02            0.07             0.00              0.00             0.09               762.43   
0.02            0.04             0.00              0.00             0.06               762.49   
0.02            0.05             0.00              0.00             0.07               762.56   
0.02            0.08             0.00              0.00             0.10               762.66   
0.02            0.03             0.00              0.00             0.05               762.71   
0.03            0.04             0.00              0.00             0.07               762.78   
0.02            0.07             0.00              0.00             0.09               762.87   
0.02            0.04             0.00              0.00             0.06               762.93   
0.02            0.03             0.00              0.00             0.05               762.98   
0.02            0.07             0.00              0.00             0.09               763.07   
0.02            0.08             0.00              0.00             0.10               763.17   
0.03            0.13             0.00              0.00             0.16               763.33   
