SingleRound,AllRound,WholeTime
0.0081,0.0081,107.7209
0.0058,0.0139,107.7209
0.0058,0.0197,107.7209
0.0061,0.0258,107.7209
0.0062,0.0320,107.7209
0.0071,0.0391,107.7209
0.0078,0.0470,107.7209
0.0071,0.0540,107.7209
0.0068,0.0608,107.7209
0.0065,0.0673,107.7209
0.0064,0.0737,107.7209
0.0065,0.0802,107.7209
0.0075,0.0877,107.7209
0.0070,0.0947,107.7209
0.0073,0.1020,107.7209
0.0075,0.1095,107.7209
0.0073,0.1168,107.7209
0.0159,0.1327,107.7209
0.0290,0.1617,107.7209
0.0285,0.1902,107.7209
0.0396,0.2298,107.7209
0.0426,0.2724,107.7209
0.0544,0.3268,107.7209
0.0635,0.3904,107.7209
0.0677,0.4580,107.7209
0.0724,0.5304,107.7209
0.0766,0.6070,107.7209
0.0816,0.6885,107.7209
0.0925,0.7810,107.7209
0.0988,0.8798,107.7209
0.1151,0.9949,107.7209
0.1237,1.1186,107.7209
0.1351,1.2537,107.7209
0.1328,1.3865,107.7209
0.1402,1.5267,107.7209
0.1494,1.6760,107.7209
0.1658,1.8418,107.7209
0.1734,2.0153,107.7209
0.2009,2.2162,107.7209
0.1989,2.4151,107.7209
0.2182,2.6334,107.7209
0.2241,2.8575,107.7209
0.2204,3.0779,107.7209
0.2337,3.3116,107.7209
0.2595,3.5711,107.7209
0.2678,3.8389,107.7209
0.2647,4.1036,107.7209
0.3008,4.4044,107.7209
0.3157,4.7201,107.7209
0.3229,5.0431,107.7209
0.3131,5.3562,107.7209
0.3432,5.6993,107.7209
0.3687,6.0681,107.7209
0.3628,6.4308,107.7209
0.3953,6.8261,107.7209
0.4208,7.2469,107.7209
0.4197,7.6666,107.7209
0.4566,8.1232,107.7209
0.4740,8.5972,107.7209
0.4861,9.0833,107.7209
0.5149,9.5982,107.7209
0.4937,10.0919,107.7209
0.5259,10.6178,107.7209
0.5368,11.1546,107.7209
0.5758,11.7304,107.7209
0.6063,12.3366,107.7209
0.5681,12.9047,107.7209
0.6662,13.5709,107.7209
0.6686,14.2395,107.7209
0.6625,14.9020,107.7209
0.6861,15.5881,107.7209
0.7476,16.3357,107.7209
0.7560,17.0917,107.7209
0.7898,17.8815,107.7209
0.7608,18.6423,107.7209
0.8592,19.5015,107.7209
0.9063,20.4078,107.7209
0.8705,21.2783,107.7209
0.8796,22.1578,107.7209
0.9135,23.0714,107.7209
0.9688,24.0402,107.7209
