SingleRound,AllRound,WholeTime
0.0128,0.0128,586.2623
0.0098,0.0226,586.2623
0.0104,0.0330,586.2623
0.0109,0.0440,586.2623
0.0111,0.0550,586.2623
0.0113,0.0663,586.2623
0.0119,0.0782,586.2623
0.0118,0.0900,586.2623
0.0120,0.1021,586.2623
0.0123,0.1143,586.2623
0.0129,0.1272,586.2623
0.0128,0.1401,586.2623
0.0124,0.1525,586.2623
0.0125,0.1650,586.2623
0.0129,0.1779,586.2623
0.0131,0.1910,586.2623
0.0136,0.2046,586.2623
0.0141,0.2186,586.2623
0.0146,0.2332,586.2623
0.0155,0.2487,586.2623
0.0175,0.2663,586.2623
0.0232,0.2895,586.2623
0.0306,0.3201,586.2623
0.0441,0.3642,586.2623
0.0466,0.4108,586.2623
0.0610,0.4718,586.2623
0.0664,0.5382,586.2623
0.0766,0.6147,586.2623
0.0843,0.6991,586.2623
0.0949,0.7939,586.2623
0.1035,0.8974,586.2623
0.0996,0.9970,586.2623
0.1021,1.0991,586.2623
0.1163,1.2154,586.2623
0.1234,1.3388,586.2623
0.1384,1.4772,586.2623
0.1633,1.6405,586.2623
0.1620,1.8026,586.2623
0.1823,1.9849,586.2623
0.1878,2.1726,586.2623
0.2013,2.3739,586.2623
0.2020,2.5760,586.2623
0.1965,2.7725,586.2623
0.2196,2.9921,586.2623
0.2280,3.2201,586.2623
0.2450,3.4651,586.2623
0.2700,3.7352,586.2623
0.2692,4.0044,586.2623
0.2967,4.3011,586.2623
0.3152,4.6163,586.2623
0.3295,4.9458,586.2623
0.3080,5.2538,586.2623
0.3105,5.5643,586.2623
0.3338,5.8981,586.2623
0.3523,6.2504,586.2623
0.3779,6.6283,586.2623
0.4203,7.0486,586.2623
0.4144,7.4629,586.2623
0.4139,7.8768,586.2623
0.4529,8.3298,586.2623
0.4668,8.7966,586.2623
0.4803,9.2769,586.2623
0.4522,9.7291,586.2623
0.4809,10.2101,586.2623
0.5137,10.7238,586.2623
0.5449,11.2686,586.2623
0.5722,11.8408,586.2623
0.5856,12.4264,586.2623
0.5913,13.0177,586.2623
0.6103,13.6280,586.2623
0.6607,14.2887,586.2623
0.6622,14.9509,586.2623
0.6477,15.5986,586.2623
0.6948,16.2933,586.2623
0.7305,17.0239,586.2623
0.7732,17.7970,586.2623
0.8106,18.6076,586.2623
0.8040,19.4117,586.2623
0.8898,20.3015,586.2623
0.8645,21.1660,586.2623
0.9095,22.0755,586.2623
0.9290,23.0044,586.2623
0.8971,23.9015,586.2623
0.9793,24.8808,586.2623
1.0113,25.8921,586.2623
1.0658,26.9579,586.2623
1.1729,28.1308,586.2623
1.0934,29.2243,586.2623
1.1332,30.3574,586.2623
1.1765,31.5339,586.2623
1.2426,32.7765,586.2623
1.2529,34.0294,586.2623
1.2323,35.2617,586.2623
1.3682,36.6299,586.2623
1.3768,38.0068,586.2623
1.4416,39.4484,586.2623
1.4917,40.9401,586.2623
1.4808,42.4210,586.2623
1.5612,43.9822,586.2623
1.6070,45.5892,586.2623
1.6544,47.2436,586.2623
1.6592,48.9027,586.2623
1.6770,50.5797,586.2623
1.7549,52.3346,586.2623
1.8013,54.1359,586.2623
1.8809,56.0168,586.2623
1.9632,57.9800,586.2623
1.9698,59.9497,586.2623
2.0116,61.9613,586.2623
2.0846,64.0459,586.2623
2.1713,66.2172,586.2623
2.3245,68.5417,586.2623
2.3720,70.9138,586.2623
2.4530,73.3668,586.2623
2.5457,75.9125,586.2623
2.5948,78.5073,586.2623
2.7341,81.2413,586.2623
2.7254,83.9667,586.2623
2.8151,86.7818,586.2623
2.9119,89.6938,586.2623
3.1205,92.8143,586.2623
