Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            189.28        0.00             0.00             189.28             3902.92  
0.41            0.00          0.08             0.00             0.49               3903.41  
0.03            0.00          0.04             0.00             0.07               3903.48  
0.02            0.00          0.05             0.00             0.07               3903.55  
0.02            0.00          0.02             0.00             0.04               3903.59  
0.01            0.00          0.04             0.00             0.05               3903.64  
0.02            0.00          0.02             0.00             0.04               3903.68  
0.01            0.00          0.05             0.00             0.06               3903.74  
0.02            0.00          0.03             0.00             0.05               3903.79  
0.02            0.00          0.02             0.00             0.04               3903.83  
0.02            0.00          0.02             0.00             0.04               3903.87  
0.01            0.00          0.03             0.00             0.04               3903.91  
0.02            0.00          0.02             0.00             0.04               3903.95  
0.01            0.00          0.03             0.00             0.04               3903.99  
0.01            0.00          0.03             0.00             0.04               3904.03  
0.02            0.00          0.02             0.00             0.04               3904.07  
0.01            0.00          0.01             0.00             0.02               3904.09  
0.01            0.00          0.03             0.00             0.04               3904.13  
0.03            0.00          0.01             0.00             0.04               3904.17  
0.01            0.00          0.01             0.00             0.02               3904.19  
0.01            0.00          0.00             0.00             0.01               3904.20  
0.01            0.00          0.00             0.00             0.01               3904.21  
0.01            0.00          0.00             0.00             0.01               3904.22  
0.01            0.00          0.03             0.00             0.04               3904.26  
0.01            0.00          0.03             0.00             0.04               3904.30  
0.01            0.00          0.02             0.00             0.03               3904.33  
0.01            0.00          0.02             0.00             0.03               3904.36  
0.01            0.00          0.03             0.00             0.04               3904.40  
0.02            0.00          0.05             0.00             0.07               3904.47  
0.02            0.00          0.02             0.00             0.04               3904.51  
0.01            0.00          0.03             0.00             0.04               3904.55  
0.02            0.00          0.01             0.00             0.03               3904.58  
0.01            0.00          0.02             0.00             0.03               3904.61  
0.02            0.00          0.02             0.00             0.04               3904.65  
0.01            0.00          0.03             0.00             0.04               3904.69  
0.01            0.00          0.03             0.00             0.04               3904.73  
0.01            0.00          0.01             0.00             0.02               3904.75  
0.01            0.00          0.02             0.00             0.03               3904.78  
0.01            0.00          0.00             0.00             0.01               3904.79  
0.01            0.00          0.00             0.00             0.01               3904.80  
0.01            0.00          0.00             0.00             0.01               3904.81  
0.01            0.00          0.00             0.00             0.01               3904.82  
0.01            0.00          0.00             0.00             0.01               3904.83  
0.01            0.00          0.00             0.00             0.01               3904.84  
0.03            0.00          0.00             0.00             0.03               3904.87  
0.01            0.00          0.00             0.00             0.01               3904.88  
0.01            0.00          0.00             0.00             0.01               3904.89  
0.01            0.00          0.04             0.00             0.05               3904.94  
0.02            0.00          0.00             0.00             0.02               3904.96  
0.02            0.00          0.02             0.00             0.04               3905.00  
0.02            0.00          0.00             0.00             0.02               3905.02  
0.01            0.00          0.00             0.00             0.01               3905.03  
0.01            0.00          0.00             0.00             0.01               3905.04  
0.01            0.00          0.02             0.00             0.03               3905.07  
0.01            0.00          0.03             0.00             0.04               3905.11  
0.01            0.00          0.03             0.00             0.04               3905.15  
0.01            0.00          0.02             0.00             0.03               3905.18  
0.01            0.00          0.02             0.00             0.03               3905.21  
0.01            0.00          0.03             0.00             0.04               3905.25  
0.01            0.00          0.03             0.00             0.04               3905.29  
0.01            0.00          0.02             0.00             0.03               3905.32  
0.02            0.00          0.00             0.00             0.02               3905.34  
0.01            0.00          0.00             0.00             0.01               3905.35  
0.01            0.00          0.00             0.00             0.01               3905.36  
0.01            0.00          0.00             0.00             0.01               3905.37  
0.01            0.00          0.00             0.00             0.01               3905.38  
0.01            0.00          0.00             0.00             0.01               3905.39  
0.01            0.00          0.00             0.00             0.01               3905.40  
0.01            0.00          0.00             0.00             0.01               3905.41  
0.01            0.00          0.00             0.00             0.01               3905.42  
0.01            0.00          0.00             0.00             0.01               3905.43  
0.01            0.00          0.00             0.00             0.01               3905.44  
0.01            0.00          0.00             0.00             0.01               3905.45  
0.01            0.00          0.00             0.00             0.01               3905.46  
0.01            0.00          0.00             0.00             0.01               3905.47  
0.01            0.00          0.00             0.00             0.01               3905.48  
0.01            0.00          0.00             0.00             0.01               3905.49  
0.01            0.00          0.00             0.00             0.01               3905.50  
0.01            0.00          0.00             0.00             0.01               3905.51  
0.01            0.00          0.04             0.00             0.05               3905.56  
0.01            0.00          0.00             0.00             0.01               3905.57  
0.01            0.00          0.00             0.00             0.01               3905.58  
0.01            0.00          0.00             0.00             0.01               3905.59  
0.01            0.00          0.00             0.00             0.01               3905.60  
0.01            0.00          0.00             0.00             0.01               3905.61  
0.01            0.00          0.00             0.00             0.01               3905.62  
0.01            0.00          0.00             0.00             0.01               3905.63  
0.01            0.00          0.00             0.00             0.01               3905.64  
0.02            0.00          0.00             0.00             0.02               3905.66  
0.02            0.00          0.00             0.00             0.02               3905.68  
0.01            0.00          0.00             0.00             0.01               3905.69  
0.01            0.00          0.03             0.00             0.04               3905.73  
0.01            0.00          0.00             0.00             0.01               3905.74  
0.01            0.00          0.00             0.00             0.01               3905.75  
0.01            0.00          0.00             0.00             0.01               3905.76  
0.01            0.00          0.00             0.00             0.01               3905.77  
0.01            0.00          0.00             0.00             0.01               3905.78  
0.02            0.00          0.00             0.00             0.02               3905.80  
0.01            0.00          0.00             0.00             0.01               3905.81  
0.01            0.00          0.02             0.00             0.03               3905.84  
0.01            0.00          0.00             0.00             0.01               3905.85  
0.01            0.00          0.00             0.00             0.01               3905.86  
0.01            0.00          0.00             0.00             0.01               3905.87  
0.01            0.00          0.01             0.00             0.02               3905.89  
0.01            0.00          0.00             0.00             0.01               3905.90  
0.01            0.00          0.00             0.00             0.01               3905.91  
0.01            0.00          0.00             0.00             0.01               3905.92  
0.01            0.00          0.00             0.00             0.01               3905.93  
0.01            0.00          0.00             0.00             0.01               3905.94  
0.01            0.00          0.00             0.00             0.01               3905.95  
0.01            0.00          0.04             0.00             0.05               3906.00  
0.02            0.00          0.00             0.00             0.02               3906.02  
0.01            0.00          0.02             0.00             0.03               3906.05  
0.01            0.00          0.03             0.00             0.04               3906.09  
0.01            0.00          0.03             0.00             0.04               3906.13  
0.01            0.00          0.01             0.00             0.02               3906.15  
0.01            0.00          0.03             0.00             0.04               3906.19  
0.01            0.00          0.01             0.00             0.02               3906.21  
0.01            0.00          0.01             0.00             0.02               3906.23  
0.01            0.00          0.00             0.00             0.01               3906.24  
0.01            0.00          0.00             0.00             0.01               3906.25  
0.01            0.00          0.00             0.00             0.01               3906.26  
0.01            0.00          0.00             0.00             0.01               3906.27  
0.01            0.00          0.00             0.00             0.01               3906.28  
0.01            0.00          0.00             0.00             0.01               3906.29  
0.01            0.00          0.00             0.00             0.01               3906.30  
0.01            0.00          0.00             0.00             0.01               3906.31  
0.01            0.00          0.00             0.00             0.01               3906.32  
0.01            0.00          0.00             0.00             0.01               3906.33  
0.01            0.00          0.00             0.00             0.01               3906.34  
0.01            0.00          0.00             0.00             0.01               3906.35  
0.02            0.00          0.00             0.00             0.02               3906.37  
0.02            0.00          0.00             0.00             0.02               3906.39  
0.01            0.00          0.00             0.00             0.01               3906.40  
0.02            0.00          0.00             0.00             0.02               3906.42  
0.01            0.00          0.00             0.00             0.01               3906.43  
0.01            0.00          0.00             0.00             0.01               3906.44  
0.01            0.00          0.00             0.00             0.01               3906.45  
0.01            0.00          0.00             0.00             0.01               3906.46  
0.01            0.00          0.00             0.00             0.01               3906.47  
0.01            0.00          0.00             0.00             0.01               3906.48  
0.01            0.00          0.00             0.00             0.01               3906.49  
0.01            0.00          0.00             0.00             0.01               3906.50  
0.01            0.00          0.00             0.00             0.01               3906.51  
0.01            0.00          0.00             0.00             0.01               3906.52  
0.01            0.00          0.00             0.00             0.01               3906.53  
0.01            0.00          0.00             0.00             0.01               3906.54  
0.01            0.00          0.00             0.00             0.01               3906.55  
0.01            0.00          0.00             0.00             0.01               3906.56  
0.01            0.00          0.00             0.00             0.01               3906.57  
0.01            0.00          0.00             0.00             0.01               3906.58  
0.01            0.00          0.00             0.00             0.01               3906.59  
0.01            0.00          0.00             0.00             0.01               3906.60  
0.01            0.00          0.00             0.00             0.01               3906.61  
0.01            0.00          0.00             0.00             0.01               3906.62  
0.01            0.00          0.00             0.00             0.01               3906.63  
0.01            0.00          0.00             0.00             0.01               3906.64  
0.01            0.00          0.00             0.00             0.01               3906.65  
0.01            0.00          0.00             0.00             0.01               3906.66  
0.01            0.00          0.00             0.00             0.01               3906.67  
0.01            0.00          0.00             0.00             0.01               3906.68  
0.02            0.00          0.00             0.00             0.02               3906.70  
0.01            0.00          0.00             0.00             0.01               3906.71  
0.02            0.00          0.00             0.00             0.02               3906.73  
0.02            0.00          0.00             0.00             0.02               3906.75  
0.02            0.00          0.00             0.00             0.02               3906.77  
0.02            0.00          0.00             0.00             0.02               3906.79  
0.02            0.00          0.00             0.00             0.02               3906.81  
0.01            0.00          0.00             0.00             0.01               3906.82  
0.02            0.00          0.00             0.00             0.02               3906.84  
0.01            0.00          0.00             0.00             0.01               3906.85  
0.01            0.00          0.00             0.00             0.01               3906.86  
0.01            0.00          0.00             0.00             0.01               3906.87  
0.01            0.00          0.00             0.00             0.01               3906.88  
0.01            0.00          0.00             0.00             0.01               3906.89  
0.01            0.00          0.00             0.00             0.01               3906.90  
0.02            0.00          0.00             0.00             0.02               3906.92  
0.01            0.00          0.00             0.00             0.01               3906.93  
0.02            0.00          0.00             0.00             0.02               3906.95  
0.01            0.00          0.00             0.00             0.01               3906.96  
0.01            0.00          0.00             0.00             0.01               3906.97  
0.01            0.00          0.00             0.00             0.01               3906.98  
0.01            0.00          0.00             0.00             0.01               3906.99  
0.01            0.00          0.00             0.00             0.01               3907.00  
0.02            0.00          0.00             0.00             0.02               3907.02  
0.02            0.00          0.00             0.00             0.02               3907.04  
0.01            0.00          0.00             0.00             0.01               3907.05  
0.01            0.00          0.00             0.00             0.01               3907.06  
0.01            0.00          0.00             0.00             0.01               3907.07  
0.01            0.00          0.00             0.00             0.01               3907.08  
0.01            0.00          0.00             0.00             0.01               3907.09  
0.02            0.00          0.00             0.00             0.02               3907.11  
0.02            0.00          0.00             0.00             0.02               3907.13  
0.02            0.00          0.00             0.00             0.02               3907.15  
0.01            0.00          0.00             0.00             0.01               3907.16  
0.01            0.00          0.00             0.00             0.01               3907.17  
0.01            0.00          0.00             0.00             0.01               3907.18  
0.00            0.00          0.00             0.59             0.59               3907.77  
