Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             204.86            0.00             204.86             6105.29  
8.55            2.29             0.00              0.00             10.84              6116.13  
0.82            1.39             0.00              0.00             2.21               6118.34  
0.53            1.17             0.00              0.00             1.70               6120.04  
0.47            1.85             0.00              0.00             2.32               6122.36  
0.65            1.78             0.00              0.00             2.43               6124.79  
0.61            1.17             0.00              0.00             1.78               6126.57  
0.39            1.12             0.00              0.00             1.51               6128.08  
0.33            1.05             0.00              0.00             1.38               6129.46  
0.32            1.21             0.00              0.00             1.53               6130.99  
0.28            1.16             0.00              0.00             1.44               6132.43  
0.29            1.10             0.00              0.00             1.39               6133.82  
0.22            1.03             0.00              0.00             1.25               6135.07  
0.25            1.00             0.00              0.00             1.25               6136.32  
0.19            1.06             0.00              0.00             1.25               6137.57  
0.18            1.61             0.00              0.00             1.79               6139.36  
0.19            0.94             0.00              0.00             1.13               6140.49  
0.07            1.23             0.00              0.00             1.30               6141.79  
0.47            0.52             0.00              0.00             0.99               6142.78  
0.15            1.23             0.00              0.00             1.38               6144.16  
0.40            0.49             0.00              0.00             0.89               6145.05  
0.10            0.46             0.00              0.00             0.56               6145.61  
0.11            1.06             0.00              0.00             1.17               6146.78  
0.25            0.45             0.00              0.00             0.70               6147.48  
0.04            0.46             0.00              0.00             0.50               6147.98  
0.04            0.40             0.00              0.00             0.44               6148.42  
0.04            0.57             0.00              0.00             0.61               6149.03  
0.20            1.15             0.00              0.00             1.35               6150.38  
0.44            0.53             0.00              0.00             0.97               6151.35  
0.15            0.53             0.00              0.00             0.68               6152.03  
0.14            0.47             0.00              0.00             0.61               6152.64  
0.14            0.90             0.00              0.00             1.04               6153.68  
0.17            0.87             0.00              0.00             1.04               6154.72  
0.12            0.41             0.00              0.00             0.53               6155.25  
0.04            1.82             0.00              0.00             1.86               6157.11  
0.65            1.05             0.00              0.00             1.70               6158.81  
0.38            1.11             0.00              0.00             1.49               6160.30  
0.37            1.03             0.00              0.00             1.40               6161.70  
0.32            1.00             0.00              0.00             1.32               6163.02  
