Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             1431.67           0.00             1431.67            1431.67  
19.55           24.39            0.00              0.00             43.94              1475.61  
6.00            8.64             0.00              0.00             14.64              1490.25  
3.50            7.94             0.00              0.00             11.44              1501.69  
3.24            7.93             0.00              0.00             11.17              1512.86  
3.11            9.21             0.00              0.00             12.32              1525.18  
3.06            7.52             0.00              0.00             10.58              1535.76  
2.96            8.15             0.00              0.00             11.11              1546.87  
2.68            7.29             0.00              0.00             9.97               1556.84  
2.65            7.42             0.00              0.00             10.07              1566.91  
2.65            7.63             0.00              0.00             10.28              1577.19  
2.27            8.48             0.00              0.00             10.75              1587.94  
2.52            7.27             0.00              0.00             9.79               1597.73  
2.43            10.11            0.00              0.00             12.54              1610.27  
2.28            7.14             0.00              0.00             9.42               1619.69  
2.26            8.44             0.00              0.00             10.70              1630.39  
2.06            12.27            0.00              0.00             14.33              1644.72  
2.84            6.65             0.00              0.00             9.49               1654.21  
1.74            11.95            0.00              0.00             13.69              1667.90  
2.55            6.50             0.00              0.00             9.05               1676.95  
1.36            5.79             0.00              0.00             7.15               1684.10  
1.31            6.36             0.00              0.00             7.67               1691.77  
1.18            5.09             0.00              0.00             6.27               1698.04  
1.17            6.79             0.00              0.00             7.96               1706.00  
1.12            5.89             0.00              0.00             7.01               1713.01  
0.79            7.16             0.00              0.00             7.95               1720.96  
0.99            5.83             0.00              0.00             6.82               1727.78  
0.54            7.61             0.00              0.00             8.15               1735.93  
0.73            5.66             0.00              0.00             6.39               1742.32  
0.35            11.30            0.00              0.00             11.65              1753.97  
0.61            5.49             0.00              0.00             6.10               1760.07  
0.12            2.48             0.00              0.00             2.60               1762.67  
0.72            7.19             0.00              0.00             7.91               1770.58  
2.97            2.33             0.00              0.00             5.30               1775.88  
0.50            7.67             0.00              0.00             8.17               1784.05  
2.79            2.16             0.00              0.00             4.95               1789.00  
0.31            2.17             0.00              0.00             2.48               1791.48  
0.29            2.21             0.00              0.00             2.50               1793.98  
0.34            2.04             0.00              0.00             2.38               1796.36  
0.60            2.05             0.00              0.00             2.65               1799.01  
0.30            1.92             0.00              0.00             2.22               1801.23  
0.30            2.19             0.00              0.00             2.49               1803.72  
0.31            5.82             0.00              0.00             6.13               1809.85  
0.98            1.97             0.00              0.00             2.95               1812.80  
0.08            1.97             0.00              0.00             2.05               1814.85  
0.10            1.99             0.00              0.00             2.09               1816.94  
0.08            1.92             0.00              0.00             2.00               1818.94  
0.09            2.56             0.00              0.00             2.65               1821.59  
0.72            2.98             0.00              0.00             3.70               1825.29  
0.77            7.97             0.00              0.00             8.74               1834.03  
2.83            7.07             0.00              0.00             9.90               1843.93  
2.41            2.42             0.00              0.00             4.83               1848.76  
0.29            1.88             0.00              0.00             2.17               1850.93  
0.31            6.74             0.00              0.00             7.05               1857.98  
1.71            2.44             0.00              0.00             4.15               1862.13  
0.08            2.44             0.00              0.00             2.52               1864.65  
0.08            2.33             0.00              0.00             2.41               1867.06  
0.08            2.08             0.00              0.00             2.16               1869.22  
0.07            1.73             0.00              0.00             1.80               1871.02  
0.08            2.42             0.00              0.00             2.50               1873.52  
0.07            2.30             0.00              0.00             2.37               1875.89  
0.08            2.21             0.00              0.00             2.29               1878.18  
0.11            2.53             0.00              0.00             2.64               1880.82  
0.78            2.74             0.00              0.00             3.52               1884.34  
0.75            7.57             0.00              0.00             8.32               1892.66  
2.80            2.55             0.00              0.00             5.35               1898.01  
0.49            2.35             0.00              0.00             2.84               1900.85  
0.52            2.02             0.00              0.00             2.54               1903.39  
0.50            2.40             0.00              0.00             2.90               1906.29  
0.52            2.33             0.00              0.00             2.85               1909.14  
0.48            2.54             0.00              0.00             3.02               1912.16  
0.51            1.97             0.00              0.00             2.48               1914.64  
0.50            5.69             0.00              0.00             6.19               1920.83  
0.91            2.31             0.00              0.00             3.22               1924.05  
0.30            5.43             0.00              0.00             5.73               1929.78  
0.52            2.14             0.00              0.00             2.66               1932.44  
0.07            2.24             0.00              0.00             2.31               1934.75  
0.07            2.95             0.00              0.00             3.02               1937.77  
0.70            2.77             0.00              0.00             3.47               1941.24  
0.75            8.65             0.00              0.00             9.40               1950.64  
2.63            2.47             0.00              0.00             5.10               1955.74  
0.52            2.48             0.00              0.00             3.00               1958.74  
0.50            2.61             0.00              0.00             3.11               1961.85  
0.51            2.60             0.00              0.00             3.11               1964.96  
0.52            2.83             0.00              0.00             3.35               1968.31  
0.49            2.68             0.00              0.00             3.17               1971.48  
0.52            2.26             0.00              0.00             2.78               1974.26  
0.52            6.89             0.00              0.00             7.41               1981.67  
0.77            2.47             0.00              0.00             3.24               1984.91  
0.30            6.58             0.00              0.00             6.88               1991.79  
0.34            2.22             0.00              0.00             2.56               1994.35  
0.08            2.35             0.00              0.00             2.43               1996.78  
0.85            2.44             0.00              0.00             3.29               2000.07  
0.83            2.50             0.00              0.00             3.33               2003.40  
0.74            2.28             0.00              0.00             3.02               2006.42  
0.76            2.10             0.00              0.00             2.86               2009.28  
0.73            2.28             0.00              0.00             3.01               2012.29  
0.72            2.32             0.00              0.00             3.04               2015.33  
0.73            5.76             0.00              0.00             6.49               2021.82  
1.33            2.32             0.00              0.00             3.65               2025.47  
0.57            1.98             0.00              0.00             2.55               2028.02  
0.54            5.33             0.00              0.00             5.87               2033.89  
0.80            2.01             0.00              0.00             2.81               2036.70  
0.30            5.65             0.00              0.00             5.95               2042.65  
0.53            1.87             0.00              0.00             2.40               2045.05  
0.07            7.92             0.00              0.00             7.99               2053.04  
