Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             2440.71           0.00             2440.71            2440.71  
21.12           74.75            0.00              0.00             95.87              2536.58  
23.27           21.40            0.00              0.00             44.67              2581.25  
11.39           17.61            0.00              0.00             29.00              2610.25  
10.54           16.88            0.00              0.00             27.42              2637.67  
12.93           16.18            0.00              0.00             29.11              2666.78  
10.19           15.19            0.00              0.00             25.38              2692.16  
9.01            12.63            0.00              0.00             21.64              2713.80  
5.65            12.40            0.00              0.00             18.05              2731.85  
5.84            12.15            0.00              0.00             17.99              2749.84  
4.98            10.75            0.00              0.00             15.73              2765.57  
4.41            10.45            0.00              0.00             14.86              2780.43  
4.05            12.21            0.00              0.00             16.26              2796.69  
4.02            10.15            0.00              0.00             14.17              2810.86  
3.73            11.70            0.00              0.00             15.43              2826.29  
3.80            16.13            0.00              0.00             19.93              2846.22  
5.21            8.63             0.00              0.00             13.84              2860.06  
3.00            16.70            0.00              0.00             19.70              2879.76  
4.08            9.20             0.00              0.00             13.28              2893.04  
2.23            8.20             0.00              0.00             10.43              2903.47  
2.40            8.30             0.00              0.00             10.70              2914.17  
1.59            9.20             0.00              0.00             10.79              2924.96  
2.00            8.12             0.00              0.00             10.12              2935.08  
1.68            9.38             0.00              0.00             11.06              2946.14  
1.61            7.88             0.00              0.00             9.49               2955.63  
0.97            8.87             0.00              0.00             9.84               2965.47  
1.55            7.32             0.00              0.00             8.87               2974.34  
0.59            13.92            0.00              0.00             14.51              2988.85  
1.16            7.07             0.00              0.00             8.23               2997.08  
0.26            3.00             0.00              0.00             3.26               3000.34  
1.39            9.36             0.00              0.00             10.75              3011.09  
4.56            2.80             0.00              0.00             7.36               3018.45  
0.96            9.55             0.00              0.00             10.51              3028.96  
3.87            2.68             0.00              0.00             6.55               3035.51  
0.46            2.72             0.00              0.00             3.18               3038.69  
0.47            2.81             0.00              0.00             3.28               3041.97  
0.60            2.75             0.00              0.00             3.35               3045.32  
0.46            2.68             0.00              0.00             3.14               3048.46  
0.49            2.81             0.00              0.00             3.30               3051.76  
0.48            7.74             0.00              0.00             8.22               3059.98  
1.47            2.50             0.00              0.00             3.97               3063.95  
0.17            2.50             0.00              0.00             2.67               3066.62  
0.16            2.18             0.00              0.00             2.34               3068.96  
0.15            2.44             0.00              0.00             2.59               3071.55  
0.19            2.80             0.00              0.00             2.99               3074.54  
1.11            3.61             0.00              0.00             4.72               3079.26  
1.12            9.63             0.00              0.00             10.75              3090.01  
3.75            8.42             0.00              0.00             12.17              3102.18  
3.18            2.19             0.00              0.00             5.37               3107.55  
0.51            2.94             0.00              0.00             3.45               3111.00  
0.46            7.88             0.00              0.00             8.34               3119.34  
2.43            2.85             0.00              0.00             5.28               3124.62  
0.14            2.71             0.00              0.00             2.85               3127.47  
0.12            2.88             0.00              0.00             3.00               3130.47  
0.15            2.71             0.00              0.00             2.86               3133.33  
0.14            2.95             0.00              0.00             3.09               3136.42  
0.14            2.50             0.00              0.00             2.64               3139.06  
0.14            2.63             0.00              0.00             2.77               3141.83  
0.17            2.76             0.00              0.00             2.93               3144.76  
1.12            3.38             0.00              0.00             4.50               3149.26  
1.12            9.31             0.00              0.00             10.43              3159.69  
3.91            3.06             0.00              0.00             6.97               3166.66  
0.77            2.86             0.00              0.00             3.63               3170.29  
0.85            2.92             0.00              0.00             3.77               3174.06  
0.81            3.66             0.00              0.00             4.47               3178.53  
0.78            3.21             0.00              0.00             3.99               3182.52  
0.78            2.80             0.00              0.00             3.58               3186.10  
0.78            7.07             0.00              0.00             7.85               3193.95  
1.54            2.81             0.00              0.00             4.35               3198.30  
0.46            6.99             0.00              0.00             7.45               3205.75  
0.83            2.59             0.00              0.00             3.42               3209.17  
0.13            2.52             0.00              0.00             2.65               3211.82  
0.12            3.20             0.00              0.00             3.32               3215.14  
1.08            3.33             0.00              0.00             4.41               3219.55  
1.27            11.79            0.00              0.00             13.06              3232.61  
4.43            3.05             0.00              0.00             7.48               3240.09  
0.80            3.16             0.00              0.00             3.96               3244.05  
0.77            3.22             0.00              0.00             3.99               3248.04  
0.97            3.25             0.00              0.00             4.22               3252.26  
0.83            3.09             0.00              0.00             3.92               3256.18  
0.90            3.24             0.00              0.00             4.14               3260.32  
0.92            7.83             0.00              0.00             8.75               3269.07  
1.30            2.72             0.00              0.00             4.02               3273.09  
0.45            7.21             0.00              0.00             7.66               3280.75  
0.65            2.57             0.00              0.00             3.22               3283.97  
0.14            9.32             0.00              0.00             9.46               3293.43  
4.03            3.27             0.00              0.00             7.30               3300.73  
0.80            3.02             0.00              0.00             3.82               3304.55  
0.88            8.74             0.00              0.00             9.62               3314.17  
3.61            2.77             0.00              0.00             6.38               3320.55  
0.46            2.93             0.00              0.00             3.39               3323.94  
0.48            2.71             0.00              0.00             3.19               3327.13  
0.46            3.01             0.00              0.00             3.47               3330.60  
0.46            3.05             0.00              0.00             3.51               3334.11  
0.47            2.89             0.00              0.00             3.36               3337.47  
0.45            2.95             0.00              0.00             3.40               3340.87  
0.45            2.61             0.00              0.00             3.06               3343.93  
0.48            7.00             0.00              0.00             7.48               3351.41  
0.21            3.46             0.00              0.00             3.67               3355.08  
1.18            3.21             0.00              0.00             4.39               3359.47  
1.11            2.77             0.00              0.00             3.88               3363.35  
1.10            2.65             0.00              0.00             3.75               3367.10  
1.23            3.45             0.00              0.00             4.68               3371.78  
1.09            3.57             0.00              0.00             4.66               3376.44  
1.13            3.18             0.00              0.00             4.31               3380.75  
1.08            7.87             0.00              0.00             8.95               3389.70  
1.53            3.37             0.00              0.00             4.90               3394.60  
0.81            7.92             0.00              0.00             8.73               3403.33  
1.24            7.06             0.00              0.00             8.30               3411.63  
0.56            2.81             0.00              0.00             3.37               3415.00  
0.16            3.76             0.00              0.00             3.92               3418.92  
1.10            3.10             0.00              0.00             4.20               3423.12  
1.12            2.74             0.00              0.00             3.86               3426.98  
1.10            9.14             0.00              0.00             10.24              3437.22  
3.22            8.13             0.00              0.00             11.35              3448.57  
2.63            2.43             0.00              0.00             5.06               3453.63  
0.48            2.85             0.00              0.00             3.33               3456.96  
0.53            3.12             0.00              0.00             3.65               3460.61  
0.52            14.99            0.00              0.00             15.51              3476.12  
0.46            3.21             0.00              0.00             3.67               3479.79  
0.41            5.76             0.00              0.00             6.17               3485.96  
0.43            2.03             0.00              0.00             2.46               3488.42  
0.13            2.35             0.00              0.00             2.48               3490.90  
0.65            2.09             0.00              0.00             2.74               3493.64  
0.71            2.32             0.00              0.00             3.03               3496.67  
0.71            2.10             0.00              0.00             2.81               3499.48  
0.74            5.61             0.00              0.00             6.35               3505.83  
1.45            2.24             0.00              0.00             3.69               3509.52  
0.56            2.08             0.00              0.00             2.64               3512.16  
0.56            5.50             0.00              0.00             6.06               3518.22  
0.89            1.96             0.00              0.00             2.85               3521.07  
0.30            2.02             0.00              0.00             2.32               3523.39  
0.31            4.70             0.00              0.00             5.01               3528.40  
0.14            2.16             0.00              0.00             2.30               3530.70  
0.66            2.19             0.00              0.00             2.85               3533.55  
0.65            2.04             0.00              0.00             2.69               3536.24  
0.65            5.51             0.00              0.00             6.16               3542.40  
1.67            2.00             0.00              0.00             3.67               3546.07  
0.49            5.25             0.00              0.00             5.74               3551.81  
1.07            1.86             0.00              0.00             2.93               3554.74  
0.28            1.64             0.00              0.00             1.92               3556.66  
0.30            5.24             0.00              0.00             5.54               3562.20  
0.75            1.69             0.00              0.00             2.44               3564.64  
0.10            1.64             0.00              0.00             1.74               3566.38  
0.13            2.20             0.00              0.00             2.33               3568.71  
0.69            1.77             0.00              0.00             2.46               3571.17  
0.66            2.15             0.00              0.00             2.81               3573.98  
0.67            5.46             0.00              0.00             6.13               3580.11  
1.40            4.89             0.00              0.00             6.29               3586.40  
1.12            1.85             0.00              0.00             2.97               3589.37  
0.30            1.57             0.00              0.00             1.87               3591.24  
0.29            1.84             0.00              0.00             2.13               3593.37  
0.29            1.81             0.00              0.00             2.10               3595.47  
0.29            4.02             0.00              0.00             4.31               3599.78  
0.14            2.54             0.00              0.00             2.68               3602.46  
0.69            2.20             0.00              0.00             2.89               3605.35  
0.64            2.38             0.00              0.00             3.02               3608.37  
0.66            2.39             0.00              0.00             3.05               3611.42  
0.70            6.04             0.00              0.00             6.74               3618.16  
1.07            2.24             0.00              0.00             3.31               3621.47  
0.50            5.71             0.00              0.00             6.21               3627.68  
0.73            2.00             0.00              0.00             2.73               3630.41  
0.31            6.38             0.00              0.00             6.69               3637.10  
0.90            2.76             0.00              0.00             3.66               3640.76  
0.13            8.08             0.00              0.00             8.21               3648.97  
1.68            2.28             0.00              0.00             3.96               3652.93  
0.49            1.83             0.00              0.00             2.32               3655.25  
0.46            5.06             0.00              0.00             5.52               3660.77  
1.09            2.03             0.00              0.00             3.12               3663.89  
0.29            1.99             0.00              0.00             2.28               3666.17  
0.29            1.59             0.00              0.00             1.88               3668.05  
0.29            2.08             0.00              0.00             2.37               3670.42  
0.29            4.65             0.00              0.00             4.94               3675.36  
0.33            2.37             0.00              0.00             2.70               3678.06  
0.72            6.03             0.00              0.00             6.75               3684.81  
1.41            6.57             0.00              0.00             7.98               3692.79  
