Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             1484.00           0.00             1484.00            1484.00  
11.89           20.61            0.00              0.00             32.50              1516.50  
7.18            10.33            0.00              0.00             17.51              1534.01  
4.00            9.94             0.00              0.00             13.94              1547.95  
3.73            9.79             0.00              0.00             13.52              1561.47  
3.95            8.21             0.00              0.00             12.16              1573.63  
3.64            12.77            0.00              0.00             16.41              1590.04  
3.73            9.29             0.00              0.00             13.02              1603.06  
3.39            10.17            0.00              0.00             13.56              1616.62  
3.32            9.27             0.00              0.00             12.59              1629.21  
3.32            9.53             0.00              0.00             12.85              1642.06  
3.21            10.05            0.00              0.00             13.26              1655.32  
3.00            10.08            0.00              0.00             13.08              1668.40  
3.02            8.71             0.00              0.00             11.73              1680.13  
2.70            10.39            0.00              0.00             13.09              1693.22  
2.68            8.68             0.00              0.00             11.36              1704.58  
2.55            11.13            0.00              0.00             13.68              1718.26  
2.52            15.25            0.00              0.00             17.77              1736.03  
3.67            9.90             0.00              0.00             13.57              1749.60  
2.24            15.00            0.00              0.00             17.24              1766.84  
3.09            8.18             0.00              0.00             11.27              1778.11  
1.69            6.99             0.00              0.00             8.68               1786.79  
1.83            7.90             0.00              0.00             9.73               1796.52  
1.33            7.46             0.00              0.00             8.79               1805.31  
1.56            9.35             0.00              0.00             10.91              1816.22  
1.50            7.14             0.00              0.00             8.64               1824.86  
0.79            9.29             0.00              0.00             10.08              1834.94  
1.32            6.83             0.00              0.00             8.15               1843.09  
0.58            7.35             0.00              0.00             7.93               1851.02  
0.60            9.11             0.00              0.00             9.71               1860.73  
0.84            7.11             0.00              0.00             7.95               1868.68  
0.33            13.55            0.00              0.00             13.88              1882.56  
0.58            6.72             0.00              0.00             7.30               1889.86  
0.07            3.06             0.00              0.00             3.13               1892.99  
0.81            9.68             0.00              0.00             10.49              1903.48  
3.46            2.69             0.00              0.00             6.15               1909.63  
0.57            9.49             0.00              0.00             10.06              1919.69  
3.35            2.60             0.00              0.00             5.95               1925.64  
