Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             1857.82           0.00             1857.82            1857.82  
14.10           25.94            0.00              0.00             40.04              1897.86  
8.71            11.77            0.00              0.00             20.48              1918.34  
5.06            12.71            0.00              0.00             17.77              1936.11  
4.66            12.38            0.00              0.00             17.04              1953.15  
4.64            10.90            0.00              0.00             15.54              1968.69  
4.39            14.94            0.00              0.00             19.33              1988.02  
4.73            11.91            0.00              0.00             16.64              2004.66  
4.29            13.45            0.00              0.00             17.74              2022.40  
4.41            12.15            0.00              0.00             16.56              2038.96  
4.12            12.13            0.00              0.00             16.25              2055.21  
3.96            11.60            0.00              0.00             15.56              2070.77  
3.48            13.87            0.00              0.00             17.35              2088.12  
3.65            11.22            0.00              0.00             14.87              2102.99  
3.36            13.35            0.00              0.00             16.71              2119.70  
3.41            10.70            0.00              0.00             14.11              2133.81  
3.21            12.86            0.00              0.00             16.07              2149.88  
3.14            19.25            0.00              0.00             22.39              2172.27  
4.70            11.65            0.00              0.00             16.35              2188.62  
2.82            18.30            0.00              0.00             21.12              2209.74  
3.96            9.69             0.00              0.00             13.65              2223.39  
2.09            9.54             0.00              0.00             11.63              2235.02  
2.29            9.89             0.00              0.00             12.18              2247.20  
1.79            11.51            0.00              0.00             13.30              2260.50  
1.97            22.04            0.00              0.00             24.01              2284.51  
2.30            8.39             0.00              0.00             10.69              2295.20  
2.06            8.54             0.00              0.00             10.60              2305.80  
0.90            8.27             0.00              0.00             9.17               2314.97  
0.91            10.56            0.00              0.00             11.47              2326.44  
1.53            8.35             0.00              0.00             9.88               2336.32  
0.66            8.76             0.00              0.00             9.42               2345.74  
0.68            10.10            0.00              0.00             10.78              2356.52  
0.90            8.15             0.00              0.00             9.05               2365.57  
0.37            15.96            0.00              0.00             16.33              2381.90  
0.68            8.17             0.00              0.00             8.85               2390.75  
0.09            3.56             0.00              0.00             3.65               2394.40  
0.94            11.32            0.00              0.00             12.26              2406.66  
4.46            3.05             0.00              0.00             7.51               2414.17  
0.60            11.54            0.00              0.00             12.14              2426.31  
4.28            3.13             0.00              0.00             7.41               2433.72  
0.36            3.15             0.00              0.00             3.51               2437.23  
0.36            2.56             0.00              0.00             2.92               2440.15  
0.36            3.22             0.00              0.00             3.58               2443.73  
0.36            3.01             0.00              0.00             3.37               2447.10  
0.38            3.13             0.00              0.00             3.51               2450.61  
0.34            2.78             0.00              0.00             3.12               2453.73  
0.36            3.13             0.00              0.00             3.49               2457.22  
0.38            8.86             0.00              0.00             9.24               2466.46  
1.51            2.80             0.00              0.00             4.31               2470.77  
0.06            2.98             0.00              0.00             3.04               2473.81  
0.06            2.86             0.00              0.00             2.92               2476.73  
0.06            2.99             0.00              0.00             3.05               2479.78  
0.06            2.62             0.00              0.00             2.68               2482.46  
0.06            4.04             0.00              0.00             4.10               2486.56  
0.96            3.46             0.00              0.00             4.42               2490.98  
0.96            4.39             0.00              0.00             5.35               2496.33  
0.95            11.96            0.00              0.00             12.91              2509.24  
3.95            10.42            0.00              0.00             14.37              2523.61  
3.29            3.68             0.00              0.00             6.97               2530.58  
0.36            2.84             0.00              0.00             3.20               2533.78  
0.32            10.07            0.00              0.00             10.39              2544.17  
2.62            3.47             0.00              0.00             6.09               2550.26  
0.06            3.27             0.00              0.00             3.33               2553.59  
0.06            3.13             0.00              0.00             3.19               2556.78  
0.06            3.30             0.00              0.00             3.36               2560.14  
0.06            3.13             0.00              0.00             3.19               2563.33  
0.06            3.35             0.00              0.00             3.41               2566.74  
0.05            3.45             0.00              0.00             3.50               2570.24  
0.05            3.10             0.00              0.00             3.15               2573.39  
0.05            2.23             0.00              0.00             2.28               2575.67  
0.05            3.14             0.00              0.00             3.19               2578.86  
0.90            3.52             0.00              0.00             4.42               2583.28  
0.92            3.69             0.00              0.00             4.61               2587.89  
0.93            11.29            0.00              0.00             12.22              2600.11  
4.22            3.37             0.00              0.00             7.59               2607.70  
0.66            3.31             0.00              0.00             3.97               2611.67  
0.65            3.10             0.00              0.00             3.75               2615.42  
0.59            3.33             0.00              0.00             3.92               2619.34  
0.62            2.64             0.00              0.00             3.26               2622.60  
0.58            3.37             0.00              0.00             3.95               2626.55  
0.59            3.68             0.00              0.00             4.27               2630.82  
0.63            2.88             0.00              0.00             3.51               2634.33  
0.60            8.58             0.00              0.00             9.18               2643.51  
1.23            3.36             0.00              0.00             4.59               2648.10  
0.35            8.19             0.00              0.00             8.54               2656.64  
0.89            3.20             0.00              0.00             4.09               2660.73  
0.07            3.11             0.00              0.00             3.18               2663.91  
0.07            11.73            0.00              0.00             11.80              2675.71  
4.30            3.16             0.00              0.00             7.46               2683.17  
0.62            9.92             0.00              0.00             10.54              2693.71  
3.71            3.03             0.00              0.00             6.74               2700.45  
0.34            3.02             0.00              0.00             3.36               2703.81  
0.33            3.05             0.00              0.00             3.38               2707.19  
0.35            2.96             0.00              0.00             3.31               2710.50  
0.35            2.67             0.00              0.00             3.02               2713.52  
0.34            3.05             0.00              0.00             3.39               2716.91  
0.34            3.01             0.00              0.00             3.35               2720.26  
0.35            2.86             0.00              0.00             3.21               2723.47  
0.37            2.86             0.00              0.00             3.23               2726.70  
0.32            2.78             0.00              0.00             3.10               2729.80  
0.37            7.73             0.00              0.00             8.10               2737.90  
0.63            2.62             0.00              0.00             3.25               2741.15  
0.06            2.72             0.00              0.00             2.78               2743.93  
0.05            4.20             0.00              0.00             4.25               2748.18  
0.88            3.68             0.00              0.00             4.56               2752.74  
1.17            3.89             0.00              0.00             5.06               2757.80  
0.88            13.15            0.00              0.00             14.03              2771.83  
3.65            3.83             0.00              0.00             7.48               2779.31  
0.61            3.42             0.00              0.00             4.03               2783.34  
0.63            3.14             0.00              0.00             3.77               2787.11  
0.60            3.94             0.00              0.00             4.54               2791.65  
0.65            3.75             0.00              0.00             4.40               2796.05  
0.64            3.94             0.00              0.00             4.58               2800.63  
0.61            4.00             0.00              0.00             4.61               2805.24  
0.63            3.66             0.00              0.00             4.29               2809.53  
0.61            9.94             0.00              0.00             10.55              2820.08  
0.96            3.80             0.00              0.00             4.76               2824.84  
0.36            9.75             0.00              0.00             10.11              2834.95  
0.38            3.47             0.00              0.00             3.85               2838.80  
0.05            3.95             0.00              0.00             4.00               2842.80  
0.95            3.94             0.00              0.00             4.89               2847.69  
0.95            4.14             0.00              0.00             5.09               2852.78  
0.93            3.88             0.00              0.00             4.81               2857.59  
0.94            11.93            0.00              0.00             12.87              2870.46  
1.60            5.55             0.00              0.00             7.15               2877.61  
1.26            3.89             0.00              0.00             5.15               2882.76  
0.94            3.77             0.00              0.00             4.71               2887.47  
0.91            8.91             0.00              0.00             9.82               2897.29  
1.83            3.76             0.00              0.00             5.59               2902.88  
0.64            2.99             0.00              0.00             3.63               2906.51  
0.64            8.35             0.00              0.00             8.99               2915.50  
0.93            3.19             0.00              0.00             4.12               2919.62  
0.33            8.74             0.00              0.00             9.07               2928.69  
0.62            3.08             0.00              0.00             3.70               2932.39  
0.05            12.18            0.00              0.00             12.23              2944.62  
4.08            4.07             0.00              0.00             8.15               2952.77  
0.64            4.24             0.00              0.00             4.88               2957.65  
0.64            12.35            0.00              0.00             12.99              2970.64  
3.42            3.82             0.00              0.00             7.24               2977.88  
0.38            3.77             0.00              0.00             4.15               2982.03  
0.38            3.12             0.00              0.00             3.50               2985.53  
0.35            3.75             0.00              0.00             4.10               2989.63  
0.33            2.86             0.00              0.00             3.19               2992.82  
0.35            3.62             0.00              0.00             3.97               2996.79  
0.36            3.57             0.00              0.00             3.93               3000.72  
0.34            3.69             0.00              0.00             4.03               3004.75  
0.36            3.36             0.00              0.00             3.72               3008.47  
0.35            3.88             0.00              0.00             4.23               3012.70  
0.37            8.61             0.00              0.00             8.98               3021.68  
0.08            4.31             0.00              0.00             4.39               3026.07  
0.93            3.69             0.00              0.00             4.62               3030.69  
0.90            3.06             0.00              0.00             3.96               3034.65  
0.86            3.85             0.00              0.00             4.71               3039.36  
0.89            3.84             0.00              0.00             4.73               3044.09  
0.92            3.05             0.00              0.00             3.97               3048.06  
0.95            4.11             0.00              0.00             5.06               3053.12  
0.91            4.23             0.00              0.00             5.14               3058.26  
0.98            4.41             0.00              0.00             5.39               3063.65  
0.93            9.08             0.00              0.00             10.01              3073.66  
1.28            3.86             0.00              0.00             5.14               3078.80  
0.68            9.29             0.00              0.00             9.97               3088.77  
0.95            8.36             0.00              0.00             9.31               3098.08  
0.39            3.61             0.00              0.00             4.00               3102.08  
0.05            4.32             0.00              0.00             4.37               3106.45  
0.95            4.21             0.00              0.00             5.16               3111.61  
0.93            4.02             0.00              0.00             4.95               3116.56  
0.95            3.06             0.00              0.00             4.01               3120.57  
0.87            3.57             0.00              0.00             4.44               3125.01  
0.93            10.57            0.00              0.00             11.50              3136.51  
2.59            9.26             0.00              0.00             11.85              3148.36  
2.10            2.68             0.00              0.00             4.78               3153.14  
0.32            3.27             0.00              0.00             3.59               3156.73  
0.33            3.70             0.00              0.00             4.03               3160.76  
0.34            3.51             0.00              0.00             3.85               3164.61  
0.36            3.58             0.00              0.00             3.94               3168.55  
0.33            7.69             0.00              0.00             8.02               3176.57  
0.38            3.30             0.00              0.00             3.68               3180.25  
0.05            3.44             0.00              0.00             3.49               3183.74  
0.88            3.90             0.00              0.00             4.78               3188.52  
0.94            3.75             0.00              0.00             4.69               3193.21  
0.87            3.93             0.00              0.00             4.80               3198.01  
0.93            3.34             0.00              0.00             4.27               3202.28  
0.92            3.03             0.00              0.00             3.95               3206.23  
0.92            10.24            0.00              0.00             11.16              3217.39  
1.75            3.41             0.00              0.00             5.16               3222.55  
0.60            3.39             0.00              0.00             3.99               3226.54  
0.65            9.92             0.00              0.00             10.57              3237.11  
1.25            3.31             0.00              0.00             4.56               3241.67  
0.34            3.30             0.00              0.00             3.64               3245.31  
0.32            8.80             0.00              0.00             9.12               3254.43  
0.08            4.29             0.00              0.00             4.37               3258.80  
