Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             263.00            0.00             263.00             13587.06 
1.91            3.02             0.00              0.00             4.93               13591.99 
1.14            1.75             0.00              0.00             2.89               13594.88 
0.69            1.55             0.00              0.00             2.24               13597.12 
0.64            1.63             0.00              0.00             2.27               13599.39 
0.64            2.58             0.00              0.00             3.22               13602.61 
0.87            2.58             0.00              0.00             3.45               13606.06 
0.85            1.58             0.00              0.00             2.43               13608.49 
0.51            1.38             0.00              0.00             1.89               13610.38 
0.39            1.48             0.00              0.00             1.87               13612.25 
0.45            1.60             0.00              0.00             2.05               13614.30 
0.34            1.57             0.00              0.00             1.91               13616.21 
0.32            1.39             0.00              0.00             1.71               13617.92 
0.34            1.38             0.00              0.00             1.72               13619.64 
7.78            1.35             0.00              0.00             9.13               13628.77 
0.27            1.50             0.00              0.00             1.77               13630.54 
0.22            1.33             0.00              0.00             1.55               13632.09 
0.22            2.17             0.00              0.00             2.39               13634.48 
0.23            1.20             0.00              0.00             1.43               13635.91 
0.07            0.67             0.00              0.00             0.74               13636.65 
0.28            1.57             0.00              0.00             1.85               13638.50 
0.59            0.67             0.00              0.00             1.26               13639.76 
0.22            1.66             0.00              0.00             1.88               13641.64 
0.52            0.62             0.00              0.00             1.14               13642.78 
0.12            0.62             0.00              0.00             0.74               13643.52 
0.11            1.38             0.00              0.00             1.49               13645.01 
0.26            0.61             0.00              0.00             0.87               13645.88 
0.04            0.56             0.00              0.00             0.60               13646.48 
0.04            0.57             0.00              0.00             0.61               13647.09 
0.04            1.58             0.00              0.00             1.62               13648.71 
0.62            1.35             0.00              0.00             1.97               13650.68 
0.51            0.53             0.00              0.00             1.04               13651.72 
0.12            1.33             0.00              0.00             1.45               13653.17 
0.38            0.59             0.00              0.00             0.97               13654.14 
0.04            0.48             0.00              0.00             0.52               13654.66 
0.04            0.52             0.00              0.00             0.56               13655.22 
0.04            0.56             0.00              0.00             0.60               13655.82 
0.04            0.55             0.00              0.00             0.59               13656.41 
0.04            0.82             0.00              0.00             0.86               13657.27 
0.26            0.72             0.00              0.00             0.98               13658.25 
0.25            1.55             0.00              0.00             1.80               13660.05 
0.52            0.73             0.00              0.00             1.25               13661.30 
0.20            0.72             0.00              0.00             0.92               13662.22 
0.19            0.62             0.00              0.00             0.81               13663.03 
0.18            1.23             0.00              0.00             1.41               13664.44 
0.22            1.20             0.00              0.00             1.42               13665.86 
0.14            0.56             0.00              0.00             0.70               13666.56 
0.04            2.65             0.00              0.00             2.69               13669.25 
0.89            1.42             0.00              0.00             2.31               13671.56 
0.53            1.47             0.00              0.00             2.00               13673.56 
0.49            1.35             0.00              0.00             1.84               13675.40 
0.40            1.33             0.00              0.00             1.73               13677.13 
0.39            1.35             0.00              0.00             1.74               13678.87 
0.39            1.30             0.00              0.00             1.69               13680.56 
0.40            1.27             0.00              0.00             1.67               13682.23 
0.19            2.07             0.00              0.00             2.26               13684.49 
0.34            1.12             0.00              0.00             1.46               13685.95 
0.16            1.32             0.00              0.00             1.48               13687.43 
0.14            1.21             0.00              0.00             1.35               13688.78 
0.14            1.17             0.00              0.00             1.31               13690.09 
0.06            1.41             0.00              0.00             1.47               13691.56 
0.47            1.59             0.00              0.00             2.06               13693.62 
0.48            1.46             0.00              0.00             1.94               13695.56 
0.47            1.51             0.00              0.00             1.98               13697.54 
0.47            1.25             0.00              0.00             1.72               13699.26 
0.29            1.30             0.00              0.00             1.59               13700.85 
0.27            2.31             0.00              0.00             2.58               13703.43 
0.48            1.23             0.00              0.00             1.71               13705.14 
0.21            1.39             0.00              0.00             1.60               13706.74 
0.21            1.17             0.00              0.00             1.38               13708.12 
0.14            1.15             0.00              0.00             1.29               13709.41 
0.14            1.16             0.00              0.00             1.30               13710.71 
0.07            0.58             0.00              0.00             0.65               13711.36 
0.11            0.67             0.00              0.00             0.78               13712.14 
0.14            0.58             0.00              0.00             0.72               13712.86 
0.11            1.48             0.00              0.00             1.59               13714.45 
0.35            0.62             0.00              0.00             0.97               13715.42 
0.04            0.63             0.00              0.00             0.67               13716.09 
0.04            0.55             0.00              0.00             0.59               13716.68 
0.04            0.68             0.00              0.00             0.72               13717.40 
0.12            0.59             0.00              0.00             0.71               13718.11 
0.11            1.36             0.00              0.00             1.47               13719.58 
0.40            0.51             0.00              0.00             0.91               13720.49 
0.04            0.52             0.00              0.00             0.56               13721.05 
0.05            1.44             0.00              0.00             1.49               13722.54 
0.46            0.54             0.00              0.00             1.00               13723.54 
0.04            0.55             0.00              0.00             0.59               13724.13 
