Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             93.12             0.00             93.12              1210.46  
1.05            1.20             0.00              0.00             2.25               1212.71  
0.41            0.69             0.00              0.00             1.10               1213.81  
0.27            0.70             0.00              0.00             0.97               1214.78  
0.27            0.58             0.00              0.00             0.85               1215.63  
0.20            0.81             0.00              0.00             1.01               1216.64  
0.27            0.55             0.00              0.00             0.82               1217.46  
0.19            0.77             0.00              0.00             0.96               1218.42  
0.22            0.53             0.00              0.00             0.75               1219.17  
0.15            0.50             0.00              0.00             0.65               1219.82  
0.12            0.49             0.00              0.00             0.61               1220.43  
0.11            0.81             0.00              0.00             0.92               1221.35  
0.14            0.53             0.00              0.00             0.67               1222.02  
0.06            0.63             0.00              0.00             0.69               1222.71  
0.23            0.32             0.00              0.00             0.55               1223.26  
0.11            0.62             0.00              0.00             0.73               1223.99  
0.20            0.29             0.00              0.00             0.49               1224.48  
0.08            0.27             0.00              0.00             0.35               1224.83  
0.08            0.50             0.00              0.00             0.58               1225.41  
0.09            0.27             0.00              0.00             0.36               1225.77  
0.04            0.30             0.00              0.00             0.34               1226.11  
0.14            0.53             0.00              0.00             0.67               1226.78  
0.22            0.32             0.00              0.00             0.54               1227.32  
0.11            0.53             0.00              0.00             0.64               1227.96  
0.15            0.28             0.00              0.00             0.43               1228.39  
0.08            0.27             0.00              0.00             0.35               1228.74  
0.08            0.51             0.00              0.00             0.59               1229.33  
0.13            0.59             0.00              0.00             0.72               1230.05  
0.21            0.33             0.00              0.00             0.54               1230.59  
0.15            0.30             0.00              0.00             0.45               1231.04  
0.12            0.44             0.00              0.00             0.56               1231.60  
0.12            0.41             0.00              0.00             0.53               1232.13  
0.07            0.49             0.00              0.00             0.56               1232.69  
0.21            0.88             0.00              0.00             1.09               1233.78  
0.24            0.71             0.00              0.00             0.95               1234.73  
0.19            0.47             0.00              0.00             0.66               1235.39  
0.12            0.42             0.00              0.00             0.54               1235.93  
0.09            0.52             0.00              0.00             0.61               1236.54  
0.09            0.41             0.00              0.00             0.50               1237.04  
0.06            0.56             0.00              0.00             0.62               1237.66  
