Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             249.78            0.00             249.78             4731.39  
0.62            0.46             0.00              0.00             1.08               4732.47  
0.03            0.23             0.00              0.00             0.26               4732.73  
0.02            0.24             0.00              0.00             0.26               4732.99  
0.02            0.26             0.00              0.00             0.28               4733.27  
0.02            0.42             0.00              0.00             0.44               4733.71  
0.02            0.43             0.00              0.00             0.45               4734.16  
0.02            0.26             0.00              0.00             0.28               4734.44  
0.02            0.22             0.00              0.00             0.24               4734.68  
0.02            0.25             0.00              0.00             0.27               4734.95  
0.02            0.24             0.00              0.00             0.26               4735.21  
0.02            0.24             0.00              0.00             0.26               4735.47  
0.02            0.26             0.00              0.00             0.28               4735.75  
0.02            0.22             0.00              0.00             0.24               4735.99  
0.02            0.24             0.00              0.00             0.26               4736.25  
0.02            0.22             0.00              0.00             0.24               4736.49  
0.02            0.21             0.00              0.00             0.23               4736.72  
0.02            0.46             0.00              0.00             0.48               4737.20  
0.03            0.25             0.00              0.00             0.28               4737.48  
0.02            0.07             0.00              0.00             0.09               4737.57  
0.02            0.21             0.00              0.00             0.23               4737.80  
0.02            0.07             0.00              0.00             0.09               4737.89  
0.02            0.23             0.00              0.00             0.25               4738.14  
0.02            0.08             0.00              0.00             0.10               4738.24  
0.02            0.07             0.00              0.00             0.09               4738.33  
0.02            0.22             0.00              0.00             0.24               4738.57  
0.02            0.07             0.00              0.00             0.09               4738.66  
0.02            0.07             0.00              0.00             0.09               4738.75  
0.02            0.08             0.00              0.00             0.10               4738.85  
0.02            0.26             0.00              0.00             0.28               4739.13  
0.02            0.23             0.00              0.00             0.25               4739.38  
0.02            0.07             0.00              0.00             0.09               4739.47  
0.03            0.24             0.00              0.00             0.27               4739.74  
0.02            0.07             0.00              0.00             0.09               4739.83  
0.02            0.06             0.00              0.00             0.08               4739.91  
0.02            0.07             0.00              0.00             0.09               4740.00  
0.02            0.08             0.00              0.00             0.10               4740.10  
0.02            0.07             0.00              0.00             0.09               4740.19  
0.02            0.08             0.00              0.00             0.10               4740.29  
0.02            0.07             0.00              0.00             0.09               4740.38  
0.02            0.24             0.00              0.00             0.26               4740.64  
0.02            0.07             0.00              0.00             0.09               4740.73  
0.03            0.07             0.00              0.00             0.10               4740.83  
0.02            0.06             0.00              0.00             0.08               4740.91  
0.02            0.21             0.00              0.00             0.23               4741.14  
0.02            0.21             0.00              0.00             0.23               4741.37  
0.02            0.07             0.00              0.00             0.09               4741.46  
0.02            0.41             0.00              0.00             0.43               4741.89  
0.02            0.21             0.00              0.00             0.23               4742.12  
0.02            0.21             0.00              0.00             0.23               4742.35  
0.02            0.19             0.00              0.00             0.21               4742.56  
0.02            0.21             0.00              0.00             0.23               4742.79  
0.02            0.21             0.00              0.00             0.23               4743.02  
0.02            0.24             0.00              0.00             0.26               4743.28  
0.02            0.22             0.00              0.00             0.24               4743.52  
0.02            0.39             0.00              0.00             0.41               4743.93  
0.02            0.19             0.00              0.00             0.21               4744.14  
0.02            0.23             0.00              0.00             0.25               4744.39  
0.02            0.23             0.00              0.00             0.25               4744.64  
0.02            0.21             0.00              0.00             0.23               4744.87  
0.02            0.20             0.00              0.00             0.22               4745.09  
0.02            0.22             0.00              0.00             0.24               4745.33  
0.02            0.21             0.00              0.00             0.23               4745.56  
0.02            0.22             0.00              0.00             0.24               4745.80  
0.02            0.22             0.00              0.00             0.24               4746.04  
0.02            0.21             0.00              0.00             0.23               4746.27  
0.02            0.41             0.00              0.00             0.43               4746.70  
0.02            0.21             0.00              0.00             0.23               4746.93  
0.02            0.20             0.00              0.00             0.22               4747.15  
0.02            0.22             0.00              0.00             0.24               4747.39  
0.02            0.19             0.00              0.00             0.21               4747.60  
0.02            0.21             0.00              0.00             0.23               4747.83  
0.02            0.07             0.00              0.00             0.09               4747.92  
0.02            0.07             0.00              0.00             0.09               4748.01  
0.02            0.06             0.00              0.00             0.08               4748.09  
0.01            0.24             0.00              0.00             0.25               4748.34  
0.02            0.07             0.00              0.00             0.09               4748.43  
0.02            0.07             0.00              0.00             0.09               4748.52  
0.02            0.07             0.00              0.00             0.09               4748.61  
0.02            0.06             0.00              0.00             0.08               4748.69  
0.02            0.06             0.00              0.00             0.08               4748.77  
0.02            0.21             0.00              0.00             0.23               4749.00  
0.02            0.06             0.00              0.00             0.08               4749.08  
0.02            0.06             0.00              0.00             0.08               4749.16  
0.02            0.25             0.00              0.00             0.27               4749.43  
