Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             39.39             0.00             39.39              726.76   
0.57            0.13             0.00              0.00             0.70               727.46   
0.09            0.11             0.00              0.00             0.20               727.66   
0.05            0.08             0.00              0.00             0.13               727.79   
0.04            0.09             0.00              0.00             0.13               727.92   
0.03            0.08             0.00              0.00             0.11               728.03   
0.03            0.09             0.00              0.00             0.12               728.15   
0.03            0.08             0.00              0.00             0.11               728.26   
0.03            0.10             0.00              0.00             0.13               728.39   
0.04            0.06             0.00              0.00             0.10               728.49   
0.03            0.05             0.00              0.00             0.08               728.57   
0.03            0.07             0.00              0.00             0.10               728.67   
0.03            0.05             0.00              0.00             0.08               728.75   
0.03            0.07             0.00              0.00             0.10               728.85   
0.06            0.09             0.00              0.00             0.15               729.00   
0.05            0.05             0.00              0.00             0.10               729.10   
0.04            0.06             0.00              0.00             0.10               729.20   
0.03            0.08             0.00              0.00             0.11               729.31   
0.03            0.06             0.00              0.00             0.09               729.40   
0.03            0.09             0.00              0.00             0.12               729.52   
0.04            0.07             0.00              0.00             0.11               729.63   
0.03            0.06             0.00              0.00             0.09               729.72   
0.03            0.07             0.00              0.00             0.10               729.82   
0.03            0.07             0.00              0.00             0.10               729.92   
0.04            0.05             0.00              0.00             0.09               730.01   
0.04            0.08             0.00              0.00             0.12               730.13   
0.05            0.09             0.00              0.00             0.14               730.27   
0.04            0.09             0.00              0.00             0.13               730.40   
0.04            0.09             0.00              0.00             0.13               730.53   
0.04            0.04             0.00              0.00             0.08               730.61   
0.03            0.05             0.00              0.00             0.08               730.69   
0.03            0.06             0.00              0.00             0.09               730.78   
0.03            0.03             0.00              0.00             0.06               730.84   
0.03            0.05             0.00              0.00             0.08               730.92   
0.03            0.03             0.00              0.00             0.06               730.98   
0.04            0.06             0.00              0.00             0.10               731.08   
0.03            0.05             0.00              0.00             0.08               731.16   
0.03            0.04             0.00              0.00             0.07               731.23   
0.03            0.03             0.00              0.00             0.06               731.29   
0.03            0.07             0.00              0.00             0.10               731.39   
0.03            0.06             0.00              0.00             0.09               731.48   
0.03            0.04             0.00              0.00             0.07               731.55   
0.04            0.06             0.00              0.00             0.10               731.65   
0.03            0.03             0.00              0.00             0.06               731.71   
0.03            0.03             0.00              0.00             0.06               731.77   
0.03            0.05             0.00              0.00             0.08               731.85   
0.03            0.06             0.00              0.00             0.09               731.94   
0.03            0.04             0.00              0.00             0.07               732.01   
0.03            0.05             0.00              0.00             0.08               732.09   
0.03            0.07             0.00              0.00             0.10               732.19   
0.03            0.07             0.00              0.00             0.10               732.29   
0.05            0.09             0.00              0.00             0.14               732.43   
0.04            0.05             0.00              0.00             0.09               732.52   
0.03            0.06             0.00              0.00             0.09               732.61   
0.03            0.06             0.00              0.00             0.09               732.70   
0.03            0.07             0.00              0.00             0.10               732.80   
0.04            0.04             0.00              0.00             0.08               732.88   
0.03            0.07             0.00              0.00             0.10               732.98   
0.05            0.07             0.00              0.00             0.12               733.10   
0.04            0.06             0.00              0.00             0.10               733.20   
0.04            0.04             0.00              0.00             0.08               733.28   
0.03            0.02             0.00              0.00             0.05               733.33   
0.03            0.04             0.00              0.00             0.07               733.40   
0.03            0.02             0.00              0.00             0.05               733.45   
0.03            0.04             0.00              0.00             0.07               733.52   
0.03            0.03             0.00              0.00             0.06               733.58   
0.03            0.03             0.00              0.00             0.06               733.64   
0.03            0.03             0.00              0.00             0.06               733.70   
0.03            0.03             0.00              0.00             0.06               733.76   
0.03            0.04             0.00              0.00             0.07               733.83   
0.03            0.03             0.00              0.00             0.06               733.89   
0.03            0.06             0.00              0.00             0.09               733.98   
0.03            0.03             0.00              0.00             0.06               734.04   
0.03            0.04             0.00              0.00             0.07               734.11   
0.03            0.04             0.00              0.00             0.07               734.18   
0.03            0.04             0.00              0.00             0.07               734.25   
0.03            0.03             0.00              0.00             0.06               734.31   
0.06            0.03             0.00              0.00             0.09               734.40   
0.03            0.05             0.00              0.00             0.08               734.48   
0.03            0.03             0.00              0.00             0.06               734.54   
0.03            0.05             0.00              0.00             0.08               734.62   
0.03            0.02             0.00              0.00             0.05               734.67   
0.03            0.04             0.00              0.00             0.07               734.74   
0.03            0.06             0.00              0.00             0.09               734.83   
0.04            0.04             0.00              0.00             0.08               734.91   
0.04            0.04             0.00              0.00             0.08               734.99   
0.03            0.06             0.00              0.00             0.09               735.08   
0.03            0.03             0.00              0.00             0.06               735.14   
0.04            0.04             0.00              0.00             0.08               735.22   
0.03            0.02             0.00              0.00             0.05               735.27   
0.03            0.03             0.00              0.00             0.06               735.33   
0.03            0.02             0.00              0.00             0.05               735.38   
0.03            0.03             0.00              0.00             0.06               735.44   
0.03            0.02             0.00              0.00             0.05               735.49   
0.03            0.02             0.00              0.00             0.05               735.54   
0.04            0.02             0.00              0.00             0.06               735.60   
0.05            0.03             0.00              0.00             0.08               735.68   
0.04            0.02             0.00              0.00             0.06               735.74   
0.03            0.02             0.00              0.00             0.05               735.79   
0.03            0.02             0.00              0.00             0.05               735.84   
0.03            0.02             0.00              0.00             0.05               735.89   
0.03            0.22             0.00              0.00             0.25               736.14   
0.04            0.03             0.00              0.00             0.07               736.21   
0.03            0.03             0.00              0.00             0.06               736.27   
0.04            0.02             0.00              0.00             0.06               736.33   
0.03            0.00             0.00              0.00             0.03               736.36   
0.03            0.00             0.00              0.00             0.03               736.39   
0.03            0.00             0.00              0.00             0.03               736.42   
0.03            0.00             0.00              0.00             0.03               736.45   
0.00            0.00             0.00              3.64             3.64               740.09   
