Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             733.50            0.00             733.50             22538.53 
2.05            1.65             0.00              0.00             3.70               22542.23 
0.04            0.74             0.00              0.00             0.78               22543.01 
0.03            0.84             0.00              0.00             0.87               22543.88 
0.03            0.86             0.00              0.00             0.89               22544.77 
0.03            0.75             0.00              0.00             0.78               22545.55 
0.02            0.69             0.00              0.00             0.71               22546.26 
0.02            0.81             0.00              0.00             0.83               22547.09 
0.03            0.82             0.00              0.00             0.85               22547.94 
0.03            0.75             0.00              0.00             0.78               22548.72 
0.02            0.67             0.00              0.00             0.69               22549.41 
0.03            0.79             0.00              0.00             0.82               22550.23 
0.03            0.82             0.00              0.00             0.85               22551.08 
0.03            0.81             0.00              0.00             0.84               22551.92 
0.03            1.47             0.00              0.00             1.50               22553.42 
0.03            1.60             0.00              0.00             1.63               22555.05 
0.03            0.81             0.00              0.00             0.84               22555.89 
0.03            0.63             0.00              0.00             0.66               22556.55 
0.02            0.80             0.00              0.00             0.82               22557.37 
0.03            0.79             0.00              0.00             0.82               22558.19 
0.03            0.82             0.00              0.00             0.85               22559.04 
0.03            0.77             0.00              0.00             0.80               22559.84 
0.03            0.80             0.00              0.00             0.83               22560.67 
0.03            0.80             0.00              0.00             0.83               22561.50 
0.03            0.82             0.00              0.00             0.85               22562.35 
0.04            1.62             0.00              0.00             1.66               22564.01 
0.05            0.86             0.00              0.00             0.91               22564.92 
0.03            0.17             0.00              0.00             0.20               22565.12 
0.02            0.66             0.00              0.00             0.68               22565.80 
0.02            0.15             0.00              0.00             0.17               22565.97 
0.02            0.69             0.00              0.00             0.71               22566.68 
0.02            0.15             0.00              0.00             0.17               22566.85 
0.02            0.15             0.00              0.00             0.17               22567.02 
0.02            0.15             0.00              0.00             0.17               22567.19 
0.02            0.17             0.00              0.00             0.19               22567.38 
0.02            0.15             0.00              0.00             0.17               22567.55 
0.02            0.16             0.00              0.00             0.18               22567.73 
0.02            0.67             0.00              0.00             0.69               22568.42 
0.03            0.15             0.00              0.00             0.18               22568.60 
0.02            0.16             0.00              0.00             0.18               22568.78 
0.02            0.15             0.00              0.00             0.17               22568.95 
0.02            0.16             0.00              0.00             0.18               22569.13 
0.03            0.80             0.00              0.00             0.83               22569.96 
0.03            0.73             0.00              0.00             0.76               22570.72 
0.03            0.15             0.00              0.00             0.18               22570.90 
0.02            0.17             0.00              0.00             0.19               22571.09 
0.02            0.74             0.00              0.00             0.76               22571.85 
0.02            0.18             0.00              0.00             0.20               22572.05 
0.02            0.18             0.00              0.00             0.20               22572.25 
0.02            0.17             0.00              0.00             0.19               22572.44 
0.02            0.18             0.00              0.00             0.20               22572.64 
0.02            0.16             0.00              0.00             0.18               22572.82 
0.02            0.14             0.00              0.00             0.16               22572.98 
0.02            0.15             0.00              0.00             0.17               22573.15 
0.02            0.17             0.00              0.00             0.19               22573.34 
0.02            0.84             0.00              0.00             0.86               22574.20 
0.03            0.21             0.00              0.00             0.24               22574.44 
0.02            0.15             0.00              0.00             0.17               22574.61 
0.03            0.17             0.00              0.00             0.20               22574.81 
0.02            0.18             0.00              0.00             0.20               22575.01 
0.02            0.18             0.00              0.00             0.20               22575.21 
0.02            0.15             0.00              0.00             0.17               22575.38 
0.02            0.74             0.00              0.00             0.76               22576.14 
0.02            0.16             0.00              0.00             0.18               22576.32 
0.02            0.70             0.00              0.00             0.72               22577.04 
0.02            0.17             0.00              0.00             0.19               22577.23 
0.02            0.18             0.00              0.00             0.20               22577.43 
0.02            0.19             0.00              0.00             0.21               22577.64 
0.02            0.17             0.00              0.00             0.19               22577.83 
0.02            0.80             0.00              0.00             0.82               22578.65 
0.02            0.16             0.00              0.00             0.18               22578.83 
0.02            0.16             0.00              0.00             0.18               22579.01 
0.02            0.16             0.00              0.00             0.18               22579.19 
0.02            0.17             0.00              0.00             0.19               22579.38 
0.02            0.16             0.00              0.00             0.18               22579.56 
0.02            0.68             0.00              0.00             0.70               22580.26 
0.02            0.16             0.00              0.00             0.18               22580.44 
0.02            0.71             0.00              0.00             0.73               22581.17 
0.02            0.16             0.00              0.00             0.18               22581.35 
0.02            0.68             0.00              0.00             0.70               22582.05 
0.02            0.16             0.00              0.00             0.18               22582.23 
0.02            0.16             0.00              0.00             0.18               22582.41 
0.02            0.71             0.00              0.00             0.73               22583.14 
0.02            0.15             0.00              0.00             0.17               22583.31 
0.03            0.16             0.00              0.00             0.19               22583.50 
0.02            0.15             0.00              0.00             0.17               22583.67 
0.02            0.17             0.00              0.00             0.19               22583.86 
0.02            0.15             0.00              0.00             0.17               22584.03 
0.02            0.15             0.00              0.00             0.17               22584.20 
0.02            0.15             0.00              0.00             0.17               22584.37 
0.04            0.67             0.00              0.00             0.71               22585.08 
0.03            0.18             0.00              0.00             0.21               22585.29 
0.02            0.20             0.00              0.00             0.22               22585.51 
0.02            0.18             0.00              0.00             0.20               22585.71 
0.02            0.18             0.00              0.00             0.20               22585.91 
0.02            0.18             0.00              0.00             0.20               22586.11 
0.02            0.15             0.00              0.00             0.17               22586.28 
0.03            0.78             0.00              0.00             0.81               22587.09 
0.03            0.19             0.00              0.00             0.22               22587.31 
0.02            0.81             0.00              0.00             0.83               22588.14 
0.03            0.74             0.00              0.00             0.77               22588.91 
0.02            0.16             0.00              0.00             0.18               22589.09 
0.02            0.17             0.00              0.00             0.19               22589.28 
0.02            0.14             0.00              0.00             0.16               22589.44 
0.02            0.79             0.00              0.00             0.81               22590.25 
0.02            0.74             0.00              0.00             0.76               22591.01 
0.03            0.15             0.00              0.00             0.18               22591.19 
0.02            0.16             0.00              0.00             0.18               22591.37 
0.02            0.17             0.00              0.00             0.19               22591.56 
0.02            0.17             0.00              0.00             0.19               22591.75 
0.02            0.17             0.00              0.00             0.19               22591.94 
0.02            0.75             0.00              0.00             0.77               22592.71 
0.02            0.17             0.00              0.00             0.19               22592.90 
0.02            0.16             0.00              0.00             0.18               22593.08 
0.02            0.16             0.00              0.00             0.18               22593.26 
0.02            0.16             0.00              0.00             0.18               22593.44 
0.02            0.69             0.00              0.00             0.71               22594.15 
0.02            0.17             0.00              0.00             0.19               22594.34 
0.02            0.18             0.00              0.00             0.20               22594.54 
0.02            0.78             0.00              0.00             0.80               22595.34 
0.02            0.16             0.00              0.00             0.18               22595.52 
0.02            0.17             0.00              0.00             0.19               22595.71 
0.03            0.65             0.00              0.00             0.68               22596.39 
0.02            0.15             0.00              0.00             0.17               22596.56 
0.03            0.15             0.00              0.00             0.18               22596.74 
0.02            0.14             0.00              0.00             0.16               22596.90 
0.02            0.59             0.00              0.00             0.61               22597.51 
0.04            0.15             0.00              0.00             0.19               22597.70 
0.02            0.61             0.00              0.00             0.63               22598.33 
0.02            0.14             0.00              0.00             0.16               22598.49 
0.02            0.66             0.00              0.00             0.68               22599.17 
