Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             385.05            0.00             385.05             7851.82  
0.98            0.78             0.00              0.00             1.76               7853.58  
0.04            0.36             0.00              0.00             0.40               7853.98  
0.03            0.40             0.00              0.00             0.43               7854.41  
0.02            0.40             0.00              0.00             0.42               7854.83  
0.03            0.69             0.00              0.00             0.72               7855.55  
0.03            0.70             0.00              0.00             0.73               7856.28  
0.03            0.40             0.00              0.00             0.43               7856.71  
0.03            0.36             0.00              0.00             0.39               7857.10  
0.02            0.38             0.00              0.00             0.40               7857.50  
0.02            0.38             0.00              0.00             0.40               7857.90  
0.02            0.36             0.00              0.00             0.38               7858.28  
0.02            0.40             0.00              0.00             0.42               7858.70  
0.02            0.39             0.00              0.00             0.41               7859.11  
0.02            0.38             0.00              0.00             0.40               7859.51  
0.02            0.34             0.00              0.00             0.36               7859.87  
0.02            0.39             0.00              0.00             0.41               7860.28  
0.02            0.37             0.00              0.00             0.39               7860.67  
0.02            0.33             0.00              0.00             0.35               7861.02  
0.02            0.72             0.00              0.00             0.74               7861.76  
0.03            0.37             0.00              0.00             0.40               7862.16  
0.02            0.12             0.00              0.00             0.14               7862.30  
0.02            0.34             0.00              0.00             0.36               7862.66  
0.02            0.09             0.00              0.00             0.11               7862.77  
0.02            0.33             0.00              0.00             0.35               7863.12  
0.02            0.09             0.00              0.00             0.11               7863.23  
0.02            0.11             0.00              0.00             0.13               7863.36  
0.02            0.32             0.00              0.00             0.34               7863.70  
0.02            0.09             0.00              0.00             0.11               7863.81  
0.02            0.09             0.00              0.00             0.11               7863.92  
0.02            0.09             0.00              0.00             0.11               7864.03  
0.02            0.09             0.00              0.00             0.11               7864.14  
0.02            0.09             0.00              0.00             0.11               7864.25  
0.02            0.39             0.00              0.00             0.41               7864.66  
0.02            0.32             0.00              0.00             0.34               7865.00  
0.02            0.09             0.00              0.00             0.11               7865.11  
0.02            0.36             0.00              0.00             0.38               7865.49  
0.02            0.10             0.00              0.00             0.12               7865.61  
0.02            0.09             0.00              0.00             0.11               7865.72  
0.02            0.10             0.00              0.00             0.12               7865.84  
0.02            0.10             0.00              0.00             0.12               7865.96  
0.02            0.10             0.00              0.00             0.12               7866.08  
0.03            0.10             0.00              0.00             0.13               7866.21  
0.02            0.10             0.00              0.00             0.12               7866.33  
0.02            0.39             0.00              0.00             0.41               7866.74  
0.02            0.10             0.00              0.00             0.12               7866.86  
0.02            0.08             0.00              0.00             0.10               7866.96  
0.02            0.10             0.00              0.00             0.12               7867.08  
0.02            0.08             0.00              0.00             0.10               7867.18  
0.02            0.33             0.00              0.00             0.35               7867.53  
0.03            0.31             0.00              0.00             0.34               7867.87  
0.02            0.09             0.00              0.00             0.11               7867.98  
0.02            0.70             0.00              0.00             0.72               7868.70  
0.03            0.36             0.00              0.00             0.39               7869.09  
0.02            0.34             0.00              0.00             0.36               7869.45  
0.02            0.33             0.00              0.00             0.35               7869.80  
0.02            0.33             0.00              0.00             0.35               7870.15  
0.02            0.33             0.00              0.00             0.35               7870.50  
0.02            0.33             0.00              0.00             0.35               7870.85  
0.02            0.33             0.00              0.00             0.35               7871.20  
0.02            0.30             0.00              0.00             0.32               7871.52  
0.02            0.34             0.00              0.00             0.36               7871.88  
0.02            0.63             0.00              0.00             0.65               7872.53  
0.02            0.30             0.00              0.00             0.32               7872.85  
0.02            0.31             0.00              0.00             0.33               7873.18  
0.02            0.36             0.00              0.00             0.38               7873.56  
0.02            0.33             0.00              0.00             0.35               7873.91  
0.02            0.33             0.00              0.00             0.35               7874.26  
0.02            0.34             0.00              0.00             0.36               7874.62  
0.02            0.33             0.00              0.00             0.35               7874.97  
0.02            0.34             0.00              0.00             0.36               7875.33  
0.02            0.36             0.00              0.00             0.38               7875.71  
0.02            0.34             0.00              0.00             0.36               7876.07  
0.02            0.68             0.00              0.00             0.70               7876.77  
0.02            0.32             0.00              0.00             0.34               7877.11  
0.02            0.28             0.00              0.00             0.30               7877.41  
0.02            0.32             0.00              0.00             0.34               7877.75  
0.02            0.32             0.00              0.00             0.34               7878.09  
0.02            0.32             0.00              0.00             0.34               7878.43  
0.02            0.33             0.00              0.00             0.35               7878.78  
0.02            0.33             0.00              0.00             0.35               7879.13  
0.02            0.09             0.00              0.00             0.11               7879.24  
0.02            0.10             0.00              0.00             0.12               7879.36  
0.02            0.10             0.00              0.00             0.12               7879.48  
0.04            0.39             0.00              0.00             0.43               7879.91  
0.02            0.08             0.00              0.00             0.10               7880.01  
0.02            0.09             0.00              0.00             0.11               7880.12  
0.02            0.09             0.00              0.00             0.11               7880.23  
0.02            0.09             0.00              0.00             0.11               7880.34  
0.02            0.09             0.00              0.00             0.11               7880.45  
0.02            0.09             0.00              0.00             0.11               7880.56  
0.02            0.09             0.00              0.00             0.11               7880.67  
0.02            0.31             0.00              0.00             0.33               7881.00  
0.02            0.08             0.00              0.00             0.10               7881.10  
0.02            0.08             0.00              0.00             0.10               7881.20  
0.02            0.10             0.00              0.00             0.12               7881.32  
0.02            0.09             0.00              0.00             0.11               7881.43  
0.02            0.12             0.00              0.00             0.14               7881.57  
0.02            0.12             0.00              0.00             0.14               7881.71  
0.02            0.10             0.00              0.00             0.12               7881.83  
0.02            0.37             0.00              0.00             0.39               7882.22  
0.02            0.10             0.00              0.00             0.12               7882.34  
0.02            0.39             0.00              0.00             0.41               7882.75  
0.02            0.09             0.00              0.00             0.11               7882.86  
0.02            0.09             0.00              0.00             0.11               7882.97  
0.02            0.09             0.00              0.00             0.11               7883.08  
0.02            0.09             0.00              0.00             0.11               7883.19  
0.02            0.09             0.00              0.00             0.11               7883.30  
0.02            0.10             0.00              0.00             0.12               7883.42  
0.02            0.13             0.00              0.00             0.15               7883.57  
0.02            0.11             0.00              0.00             0.13               7883.70  
0.02            0.36             0.00              0.00             0.38               7884.08  
0.02            0.10             0.00              0.00             0.12               7884.20  
0.02            0.10             0.00              0.00             0.12               7884.32  
0.02            0.10             0.00              0.00             0.12               7884.44  
0.02            0.11             0.00              0.00             0.13               7884.57  
0.02            0.36             0.00              0.00             0.38               7884.95  
0.02            0.39             0.00              0.00             0.41               7885.36  
0.02            0.10             0.00              0.00             0.12               7885.48  
0.02            0.11             0.00              0.00             0.13               7885.61  
0.02            0.10             0.00              0.00             0.12               7885.73  
0.02            0.11             0.00              0.00             0.13               7885.86  
0.02            0.10             0.00              0.00             0.12               7885.98  
0.02            0.37             0.00              0.00             0.39               7886.37  
0.02            0.11             0.00              0.00             0.13               7886.50  
0.02            0.11             0.00              0.00             0.13               7886.63  
0.03            0.34             0.00              0.00             0.37               7887.00  
0.02            0.09             0.00              0.00             0.11               7887.11  
0.03            0.11             0.00              0.00             0.14               7887.25  
0.03            0.09             0.00              0.00             0.12               7887.37  
0.02            0.37             0.00              0.00             0.39               7887.76  
0.03            0.35             0.00              0.00             0.38               7888.14  
0.02            0.10             0.00              0.00             0.12               7888.26  
0.02            0.35             0.00              0.00             0.37               7888.63  
0.02            0.10             0.00              0.00             0.12               7888.75  
0.02            0.71             0.00              0.00             0.73               7889.48  
0.03            0.39             0.00              0.00             0.42               7889.90  
0.04            0.07             0.00              0.00             0.11               7890.01  
0.02            0.09             0.00              0.00             0.11               7890.12  
0.02            0.06             0.00              0.00             0.08               7890.20  
0.02            0.07             0.00              0.00             0.09               7890.29  
0.02            0.07             0.00              0.00             0.09               7890.38  
0.02            0.07             0.00              0.00             0.09               7890.47  
0.02            0.07             0.00              0.00             0.09               7890.56  
0.02            0.28             0.00              0.00             0.30               7890.86  
0.02            0.32             0.00              0.00             0.34               7891.20  
0.02            0.07             0.00              0.00             0.09               7891.29  
0.02            0.06             0.00              0.00             0.08               7891.37  
0.02            0.06             0.00              0.00             0.08               7891.45  
0.02            0.10             0.00              0.00             0.12               7891.57  
0.02            0.07             0.00              0.00             0.09               7891.66  
0.02            0.10             0.00              0.00             0.12               7891.78  
0.02            0.09             0.00              0.00             0.11               7891.89  
0.02            0.09             0.00              0.00             0.11               7892.00  
0.02            0.32             0.00              0.00             0.34               7892.34  
0.02            0.30             0.00              0.00             0.32               7892.66  
0.02            0.09             0.00              0.00             0.11               7892.77  
0.02            0.09             0.00              0.00             0.11               7892.88  
0.02            0.09             0.00              0.00             0.11               7892.99  
0.02            0.06             0.00              0.00             0.08               7893.07  
0.02            0.06             0.00              0.00             0.08               7893.15  
0.02            0.06             0.00              0.00             0.08               7893.23  
0.02            0.06             0.00              0.00             0.08               7893.31  
0.01            0.06             0.00              0.00             0.07               7893.38  
0.02            0.07             0.00              0.00             0.09               7893.47  
0.03            0.09             0.00              0.00             0.12               7893.59  
0.02            0.08             0.00              0.00             0.10               7893.69  
0.02            0.06             0.00              0.00             0.08               7893.77  
0.02            0.41             0.00              0.00             0.43               7894.20  
0.02            0.11             0.00              0.00             0.13               7894.33  
0.02            0.10             0.00              0.00             0.12               7894.45  
0.02            0.12             0.00              0.00             0.14               7894.59  
0.02            0.39             0.00              0.00             0.41               7895.00  
0.02            0.12             0.00              0.00             0.14               7895.14  
0.02            0.37             0.00              0.00             0.39               7895.53  
0.02            0.11             0.00              0.00             0.13               7895.66  
0.02            0.09             0.00              0.00             0.11               7895.77  
0.02            0.07             0.00              0.00             0.09               7895.86  
0.02            0.09             0.00              0.00             0.11               7895.97  
0.02            0.31             0.00              0.00             0.33               7896.30  
0.02            0.06             0.00              0.00             0.08               7896.38  
0.02            0.06             0.00              0.00             0.08               7896.46  
0.01            0.07             0.00              0.00             0.08               7896.54  
0.02            0.06             0.00              0.00             0.08               7896.62  
0.02            0.06             0.00              0.00             0.08               7896.70  
0.02            0.06             0.00              0.00             0.08               7896.78  
0.01            0.06             0.00              0.00             0.07               7896.85  
0.02            0.06             0.00              0.00             0.08               7896.93  
0.01            0.06             0.00              0.00             0.07               7897.00  
0.02            0.06             0.00              0.00             0.08               7897.08  
0.02            0.10             0.00              0.00             0.12               7897.20  
0.02            0.07             0.00              0.00             0.09               7897.29  
0.02            0.06             0.00              0.00             0.08               7897.37  
0.02            0.06             0.00              0.00             0.08               7897.45  
0.02            0.07             0.00              0.00             0.09               7897.54  
0.01            0.09             0.00              0.00             0.10               7897.64  
0.02            0.09             0.00              0.00             0.11               7897.75  
0.02            0.32             0.00              0.00             0.34               7898.09  
0.02            0.10             0.00              0.00             0.12               7898.21  
0.02            0.33             0.00              0.00             0.35               7898.56  
0.02            0.09             0.00              0.00             0.11               7898.67  
0.02            0.09             0.00              0.00             0.11               7898.78  
0.02            0.35             0.00              0.00             0.37               7899.15  
0.02            0.09             0.00              0.00             0.11               7899.26  
0.02            0.07             0.00              0.00             0.09               7899.35  
0.01            0.07             0.00              0.00             0.08               7899.43  
0.02            0.07             0.00              0.00             0.09               7899.52  
0.02            0.06             0.00              0.00             0.08               7899.60  
0.02            0.07             0.00              0.00             0.09               7899.69  
0.02            0.06             0.00              0.00             0.08               7899.77  
0.01            0.06             0.00              0.00             0.07               7899.84  
0.02            0.06             0.00              0.00             0.08               7899.92  
0.02            0.28             0.00              0.00             0.30               7900.22  
0.02            0.08             0.00              0.00             0.10               7900.32  
0.02            0.06             0.00              0.00             0.08               7900.40  
0.02            0.65             0.00              0.00             0.67               7901.07  
0.03            0.33             0.00              0.00             0.36               7901.43  
0.02            0.30             0.00              0.00             0.32               7901.75  
0.02            0.33             0.00              0.00             0.35               7902.10  
0.02            0.32             0.00              0.00             0.34               7902.44  
0.02            0.33             0.00              0.00             0.35               7902.79  
0.02            0.32             0.00              0.00             0.34               7903.13  
0.02            0.29             0.00              0.00             0.31               7903.44  
0.03            0.60             0.00              0.00             0.63               7904.07  
0.02            0.33             0.00              0.00             0.35               7904.42  
0.02            0.35             0.00              0.00             0.37               7904.79  
0.02            0.34             0.00              0.00             0.36               7905.15  
0.02            0.36             0.00              0.00             0.38               7905.53  
0.02            0.33             0.00              0.00             0.35               7905.88  
0.02            0.33             0.00              0.00             0.35               7906.23  
0.02            0.07             0.00              0.00             0.09               7906.32  
0.02            0.07             0.00              0.00             0.09               7906.41  
0.02            0.08             0.00              0.00             0.10               7906.51  
0.02            0.30             0.00              0.00             0.32               7906.83  
0.02            0.06             0.00              0.00             0.08               7906.91  
0.02            0.08             0.00              0.00             0.10               7907.01  
0.02            0.06             0.00              0.00             0.08               7907.09  
0.01            0.06             0.00              0.00             0.07               7907.16  
0.02            0.07             0.00              0.00             0.09               7907.25  
0.02            0.07             0.00              0.00             0.09               7907.34  
0.02            0.30             0.00              0.00             0.32               7907.66  
0.02            0.07             0.00              0.00             0.09               7907.75  
0.02            0.07             0.00              0.00             0.09               7907.84  
0.02            0.06             0.00              0.00             0.08               7907.92  
0.02            0.06             0.00              0.00             0.08               7908.00  
0.02            0.06             0.00              0.00             0.08               7908.08  
0.02            0.26             0.00              0.00             0.28               7908.36  
0.02            0.06             0.00              0.00             0.08               7908.44  
0.02            0.08             0.00              0.00             0.10               7908.54  
0.02            0.07             0.00              0.00             0.09               7908.63  
0.02            0.35             0.00              0.00             0.37               7909.00  
0.02            0.07             0.00              0.00             0.09               7909.09  
0.02            0.07             0.00              0.00             0.09               7909.18  
0.02            0.06             0.00              0.00             0.08               7909.26  
0.02            0.07             0.00              0.00             0.09               7909.35  
0.02            0.08             0.00              0.00             0.10               7909.45  
0.03            0.07             0.00              0.00             0.10               7909.55  
0.02            0.07             0.00              0.00             0.09               7909.64  
0.02            0.31             0.00              0.00             0.33               7909.97  
0.02            0.07             0.00              0.00             0.09               7910.06  
0.02            0.08             0.00              0.00             0.10               7910.16  
0.02            0.07             0.00              0.00             0.09               7910.25  
0.02            0.07             0.00              0.00             0.09               7910.34  
0.02            0.07             0.00              0.00             0.09               7910.43  
0.02            0.32             0.00              0.00             0.34               7910.77  
0.02            0.06             0.00              0.00             0.08               7910.85  
0.02            0.06             0.00              0.00             0.08               7910.93  
0.02            0.06             0.00              0.00             0.08               7911.01  
0.02            0.07             0.00              0.00             0.09               7911.10  
0.02            0.09             0.00              0.00             0.11               7911.21  
0.02            0.34             0.00              0.00             0.36               7911.57  
0.03            0.07             0.00              0.00             0.10               7911.67  
0.02            0.26             0.00              0.00             0.28               7911.95  
0.02            0.06             0.00              0.00             0.08               7912.03  
0.02            0.31             0.00              0.00             0.33               7912.36  
0.02            0.08             0.00              0.00             0.10               7912.46  
0.02            0.06             0.00              0.00             0.08               7912.54  
0.02            0.07             0.00              0.00             0.09               7912.63  
0.02            0.30             0.00              0.00             0.32               7912.95  
0.02            0.27             0.00              0.00             0.29               7913.24  
0.02            0.32             0.00              0.00             0.34               7913.58  
0.02            0.30             0.00              0.00             0.32               7913.90  
0.03            0.07             0.00              0.00             0.10               7914.00  
0.02            0.07             0.00              0.00             0.09               7914.09  
0.03            0.07             0.00              0.00             0.10               7914.19  
0.03            0.07             0.00              0.00             0.10               7914.29  
0.02            0.07             0.00              0.00             0.09               7914.38  
0.02            0.33             0.00              0.00             0.35               7914.73  
0.02            0.07             0.00              0.00             0.09               7914.82  
0.02            0.06             0.00              0.00             0.08               7914.90  
0.02            0.06             0.00              0.00             0.08               7914.98  
0.02            0.06             0.00              0.00             0.08               7915.06  
0.02            0.08             0.00              0.00             0.10               7915.16  
0.01            0.07             0.00              0.00             0.08               7915.24  
0.02            0.36             0.00              0.00             0.38               7915.62  
0.04            0.07             0.00              0.00             0.11               7915.73  
0.02            0.06             0.00              0.00             0.08               7915.81  
0.01            0.06             0.00              0.00             0.07               7915.88  
0.02            0.08             0.00              0.00             0.10               7915.98  
0.02            0.07             0.00              0.00             0.09               7916.07  
0.02            0.07             0.00              0.00             0.09               7916.16  
0.02            0.34             0.00              0.00             0.36               7916.52  
0.02            0.07             0.00              0.00             0.09               7916.61  
0.02            0.06             0.00              0.00             0.08               7916.69  
0.02            0.06             0.00              0.00             0.08               7916.77  
0.01            0.06             0.00              0.00             0.07               7916.84  
0.02            0.07             0.00              0.00             0.09               7916.93  
0.02            0.07             0.00              0.00             0.09               7917.02  
0.01            0.07             0.00              0.00             0.08               7917.10  
0.02            0.07             0.00              0.00             0.09               7917.19  
0.02            0.32             0.00              0.00             0.34               7917.53  
0.02            0.07             0.00              0.00             0.09               7917.62  
0.02            0.07             0.00              0.00             0.09               7917.71  
0.02            0.07             0.00              0.00             0.09               7917.80  
0.02            0.07             0.00              0.00             0.09               7917.89  
0.02            0.33             0.00              0.00             0.35               7918.24  
0.02            0.07             0.00              0.00             0.09               7918.33  
0.02            0.06             0.00              0.00             0.08               7918.41  
0.02            0.34             0.00              0.00             0.36               7918.77  
0.02            0.06             0.00              0.00             0.08               7918.85  
0.01            0.06             0.00              0.00             0.07               7918.92  
0.02            0.32             0.00              0.00             0.34               7919.26  
0.02            0.36             0.00              0.00             0.38               7919.64  
0.03            0.34             0.00              0.00             0.37               7920.01  
0.02            0.71             0.00              0.00             0.73               7920.74  
0.02            0.29             0.00              0.00             0.31               7921.05  
0.02            0.28             0.00              0.00             0.30               7921.35  
0.02            0.33             0.00              0.00             0.35               7921.70  
0.02            0.31             0.00              0.00             0.33               7922.03  
0.02            0.06             0.00              0.00             0.08               7922.11  
0.02            0.06             0.00              0.00             0.08               7922.19  
0.02            0.06             0.00              0.00             0.08               7922.27  
0.02            0.06             0.00              0.00             0.08               7922.35  
0.02            0.06             0.00              0.00             0.08               7922.43  
0.02            0.06             0.00              0.00             0.08               7922.51  
0.02            0.06             0.00              0.00             0.08               7922.59  
0.01            0.06             0.00              0.00             0.07               7922.66  
0.02            0.07             0.00              0.00             0.09               7922.75  
0.02            0.06             0.00              0.00             0.08               7922.83  
0.02            0.06             0.00              0.00             0.08               7922.91  
0.02            0.06             0.00              0.00             0.08               7922.99  
0.02            0.08             0.00              0.00             0.10               7923.09  
0.02            0.10             0.00              0.00             0.12               7923.21  
0.02            0.09             0.00              0.00             0.11               7923.32  
0.02            0.09             0.00              0.00             0.11               7923.43  
0.02            0.10             0.00              0.00             0.12               7923.55  
0.02            0.35             0.00              0.00             0.37               7923.92  
0.02            0.08             0.00              0.00             0.10               7924.02  
0.02            0.09             0.00              0.00             0.11               7924.13  
0.03            0.09             0.00              0.00             0.12               7924.25  
0.02            0.09             0.00              0.00             0.11               7924.36  
0.02            0.09             0.00              0.00             0.11               7924.47  
0.02            0.09             0.00              0.00             0.11               7924.58  
0.02            0.09             0.00              0.00             0.11               7924.69  
0.02            0.30             0.00              0.00             0.32               7925.01  
0.02            0.10             0.00              0.00             0.12               7925.13  
0.02            0.09             0.00              0.00             0.11               7925.24  
0.02            0.09             0.00              0.00             0.11               7925.35  
0.02            0.10             0.00              0.00             0.12               7925.47  
0.02            0.10             0.00              0.00             0.12               7925.59  
0.02            0.36             0.00              0.00             0.38               7925.97  
0.02            0.12             0.00              0.00             0.14               7926.11  
0.02            0.39             0.00              0.00             0.41               7926.52  
0.02            0.11             0.00              0.00             0.13               7926.65  
0.02            0.10             0.00              0.00             0.12               7926.77  
0.02            0.09             0.00              0.00             0.11               7926.88  
0.02            0.09             0.00              0.00             0.11               7926.99  
0.02            0.09             0.00              0.00             0.11               7927.10  
0.02            0.10             0.00              0.00             0.12               7927.22  
0.03            0.10             0.00              0.00             0.13               7927.35  
0.02            0.10             0.00              0.00             0.12               7927.47  
0.02            0.35             0.00              0.00             0.37               7927.84  
0.02            0.10             0.00              0.00             0.12               7927.96  
0.02            0.10             0.00              0.00             0.12               7928.08  
0.02            0.10             0.00              0.00             0.12               7928.20  
0.02            0.10             0.00              0.00             0.12               7928.32  
0.02            0.35             0.00              0.00             0.37               7928.69  
0.03            0.10             0.00              0.00             0.13               7928.82  
0.02            0.10             0.00              0.00             0.12               7928.94  
0.02            0.11             0.00              0.00             0.13               7929.07  
0.02            0.37             0.00              0.00             0.39               7929.46  
0.02            0.10             0.00              0.00             0.12               7929.58  
0.03            0.10             0.00              0.00             0.13               7929.71  
0.02            0.34             0.00              0.00             0.36               7930.07  
0.02            0.12             0.00              0.00             0.14               7930.21  
0.05            0.11             0.00              0.00             0.16               7930.37  
0.02            0.09             0.00              0.00             0.11               7930.48  
0.02            0.31             0.00              0.00             0.33               7930.81  
0.02            0.11             0.00              0.00             0.13               7930.94  
0.02            0.09             0.00              0.00             0.11               7931.05  
0.02            0.39             0.00              0.00             0.41               7931.46  
0.03            0.10             0.00              0.00             0.13               7931.59  
0.02            0.36             0.00              0.00             0.38               7931.97  
0.03            0.09             0.00              0.00             0.12               7932.09  
0.02            0.37             0.00              0.00             0.39               7932.48  
0.03            0.69             0.00              0.00             0.72               7933.20  
0.03            0.36             0.00              0.00             0.39               7933.59  
0.04            0.04             0.00              0.00             0.08               7933.67  
0.02            0.06             0.00              0.00             0.08               7933.75  
0.02            0.09             0.00              0.00             0.11               7933.86  
0.02            0.06             0.00              0.00             0.08               7933.94  
0.02            0.07             0.00              0.00             0.09               7934.03  
0.02            0.03             0.00              0.00             0.05               7934.08  
0.02            0.08             0.00              0.00             0.10               7934.18  
0.02            0.03             0.00              0.00             0.05               7934.23  
0.01            0.04             0.00              0.00             0.05               7934.28  
0.02            0.06             0.00              0.00             0.08               7934.36  
0.02            0.04             0.00              0.00             0.06               7934.42  
0.02            0.06             0.00              0.00             0.08               7934.50  
0.03            0.04             0.00              0.00             0.07               7934.57  
0.02            0.29             0.00              0.00             0.31               7934.88  
0.02            0.04             0.00              0.00             0.06               7934.94  
0.02            0.04             0.00              0.00             0.06               7935.00  
0.02            0.08             0.00              0.00             0.10               7935.10  
0.02            0.37             0.00              0.00             0.39               7935.49  
0.03            0.07             0.00              0.00             0.10               7935.59  
0.02            0.06             0.00              0.00             0.08               7935.67  
0.02            0.11             0.00              0.00             0.13               7935.80  
0.02            0.06             0.00              0.00             0.08               7935.88  
0.02            0.07             0.00              0.00             0.09               7935.97  
0.02            0.09             0.00              0.00             0.11               7936.08  
0.02            0.09             0.00              0.00             0.11               7936.19  
0.02            0.10             0.00              0.00             0.12               7936.31  
0.02            0.10             0.00              0.00             0.12               7936.43  
0.03            0.06             0.00              0.00             0.09               7936.52  
0.02            0.10             0.00              0.00             0.12               7936.64  
0.02            0.31             0.00              0.00             0.33               7936.97  
0.02            0.10             0.00              0.00             0.12               7937.09  
0.02            0.36             0.00              0.00             0.38               7937.47  
0.02            0.09             0.00              0.00             0.11               7937.58  
0.02            0.07             0.00              0.00             0.09               7937.67  
0.01            0.06             0.00              0.00             0.07               7937.74  
0.02            0.06             0.00              0.00             0.08               7937.82  
0.03            0.06             0.00              0.00             0.09               7937.91  
0.02            0.06             0.00              0.00             0.08               7937.99  
0.02            0.09             0.00              0.00             0.11               7938.10  
0.02            0.03             0.00              0.00             0.05               7938.15  
0.02            0.11             0.00              0.00             0.13               7938.28  
0.02            0.34             0.00              0.00             0.36               7938.64  
0.02            0.10             0.00              0.00             0.12               7938.76  
0.02            0.09             0.00              0.00             0.11               7938.87  
0.02            0.10             0.00              0.00             0.12               7938.99  
0.02            0.32             0.00              0.00             0.34               7939.33  
0.02            0.09             0.00              0.00             0.11               7939.44  
0.03            0.37             0.00              0.00             0.40               7939.84  
0.02            0.09             0.00              0.00             0.11               7939.95  
0.02            0.08             0.00              0.00             0.10               7940.05  
0.02            0.06             0.00              0.00             0.08               7940.13  
0.02            0.06             0.00              0.00             0.08               7940.21  
0.02            0.06             0.00              0.00             0.08               7940.29  
0.02            0.07             0.00              0.00             0.09               7940.38  
0.02            0.07             0.00              0.00             0.09               7940.47  
0.03            0.07             0.00              0.00             0.10               7940.57  
0.02            0.07             0.00              0.00             0.09               7940.66  
0.02            0.07             0.00              0.00             0.09               7940.75  
0.02            0.29             0.00              0.00             0.31               7941.06  
0.02            0.09             0.00              0.00             0.11               7941.17  
0.02            0.06             0.00              0.00             0.08               7941.25  
0.02            0.06             0.00              0.00             0.08               7941.33  
0.02            0.04             0.00              0.00             0.06               7941.39  
0.02            0.04             0.00              0.00             0.06               7941.45  
0.02            0.04             0.00              0.00             0.06               7941.51  
0.02            0.04             0.00              0.00             0.06               7941.57  
