Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             440.03            0.00             440.03             11053.61 
1.21            0.96             0.00              0.00             2.17               11055.78 
0.04            0.47             0.00              0.00             0.51               11056.29 
0.03            0.51             0.00              0.00             0.54               11056.83 
0.03            0.52             0.00              0.00             0.55               11057.38 
0.03            0.90             0.00              0.00             0.93               11058.31 
0.03            0.43             0.00              0.00             0.46               11058.77 
0.02            0.95             0.00              0.00             0.97               11059.74 
0.03            0.49             0.00              0.00             0.52               11060.26 
0.03            0.43             0.00              0.00             0.46               11060.72 
0.02            0.54             0.00              0.00             0.56               11061.28 
0.03            0.54             0.00              0.00             0.57               11061.85 
0.02            0.48             0.00              0.00             0.50               11062.35 
0.02            0.47             0.00              0.00             0.49               11062.84 
0.02            0.49             0.00              0.00             0.51               11063.35 
0.02            0.46             0.00              0.00             0.48               11063.83 
0.02            0.48             0.00              0.00             0.50               11064.33 
0.02            0.44             0.00              0.00             0.46               11064.79 
0.02            0.48             0.00              0.00             0.50               11065.29 
0.02            0.46             0.00              0.00             0.48               11065.77 
0.02            0.46             0.00              0.00             0.48               11066.25 
0.02            0.97             0.00              0.00             0.99               11067.24 
0.03            0.52             0.00              0.00             0.55               11067.79 
0.02            0.11             0.00              0.00             0.13               11067.92 
0.02            0.44             0.00              0.00             0.46               11068.38 
0.02            0.12             0.00              0.00             0.14               11068.52 
0.02            0.45             0.00              0.00             0.47               11068.99 
0.02            0.12             0.00              0.00             0.14               11069.13 
0.02            0.12             0.00              0.00             0.14               11069.27 
0.02            0.39             0.00              0.00             0.41               11069.68 
0.02            0.11             0.00              0.00             0.13               11069.81 
0.02            0.11             0.00              0.00             0.13               11069.94 
0.02            0.11             0.00              0.00             0.13               11070.07 
0.03            0.11             0.00              0.00             0.14               11070.21 
0.02            0.11             0.00              0.00             0.13               11070.34 
0.02            0.11             0.00              0.00             0.13               11070.47 
0.02            0.11             0.00              0.00             0.13               11070.60 
0.02            0.49             0.00              0.00             0.51               11071.11 
0.02            0.43             0.00              0.00             0.45               11071.56 
0.02            0.10             0.00              0.00             0.12               11071.68 
0.02            0.46             0.00              0.00             0.48               11072.16 
0.02            0.12             0.00              0.00             0.14               11072.30 
0.03            0.11             0.00              0.00             0.14               11072.44 
0.02            0.12             0.00              0.00             0.14               11072.58 
0.02            0.12             0.00              0.00             0.14               11072.72 
0.02            0.13             0.00              0.00             0.15               11072.87 
0.02            0.12             0.00              0.00             0.14               11073.01 
0.02            0.12             0.00              0.00             0.14               11073.15 
0.02            0.49             0.00              0.00             0.51               11073.66 
0.02            0.12             0.00              0.00             0.14               11073.80 
0.02            0.11             0.00              0.00             0.13               11073.93 
0.02            0.12             0.00              0.00             0.14               11074.07 
0.02            0.10             0.00              0.00             0.12               11074.19 
0.02            0.44             0.00              0.00             0.46               11074.65 
0.02            0.44             0.00              0.00             0.46               11075.11 
0.02            0.12             0.00              0.00             0.14               11075.25 
0.02            0.10             0.00              0.00             0.12               11075.37 
0.02            0.89             0.00              0.00             0.91               11076.28 
0.03            0.44             0.00              0.00             0.47               11076.75 
0.02            0.47             0.00              0.00             0.49               11077.24 
