1	899.3	407.7	24.26	31.17
2	2123.6	624.6	41.39	38.85
3	4654.9	972	80.74	59.42
4	11638.9	2561.5	107.93	101.89
5	23754.3	5833.8	189.96	160.74
6	41085.4	13118.8	338.85	202.34
7	77704.3	22058.2	466.8	243.09
8	115864.7	52710.5	752.02	363.38
9	160666.2	100472.3	1042.81	435.99
10	228677.2	187074	1621.22	551.02
11	357879.2	377616.7	2442.16	743.86
12	542066.1	844567.4	3892.28	1140.27
13	662832.8	1555347.9	5592.78	1500.43
14	895858	3210847.4	8008.43	1604.69
15	1183988.1	3600000	11811.03	2022.57
