Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            26.67         0.00             0.00             26.67              1113.28  
0.79            0.00          0.04             0.00             0.83               1114.11  
0.09            0.00          0.03             0.00             0.12               1114.23  
0.06            0.00          0.03             0.00             0.09               1114.32  
0.06            0.00          0.03             0.00             0.09               1114.41  
0.07            0.00          0.03             0.00             0.10               1114.51  
0.04            0.00          0.02             0.00             0.06               1114.57  
0.05            0.00          0.02             0.00             0.07               1114.64  
0.04            0.00          0.02             0.00             0.06               1114.70  
0.04            0.00          0.02             0.00             0.06               1114.76  
0.04            0.00          0.02             0.00             0.06               1114.82  
0.04            0.00          0.02             0.00             0.06               1114.88  
0.04            0.00          0.01             0.00             0.05               1114.93  
0.04            0.00          0.01             0.00             0.05               1114.98  
0.04            0.00          0.01             0.00             0.05               1115.03  
0.04            0.00          0.02             0.00             0.06               1115.09  
0.04            0.00          0.01             0.00             0.05               1115.14  
0.00            0.00          0.00             0.75             0.75               1115.89  
