SingleRound,AllRound,WholeTime
0.7091,7.4450,3503.2097
0.0779,7.5229,3503.2097
0.0779,7.6008,3503.2097
0.0785,7.6793,3503.2097
0.0789,7.7582,3503.2097
0.0791,7.8373,3503.2097
0.0797,7.9170,3503.2097
0.0844,8.0014,3503.2097
0.0806,8.0820,3503.2097
0.7805,8.8625,3503.2097
0.0845,8.9469,3503.2097
0.0853,9.0323,3503.2097
0.0854,9.1177,3503.2097
0.0866,9.2043,3503.2097
0.0863,9.2906,3503.2097
0.0871,9.3777,3503.2097
0.0868,9.4645,3503.2097
0.0878,9.5523,3503.2097
0.8162,10.3685,3503.2097
0.0923,10.4608,3503.2097
0.0922,10.5530,3503.2097
0.0928,10.6458,3503.2097
0.0928,10.7386,3503.2097
0.0934,10.8320,3503.2097
0.0938,10.9258,3503.2097
0.0937,11.0196,3503.2097
0.0944,11.1140,3503.2097
0.8382,11.9521,3503.2097
0.0998,12.0519,3503.2097
0.0993,12.1512,3503.2097
0.1014,12.2526,3503.2097
0.1002,12.3528,3503.2097
0.1002,12.4530,3503.2097
0.1087,12.5617,3503.2097
0.1012,12.6629,3503.2097
0.1017,12.7646,3503.2097
0.2079,12.9725,3503.2097
0.2094,13.1819,3503.2097
0.2100,13.3919,3503.2097
0.2174,13.6093,3503.2097
0.2129,13.8222,3503.2097
0.2098,14.0320,3503.2097
0.2162,14.2482,3503.2097
0.2106,14.4588,3503.2097
0.2063,14.6650,3503.2097
0.2205,14.8856,3503.2097
0.2295,15.1150,3503.2097
0.2533,15.3683,3503.2097
0.2791,15.6474,3503.2097
0.2785,15.9259,3503.2097
0.3355,16.2614,3503.2097
0.3340,16.5953,3503.2097
0.3393,16.9346,3503.2097
1.1459,18.0805,3503.2097
0.3610,18.4415,3503.2097
0.3284,18.7700,3503.2097
0.3499,19.1198,3503.2097
0.3563,19.4761,3503.2097
0.3386,19.8147,3503.2097
0.3416,20.1563,3503.2097
0.3623,20.5186,3503.2097
0.3597,20.8782,3503.2097
0.3048,21.1830,3503.2097
1.4822,22.6652,3503.2097
0.4020,23.0672,3503.2097
0.3844,23.4516,3503.2097
0.3935,23.8451,3503.2097
0.4026,24.2477,3503.2097
0.3890,24.6366,3503.2097
0.3911,25.0278,3503.2097
0.4447,25.4724,3503.2097
0.4083,25.8807,3503.2097
0.3588,26.2395,3503.2097
0.4306,26.6701,3503.2097
0.4122,27.0823,3503.2097
0.4219,27.5042,3503.2097
0.4472,27.9514,3503.2097
0.4586,28.4100,3503.2097
0.4885,28.8985,3503.2097
0.4443,29.3427,3503.2097
0.4294,29.7721,3503.2097
0.4010,30.1731,3503.2097
0.4759,30.6491,3503.2097
0.6020,31.2510,3503.2097
0.5350,31.7860,3503.2097
0.5417,32.3277,3503.2097
0.5449,32.8726,3503.2097
0.4600,33.3326,3503.2097
0.4603,33.7929,3503.2097
0.4810,34.2739,3503.2097
0.4273,34.7012,3503.2097
0.5643,35.2655,3503.2097
0.4733,35.7388,3503.2097
0.4770,36.2158,3503.2097
0.4897,36.7055,3503.2097
0.4779,37.1833,3503.2097
0.5000,37.6833,3503.2097
0.5191,38.2024,3503.2097
0.5304,38.7328,3503.2097
0.4399,39.1726,3503.2097
0.5066,39.6792,3503.2097
0.5277,40.2069,3503.2097
0.5068,40.7137,3503.2097
0.5041,41.2178,3503.2097
0.5190,41.7368,3503.2097
0.5005,42.2374,3503.2097
0.5048,42.7422,3503.2097
0.5123,43.2545,3503.2097
0.4713,43.7258,3503.2097
0.6190,44.3448,3503.2097
1.2810,45.6258,3503.2097
1.0707,46.6965,3503.2097
1.0354,47.7319,3503.2097
0.8188,48.5507,3503.2097
0.8851,49.4358,3503.2097
1.0396,50.4754,3503.2097
1.1802,51.6556,3503.2097
0.5955,52.2511,3503.2097
2.0610,54.3121,3503.2097
0.6305,54.9426,3503.2097
0.6391,55.5817,3503.2097
0.6761,56.2578,3503.2097
0.6837,56.9415,3503.2097
0.7203,57.6619,3503.2097
0.7517,58.4136,3503.2097
0.7905,59.2042,3503.2097
0.8261,60.0302,3503.2097
4.0106,64.0408,3503.2097
3.7478,67.7887,3503.2097
0.9815,68.7701,3503.2097
0.9918,69.7619,3503.2097
1.0018,70.7637,3503.2097
1.0300,71.7937,3503.2097
0.9938,72.7876,3503.2097
1.0201,73.8077,3503.2097
1.0343,74.8420,3503.2097
1.0404,75.8824,3503.2097
0.9600,76.8424,3503.2097
1.0707,77.9131,3503.2097
1.0752,78.9883,3503.2097
1.0778,80.0661,3503.2097
1.0909,81.1570,3503.2097
1.0812,82.2382,3503.2097
1.1151,83.3534,3503.2097
1.1598,84.5131,3503.2097
1.1015,85.6146,3503.2097
1.0753,86.6899,3503.2097
1.2292,87.9191,3503.2097
1.1562,89.0753,3503.2097
1.1603,90.2356,3503.2097
1.1754,91.4109,3503.2097
1.1603,92.5712,3503.2097
1.1974,93.7686,3503.2097
1.2154,94.9840,3503.2097
1.2261,96.2101,3503.2097
1.1409,97.3510,3503.2097
1.2851,98.6361,3503.2097
1.3213,99.9574,3503.2097
1.2661,101.2235,3503.2097
1.2667,102.4902,3503.2097
1.2803,103.7705,3503.2097
1.2910,105.0616,3503.2097
1.3023,106.3638,3503.2097
1.2795,107.6434,3503.2097
1.5907,109.2340,3503.2097
1.3099,110.5439,3503.2097
1.3088,111.8528,3503.2097
1.3012,113.1540,3503.2097
1.3894,114.5434,3503.2097
1.3088,115.8522,3503.2097
1.3495,117.2017,3503.2097
1.4021,118.6038,3503.2097
1.3415,119.9454,3503.2097
1.3117,121.2571,3503.2097
1.6529,122.9099,3503.2097
4.4063,127.3162,3503.2097
3.9727,131.2890,3503.2097
3.5297,134.8186,3503.2097
2.8758,137.6944,3503.2097
2.4260,140.1204,3503.2097
3.2663,143.3867,3503.2097
4.3695,147.7562,3503.2097
1.6737,149.4300,3503.2097
6.0152,155.4451,3503.2097
7.3833,162.8285,3503.2097
7.4801,170.3085,3503.2097
1.9786,172.2871,3503.2097
2.0354,174.3226,3503.2097
1.9500,176.2726,3503.2097
1.9865,178.2590,3503.2097
2.1152,180.3742,3503.2097
2.0833,182.4575,3503.2097
2.2489,184.7064,3503.2097
2.1387,186.8451,3503.2097
2.0360,188.8811,3503.2097
2.1539,191.0351,3503.2097
2.2112,193.2463,3503.2097
2.1501,195.3964,3503.2097
2.7696,198.1660,3503.2097
2.2715,200.4375,3503.2097
2.3230,202.7605,3503.2097
2.4850,205.2455,3503.2097
2.4950,207.7405,3503.2097
2.4185,210.1589,3503.2097
2.7590,212.9179,3503.2097
2.4474,215.3653,3503.2097
2.4651,217.8304,3503.2097
2.8418,220.6722,3503.2097
3.2139,223.8861,3503.2097
2.8218,226.7079,3503.2097
2.9436,229.6515,3503.2097
3.2251,232.8767,3503.2097
12.8229,245.6995,3503.2097
3.1303,248.8298,3503.2097
3.2102,252.0400,3503.2097
3.1518,255.1918,3503.2097
3.1657,258.3575,3503.2097
3.2058,261.5633,3503.2097
3.3042,264.8675,3503.2097
3.3109,268.1784,3503.2097
3.3011,271.4796,3503.2097
3.3375,274.8170,3503.2097
3.4496,278.2666,3503.2097
3.4770,281.7436,3503.2097
3.4296,285.1732,3503.2097
3.5433,288.7165,3503.2097
3.5881,292.3046,3503.2097
3.5855,295.8901,3503.2097
3.6967,299.5868,3503.2097
3.7941,303.3809,3503.2097
3.5234,306.9042,3503.2097
6.7937,313.6979,3503.2097
10.9268,324.6247,3503.2097
10.2909,334.9156,3503.2097
9.3804,344.2960,3503.2097
14.1761,358.4721,3503.2097
6.9930,365.4651,3503.2097
8.4569,373.9220,3503.2097
17.2415,391.1635,3503.2097
4.6000,395.7635,3503.2097
20.0094,415.7729,3503.2097
18.6363,434.4092,3503.2097
18.5631,452.9723,3503.2097
4.7192,457.6915,3503.2097
5.8918,463.5833,3503.2097
5.2098,468.7932,3503.2097
5.0292,473.8224,3503.2097
5.1520,478.9744,3503.2097
6.1499,485.1243,3503.2097
5.9254,491.0497,3503.2097
5.2555,496.3052,3503.2097
5.1852,501.4904,3503.2097
5.1533,506.6437,3503.2097
5.6081,512.2518,3503.2097
5.2229,517.4746,3503.2097
5.3267,522.8014,3503.2097
5.4764,528.2778,3503.2097
5.5094,533.7872,3503.2097
5.4080,539.1952,3503.2097
5.3626,544.5578,3503.2097
5.3241,549.8819,3503.2097
23.7244,573.6063,3503.2097
6.9675,580.5738,3503.2097
7.2487,587.8225,3503.2097
6.6804,594.5030,3503.2097
6.5318,601.0347,3503.2097
6.5152,607.5499,3503.2097
7.0263,614.5763,3503.2097
6.7401,621.3164,3503.2097
6.8486,628.1650,3503.2097
37.0787,665.2437,3503.2097
7.0237,672.2674,3503.2097
7.0834,679.3508,3503.2097
6.9657,686.3165,3503.2097
7.0625,693.3790,3503.2097
7.1055,700.4846,3503.2097
7.2921,707.7766,3503.2097
7.4063,715.1829,3503.2097
7.5128,722.6957,3503.2097
7.3741,730.0697,3503.2097
18.2770,748.3467,3503.2097
26.6016,774.9483,3503.2097
23.8910,798.8393,3503.2097
22.9944,821.8337,3503.2097
29.2815,851.1151,3503.2097
17.6691,868.7843,3503.2097
21.9890,890.7733,3503.2097
36.9785,927.7517,3503.2097
9.0781,936.8299,3503.2097
32.1511,968.9810,3503.2097
35.7487,1004.7297,3503.2097
35.3213,1040.0510,3503.2097
9.2262,1049.2772,3503.2097
9.6682,1058.9454,3503.2097
9.6567,1068.6021,3503.2097
9.7958,1078.3979,3503.2097
9.9769,1088.3749,3503.2097
10.7799,1099.1547,3503.2097
10.6704,1109.8252,3503.2097
10.7054,1120.5306,3503.2097
57.1199,1177.6504,3503.2097
11.0416,1188.6920,3503.2097
11.0660,1199.7580,3503.2097
10.9519,1210.7099,3503.2097
11.0984,1221.8083,3503.2097
11.5301,1233.3384,3503.2097
11.5294,1244.8678,3503.2097
11.6909,1256.5587,3503.2097
11.5346,1268.0933,3503.2097
11.7436,1279.8369,3503.2097
52.5708,1332.4077,3503.2097
65.4533,1397.8611,3503.2097
12.2323,1410.0934,3503.2097
10.6253,1420.7187,3503.2097
11.7949,1432.5135,3503.2097
12.7199,1445.2335,3503.2097
11.7479,1456.9814,3503.2097
11.7664,1468.7478,3503.2097
11.5352,1480.2830,3503.2097
11.6020,1491.8851,3503.2097
10.7107,1502.5958,3503.2097
31.3257,1533.9215,3503.2097
46.2910,1580.2125,3503.2097
40.0138,1620.2263,3503.2097
37.5815,1657.8079,3503.2097
42.9369,1700.7448,3503.2097
30.9253,1731.6700,3503.2097
39.6239,1771.2939,3503.2097
58.2305,1829.5244,3503.2097
3.0645,1832.5888,3503.2097
34.5250,1867.1139,3503.2097
39.7113,1906.8252,3503.2097
39.4201,1946.2453,3503.2097
57.6785,2003.9238,3503.2097
13.3563,2017.2801,3503.2097
13.9475,2031.2275,3503.2097
13.8963,2045.1238,3503.2097
14.1059,2059.2297,3503.2097
14.4299,2073.6597,3503.2097
15.0335,2088.6932,3503.2097
15.1311,2103.8243,3503.2097
15.3448,2119.1691,3503.2097
53.6367,2172.8058,3503.2097
57.8772,2230.6830,3503.2097
56.5691,2287.2521,3503.2097
16.2030,2303.4550,3503.2097
16.4496,2319.9046,3503.2097
16.5700,2336.4746,3503.2097
16.6448,2353.1194,3503.2097
16.7524,2369.8718,3503.2097
16.6768,2386.5486,3503.2097
16.5653,2403.1139,3503.2097
16.4874,2419.6013,3503.2097
3.2185,2422.8198,3503.2097
48.5217,2471.3415,3503.2097
33.7766,2505.1181,3503.2097
26.9362,2532.0543,3503.2097
92.6831,2624.7374,3503.2097
118.9310,2743.6683,3503.2097
83.4780,2827.1463,3503.2097
38.0290,2865.1753,3503.2097
79.5191,2944.6944,3503.2097
18.5394,2963.2338,3503.2097
19.1269,2982.3606,3503.2097
19.1153,3001.4760,3503.2097
19.4442,3020.9202,3503.2097
19.9495,3040.8696,3503.2097
20.4519,3061.3215,3503.2097
26.7876,3088.1091,3503.2097
21.4819,3109.5910,3503.2097
