SingleRound,AllRound,WholeTime
0.0104,0.0104,807.4310
0.0087,0.0191,807.4310
0.0087,0.0278,807.4310
0.0088,0.0366,807.4310
0.0089,0.0454,807.4310
0.0092,0.0546,807.4310
0.0096,0.0642,807.4310
0.0096,0.0738,807.4310
0.0115,0.0853,807.4310
0.0097,0.0950,807.4310
0.0093,0.1043,807.4310
0.0099,0.1142,807.4310
0.0097,0.1239,807.4310
0.0101,0.1340,807.4310
0.0104,0.1443,807.4310
0.0110,0.1553,807.4310
0.0126,0.1679,807.4310
0.0112,0.1790,807.4310
0.0112,0.1902,807.4310
0.0113,0.2015,807.4310
0.0113,0.2128,807.4310
0.0120,0.2248,807.4310
0.0122,0.2370,807.4310
0.0123,0.2493,807.4310
0.0137,0.2630,807.4310
0.0130,0.2760,807.4310
0.0132,0.2891,807.4310
0.0135,0.3026,807.4310
0.0142,0.3168,807.4310
0.0186,0.3355,807.4310
0.0158,0.3512,807.4310
0.0151,0.3663,807.4310
0.0172,0.3836,807.4310
0.0161,0.3996,807.4310
0.0162,0.4158,807.4310
0.0163,0.4321,807.4310
0.0168,0.4489,807.4310
0.0169,0.4658,807.4310
0.0174,0.4832,807.4310
0.0176,0.5007,807.4310
0.0212,0.5219,807.4310
0.0194,0.5413,807.4310
0.0208,0.5621,807.4310
0.0208,0.5829,807.4310
0.0205,0.6035,807.4310
0.0210,0.6245,807.4310
0.0214,0.6458,807.4310
0.0225,0.6683,807.4310
0.0254,0.6937,807.4310
0.0237,0.7174,807.4310
0.0235,0.7409,807.4310
0.0235,0.7644,807.4310
0.0241,0.7885,807.4310
0.0255,0.8140,807.4310
0.0247,0.8388,807.4310
0.0252,0.8640,807.4310
0.0295,0.8935,807.4310
0.0269,0.9204,807.4310
0.0270,0.9474,807.4310
0.0273,0.9747,807.4310
0.0272,1.0019,807.4310
0.0279,1.0298,807.4310
0.0281,1.0579,807.4310
0.0286,1.0865,807.4310
0.0332,1.1197,807.4310
0.0292,1.1489,807.4310
0.0355,1.1845,807.4310
0.0303,1.2148,807.4310
0.0370,1.2518,807.4310
0.0307,1.2825,807.4310
0.0313,1.3138,807.4310
0.0315,1.3453,807.4310
0.0417,1.3870,807.4310
0.0362,1.4233,807.4310
0.0365,1.4598,807.4310
0.0368,1.4966,807.4310
0.0373,1.5340,807.4310
0.0379,1.5719,807.4310
0.0384,1.6103,807.4310
0.0386,1.6489,807.4310
0.0399,1.6888,807.4310
0.0349,1.7236,807.4310
0.0354,1.7590,807.4310
0.0355,1.7946,807.4310
0.0372,1.8318,807.4310
0.0358,1.8676,807.4310
0.0360,1.9036,807.4310
0.0371,1.9407,807.4310
0.0427,1.9833,807.4310
0.0376,2.0209,807.4310
0.0380,2.0589,807.4310
0.0382,2.0970,807.4310
0.0384,2.1355,807.4310
0.0387,2.1742,807.4310
0.0391,2.2133,807.4310
0.0395,2.2528,807.4310
0.0454,2.2981,807.4310
0.0454,2.3435,807.4310
0.0661,2.4096,807.4310
0.0678,2.4774,807.4310
0.0845,2.5619,807.4310
0.0864,2.6483,807.4310
0.1017,2.7500,807.4310
0.1117,2.8616,807.4310
0.3960,3.2576,807.4310
0.0461,3.3037,807.4310
0.0465,3.3502,807.4310
0.0465,3.3966,807.4310
0.0470,3.4437,807.4310
0.0473,3.4910,807.4310
0.0472,3.5382,807.4310
0.0478,3.5860,807.4310
0.4359,4.0219,807.4310
0.0506,4.0725,807.4310
0.0508,4.1232,807.4310
0.0510,4.1742,807.4310
0.0588,4.2330,807.4310
0.0524,4.2854,807.4310
0.0538,4.3392,807.4310
0.0527,4.3919,807.4310
0.4660,4.8580,807.4310
0.0563,4.9142,807.4310
0.0563,4.9705,807.4310
0.0561,5.0266,807.4310
0.0562,5.0829,807.4310
0.0567,5.1396,807.4310
0.0567,5.1963,807.4310
0.0570,5.2533,807.4310
0.4822,5.7355,807.4310
0.0613,5.7968,807.4310
0.0599,5.8567,807.4310
0.0610,5.9177,807.4310
0.0608,5.9785,807.4310
0.0615,6.0400,807.4310
0.0614,6.1014,807.4310
0.0618,6.1632,807.4310
0.1486,6.3118,807.4310
0.1258,6.4376,807.4310
0.1395,6.5771,807.4310
0.1390,6.7161,807.4310
0.1367,6.8528,807.4310
0.1305,6.9833,807.4310
0.1317,7.1149,807.4310
0.1253,7.2403,807.4310
0.1504,7.3907,807.4310
0.1525,7.5431,807.4310
0.1782,7.7214,807.4310
0.1902,7.9115,807.4310
0.1856,8.0971,807.4310
0.1995,8.2967,807.4310
0.2083,8.5049,807.4310
0.6535,9.1585,807.4310
0.2432,9.4017,807.4310
0.2280,9.6297,807.4310
0.2340,9.8636,807.4310
0.2325,10.0962,807.4310
0.2165,10.3126,807.4310
0.2174,10.5300,807.4310
0.2204,10.7503,807.4310
0.1855,10.9358,807.4310
0.8926,11.8285,807.4310
0.2705,12.0990,807.4310
0.2418,12.3408,807.4310
0.2505,12.5913,807.4310
0.2519,12.8432,807.4310
0.2507,13.0939,807.4310
0.2502,13.3442,807.4310
0.2640,13.6082,807.4310
0.2226,13.8308,807.4310
0.2797,14.1105,807.4310
0.2611,14.3717,807.4310
0.2669,14.6386,807.4310
0.2671,14.9056,807.4310
0.2627,15.1683,807.4310
0.2678,15.4362,807.4310
0.2705,15.7067,807.4310
0.2389,15.9456,807.4310
0.3081,16.2536,807.4310
0.2994,16.5531,807.4310
0.2946,16.8476,807.4310
0.3072,17.1548,807.4310
0.2828,17.4376,807.4310
0.2863,17.7239,807.4310
0.2870,18.0109,807.4310
0.2506,18.2614,807.4310
0.3067,18.5681,807.4310
0.2954,18.8636,807.4310
0.3051,19.1686,807.4310
0.3145,19.4832,807.4310
0.2953,19.7785,807.4310
0.2998,20.0784,807.4310
0.2985,20.3768,807.4310
0.2676,20.6444,807.4310
0.3649,21.0093,807.4310
0.7239,21.7332,807.4310
0.6162,22.3494,807.4310
0.6029,22.9524,807.4310
0.4948,23.4472,807.4310
0.4466,23.8938,807.4310
0.6872,24.5810,807.4310
0.3191,24.9001,807.4310
1.0470,25.9471,807.4310
0.3929,26.3399,807.4310
0.3711,26.7111,807.4310
0.4083,27.1194,807.4310
0.4119,27.5313,807.4310
0.4639,27.9952,807.4310
0.4571,28.4524,807.4310
0.4860,28.9383,807.4310
2.1636,31.1020,807.4310
2.0637,33.1656,807.4310
0.5912,33.7568,807.4310
0.5823,34.3392,807.4310
0.5986,34.9378,807.4310
0.5951,35.5329,807.4310
0.5804,36.1133,807.4310
0.5964,36.7097,807.4310
0.9873,37.6970,807.4310
0.7367,38.4337,807.4310
0.7037,39.1374,807.4310
0.6726,39.8101,807.4310
0.6499,40.4600,807.4310
0.6884,41.1484,807.4310
0.6572,41.8056,807.4310
0.6666,42.4722,807.4310
0.6500,43.1222,807.4310
0.6174,43.7396,807.4310
0.7577,44.4973,807.4310
0.6875,45.1848,807.4310
0.6855,45.8704,807.4310
0.7027,46.5731,807.4310
0.7305,47.3036,807.4310
0.6842,47.9878,807.4310
0.6832,48.6710,807.4310
0.6293,49.3003,807.4310
0.7516,50.0519,807.4310
0.7239,50.7758,807.4310
0.9558,51.7316,807.4310
0.7665,52.4980,807.4310
0.7229,53.2210,807.4310
0.7986,54.0195,807.4310
0.8004,54.8199,807.4310
0.8993,55.7192,807.4310
0.9258,56.6450,807.4310
2.3232,58.9682,807.4310
2.1114,61.0796,807.4310
1.7894,62.8691,807.4310
1.5835,64.4525,807.4310
1.6373,66.0898,807.4310
2.2322,68.3220,807.4310
0.8203,69.1423,807.4310
2.6916,71.8339,807.4310
3.3925,75.2264,807.4310
3.3153,78.5417,807.4310
0.9548,79.4964,807.4310
0.9441,80.4405,807.4310
0.9761,81.4167,807.4310
0.9830,82.3996,807.4310
1.0001,83.3997,807.4310
0.9712,84.3709,807.4310
0.9504,85.3213,807.4310
0.9063,86.2276,807.4310
0.9885,87.2161,807.4310
1.0646,88.2807,807.4310
1.0239,89.3045,807.4310
1.0070,90.3116,807.4310
0.9952,91.3068,807.4310
1.0265,92.3333,807.4310
1.0179,93.3512,807.4310
0.9985,94.3497,807.4310
1.0879,95.4376,807.4310
1.1121,96.5497,807.4310
1.1451,97.6948,807.4310
1.2166,98.9115,807.4310
1.2652,100.1767,807.4310
1.3451,101.5218,807.4310
1.3599,102.8817,807.4310
5.9960,108.8777,807.4310
1.4775,110.3552,807.4310
1.6054,111.9606,807.4310
1.4626,113.4232,807.4310
1.5580,114.9812,807.4310
1.5718,116.5530,807.4310
1.5821,118.1351,807.4310
1.5329,119.6680,807.4310
1.4611,121.1292,807.4310
3.1126,124.2418,807.4310
4.5285,128.7703,807.4310
4.1826,132.9529,807.4310
3.6524,136.6053,807.4310
6.1174,142.7227,807.4310
2.9613,145.6840,807.4310
7.4832,153.1672,807.4310
1.9107,155.0778,807.4310
6.6696,161.7475,807.4310
7.6862,169.4336,807.4310
7.6173,177.0510,807.4310
2.2164,179.2673,807.4310
2.2144,181.4818,807.4310
2.3041,183.7858,807.4310
2.2172,186.0030,807.4310
2.1927,188.1958,807.4310
2.2712,190.4669,807.4310
2.2688,192.7357,807.4310
2.1649,194.9006,807.4310
2.4935,197.3940,807.4310
2.3696,199.7637,807.4310
2.3236,202.0873,807.4310
2.3994,204.4867,807.4310
2.3683,206.8549,807.4310
2.4420,209.2970,807.4310
2.4182,211.7151,807.4310
2.3572,214.0723,807.4310
9.7625,223.8348,807.4310
2.5814,226.4162,807.4310
2.7262,229.1424,807.4310
2.8469,231.9893,807.4310
