SingleRound,AllRound,WholeTime
0.0056,0.0056,33.9940
0.0041,0.0098,33.9940
0.0044,0.0141,33.9940
0.0043,0.0184,33.9940
0.0045,0.0229,33.9940
0.0046,0.0275,33.9940
0.0051,0.0326,33.9940
0.0046,0.0373,33.9940
0.0046,0.0419,33.9940
0.0050,0.0468,33.9940
0.0050,0.0518,33.9940
0.0050,0.0568,33.9940
0.0054,0.0622,33.9940
0.0057,0.0680,33.9940
0.0061,0.0741,33.9940
0.0059,0.0801,33.9940
0.0060,0.0860,33.9940
0.0058,0.0918,33.9940
0.0060,0.0978,33.9940
0.0061,0.1039,33.9940
0.0072,0.1112,33.9940
0.0066,0.1177,33.9940
0.0061,0.1239,33.9940
0.0065,0.1304,33.9940
0.0066,0.1369,33.9940
0.0059,0.1429,33.9940
0.0061,0.1489,33.9940
0.0064,0.1553,33.9940
0.0072,0.1625,33.9940
0.0065,0.1690,33.9940
0.0073,0.1764,33.9940
0.0073,0.1837,33.9940
0.0074,0.1911,33.9940
0.0077,0.1988,33.9940
0.0075,0.2063,33.9940
0.0076,0.2139,33.9940
0.0082,0.2221,33.9940
0.0083,0.2304,33.9940
0.0132,0.2436,33.9940
0.0096,0.2532,33.9940
0.0083,0.2615,33.9940
0.0085,0.2699,33.9940
0.0106,0.2806,33.9940
0.0089,0.2895,33.9940
0.0093,0.2988,33.9940
0.0097,0.3085,33.9940
0.0110,0.3196,33.9940
0.0102,0.3298,33.9940
0.0106,0.3404,33.9940
0.0100,0.3505,33.9940
0.0103,0.3608,33.9940
0.0102,0.3710,33.9940
0.0101,0.3811,33.9940
0.0102,0.3913,33.9940
0.0120,0.4033,33.9940
0.0116,0.4149,33.9940
0.0124,0.4274,33.9940
0.0121,0.4395,33.9940
0.0123,0.4518,33.9940
0.0130,0.4648,33.9940
0.0142,0.4790,33.9940
0.0206,0.4996,33.9940
0.0310,0.5305,33.9940
0.0432,0.5738,33.9940
0.0462,0.6199,33.9940
0.0642,0.6842,33.9940
0.1266,0.8108,33.9940
0.0173,0.8281,33.9940
0.0208,0.8488,33.9940
0.0220,0.8708,33.9940
0.0189,0.8897,33.9940
0.0191,0.9088,33.9940
0.1597,1.0685,33.9940
0.0220,1.0904,33.9940
0.0200,1.1104,33.9940
0.0205,1.1310,33.9940
0.0210,1.1519,33.9940
0.0209,1.1728,33.9940
0.0551,1.2279,33.9940
0.0425,1.2705,33.9940
0.0548,1.3253,33.9940
0.0513,1.3766,33.9940
0.0451,1.4217,33.9940
0.0499,1.4716,33.9940
0.0580,1.5296,33.9940
0.0600,1.5896,33.9940
0.0850,1.6746,33.9940
0.0919,1.7665,33.9940
0.0921,1.8585,33.9940
0.2021,2.0606,33.9940
0.0987,2.1593,33.9940
0.0813,2.2407,33.9940
0.0911,2.3318,33.9940
0.0953,2.4271,33.9940
0.0867,2.5138,33.9940
0.0665,2.5803,33.9940
0.3172,2.8974,33.9940
0.1093,3.0067,33.9940
0.0938,3.1005,33.9940
0.1100,3.2105,33.9940
0.1071,3.3176,33.9940
0.0967,3.4143,33.9940
0.0818,3.4961,33.9940
0.1186,3.6147,33.9940
0.1089,3.7236,33.9940
0.1083,3.8319,33.9940
0.1146,3.9465,33.9940
0.1052,4.0517,33.9940
0.0955,4.1472,33.9940
0.1590,4.3062,33.9940
0.2693,4.5755,33.9940
0.2254,4.8009,33.9940
0.2029,5.0038,33.9940
0.2339,5.2378,33.9940
0.1074,5.3452,33.9940
0.2851,5.6303,33.9940
0.1458,5.7761,33.9940
0.1505,5.9265,33.9940
0.1832,6.1097,33.9940
0.1753,6.2850,33.9940
0.1844,6.4694,33.9940
0.6308,7.1002,33.9940
0.6071,7.7073,33.9940
0.2270,7.9343,33.9940
0.2151,8.1494,33.9940
0.2223,8.3717,33.9940
0.2220,8.5937,33.9940
0.2115,8.8052,33.9940
0.1843,8.9895,33.9940
0.2426,9.2320,33.9940
0.2259,9.4579,33.9940
0.2297,9.6877,33.9940
0.2381,9.9258,33.9940
0.2461,10.1719,33.9940
0.2011,10.3730,33.9940
0.3052,10.6782,33.9940
0.7237,11.4019,33.9940
0.6823,12.0842,33.9940
0.4771,12.5613,33.9940
0.5893,13.1506,33.9940
0.0896,13.2402,33.9940
0.4683,13.7085,33.9940
0.7240,14.4326,33.9940
0.6766,15.1091,33.9940
0.3091,15.4182,33.9940
0.3182,15.7364,33.9940
0.3335,16.0699,33.9940
0.3553,16.4252,33.9940
0.3633,16.7885,33.9940
0.7954,17.5839,33.9940
0.4021,17.9860,33.9940
0.4021,18.3880,33.9940
0.3970,18.7850,33.9940
0.4135,19.1985,33.9940
0.3979,19.5963,33.9940
0.0985,19.6949,33.9940
0.2921,19.9870,33.9940
1.1720,21.1591,33.9940
0.9996,22.1586,33.9940
0.6779,22.8365,33.9940
0.8372,23.6738,33.9940
0.5074,24.1811,33.9940
0.4854,24.6666,33.9940
0.5532,25.2197,33.9940
0.5468,25.7666,33.9940
0.5643,26.3309,33.9940
