Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            55.04         0.00             0.00             55.04              1415.50  
0.38            0.00          0.12             0.00             0.50               1416.00  
0.05            0.00          0.06             0.00             0.11               1416.11  
0.03            0.00          0.07             0.00             0.10               1416.21  
0.02            0.00          0.07             0.00             0.09               1416.30  
0.02            0.00          0.05             0.00             0.07               1416.37  
0.02            0.00          0.05             0.00             0.07               1416.44  
0.02            0.00          0.05             0.00             0.07               1416.51  
0.02            0.00          0.07             0.00             0.09               1416.60  
0.02            0.00          0.05             0.00             0.07               1416.67  
0.02            0.00          0.03             0.00             0.05               1416.72  
0.02            0.00          0.04             0.00             0.06               1416.78  
0.02            0.00          0.02             0.00             0.04               1416.82  
0.02            0.00          0.02             0.00             0.04               1416.86  
0.02            0.00          0.04             0.00             0.06               1416.92  
0.02            0.00          0.02             0.00             0.04               1416.96  
0.02            0.00          0.02             0.00             0.04               1417.00  
0.03            0.00          0.04             0.00             0.07               1417.07  
0.02            0.00          0.04             0.00             0.06               1417.13  
0.02            0.00          0.04             0.00             0.06               1417.19  
0.02            0.00          0.04             0.00             0.06               1417.25  
0.02            0.00          0.04             0.00             0.06               1417.31  
0.02            0.00          0.05             0.00             0.07               1417.38  
0.02            0.00          0.06             0.00             0.08               1417.46  
0.02            0.00          0.02             0.00             0.04               1417.50  
0.02            0.00          0.04             0.00             0.06               1417.56  
0.02            0.00          0.03             0.00             0.05               1417.61  
0.02            0.00          0.03             0.00             0.05               1417.66  
0.02            0.00          0.02             0.00             0.04               1417.70  
0.02            0.00          0.04             0.00             0.06               1417.76  
0.02            0.00          0.02             0.00             0.04               1417.80  
0.02            0.00          0.03             0.00             0.05               1417.85  
0.02            0.00          0.01             0.00             0.03               1417.88  
0.02            0.00          0.01             0.00             0.03               1417.91  
0.02            0.00          0.01             0.00             0.03               1417.94  
0.02            0.00          0.03             0.00             0.05               1417.99  
0.02            0.00          0.01             0.00             0.03               1418.02  
0.02            0.00          0.01             0.00             0.03               1418.05  
0.02            0.00          0.01             0.00             0.03               1418.08  
0.02            0.00          0.01             0.00             0.03               1418.11  
0.02            0.00          0.02             0.00             0.04               1418.15  
0.02            0.00          0.01             0.00             0.03               1418.18  
0.02            0.00          0.01             0.00             0.03               1418.21  
0.02            0.00          0.03             0.00             0.05               1418.26  
0.03            0.00          0.03             0.00             0.06               1418.32  
0.02            0.00          0.01             0.00             0.03               1418.35  
0.02            0.00          0.01             0.00             0.03               1418.38  
0.01            0.00          0.01             0.00             0.02               1418.40  
0.01            0.00          0.03             0.00             0.04               1418.44  
0.02            0.00          0.01             0.00             0.03               1418.47  
0.01            0.00          0.03             0.00             0.04               1418.51  
0.02            0.00          0.03             0.00             0.05               1418.56  
0.02            0.00          0.01             0.00             0.03               1418.59  
0.01            0.00          0.01             0.00             0.02               1418.61  
0.02            0.00          0.01             0.00             0.03               1418.64  
0.02            0.00          0.01             0.00             0.03               1418.67  
0.02            0.00          0.00             0.00             0.02               1418.69  
0.02            0.00          0.00             0.00             0.02               1418.71  
0.02            0.00          0.00             0.00             0.02               1418.73  
0.02            0.00          0.00             0.00             0.02               1418.75  
0.02            0.00          0.00             0.00             0.02               1418.77  
0.02            0.00          0.00             0.00             0.02               1418.79  
0.02            0.00          0.00             0.00             0.02               1418.81  
0.02            0.00          0.00             0.00             0.02               1418.83  
0.02            0.00          0.00             0.00             0.02               1418.85  
0.00            0.00          0.00             0.59             0.59               1419.44  
