Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             137.95            0.00             137.95             1537.02  
1.24            1.19             0.00              0.00             2.43               1539.45  
0.39            0.60             0.00              0.00             0.99               1540.44  
0.26            0.60             0.00              0.00             0.86               1541.30  
0.23            0.55             0.00              0.00             0.78               1542.08  
0.22            0.83             0.00              0.00             1.05               1543.13  
0.27            0.60             0.00              0.00             0.87               1544.00  
0.25            0.53             0.00              0.00             0.78               1544.78  
0.20            0.55             0.00              0.00             0.75               1545.53  
0.16            0.76             0.00              0.00             0.92               1546.45  
0.19            0.49             0.00              0.00             0.68               1547.13  
0.13            0.46             0.00              0.00             0.59               1547.72  
0.11            0.46             0.00              0.00             0.57               1548.29  
0.06            0.46             0.00              0.00             0.52               1548.81  
0.06            0.50             0.00              0.00             0.56               1549.37  
0.22            0.24             0.00              0.00             0.46               1549.83  
0.09            0.25             0.00              0.00             0.34               1550.17  
0.08            0.48             0.00              0.00             0.56               1550.73  
0.15            0.19             0.00              0.00             0.34               1551.07  
0.04            0.20             0.00              0.00             0.24               1551.31  
0.04            0.19             0.00              0.00             0.23               1551.54  
0.04            0.47             0.00              0.00             0.51               1552.05  
0.18            0.45             0.00              0.00             0.63               1552.68  
0.16            0.19             0.00              0.00             0.35               1553.03  
0.04            0.18             0.00              0.00             0.22               1553.25  
0.04            0.19             0.00              0.00             0.23               1553.48  
0.04            0.18             0.00              0.00             0.22               1553.70  
0.04            0.28             0.00              0.00             0.32               1554.02  
0.10            0.46             0.00              0.00             0.56               1554.58  
0.18            0.25             0.00              0.00             0.43               1555.01  
0.08            0.22             0.00              0.00             0.30               1555.31  
0.07            0.24             0.00              0.00             0.31               1555.62  
0.07            0.38             0.00              0.00             0.45               1556.07  
0.05            0.49             0.00              0.00             0.54               1556.61  
0.16            0.54             0.00              0.00             0.70               1557.31  
0.18            0.46             0.00              0.00             0.64               1557.95  
0.14            0.70             0.00              0.00             0.84               1558.79  
0.18            0.46             0.00              0.00             0.64               1559.43  
0.11            0.42             0.00              0.00             0.53               1559.96  
0.10            0.47             0.00              0.00             0.57               1560.53  
0.11            0.41             0.00              0.00             0.52               1561.05  
0.05            0.25             0.00              0.00             0.30               1561.35  
0.09            0.48             0.00              0.00             0.57               1561.92  
0.13            0.21             0.00              0.00             0.34               1562.26  
0.04            0.26             0.00              0.00             0.30               1562.56  
0.04            0.24             0.00              0.00             0.28               1562.84  
0.08            0.43             0.00              0.00             0.51               1563.35  
0.12            0.22             0.00              0.00             0.34               1563.69  
0.04            0.22             0.00              0.00             0.26               1563.95  
0.05            0.46             0.00              0.00             0.51               1564.46  
0.11            0.21             0.00              0.00             0.32               1564.78  
0.05            0.20             0.00              0.00             0.25               1565.03  
0.04            0.43             0.00              0.00             0.47               1565.50  
0.11            0.40             0.00              0.00             0.51               1566.01  
0.09            0.41             0.00              0.00             0.50               1566.51  
0.08            0.42             0.00              0.00             0.50               1567.01  
0.06            0.20             0.00              0.00             0.26               1567.27  
0.05            0.20             0.00              0.00             0.25               1567.52  
0.04            0.19             0.00              0.00             0.23               1567.75  
0.03            0.20             0.00              0.00             0.23               1567.98  
0.05            0.18             0.00              0.00             0.23               1568.21  
0.07            0.46             0.00              0.00             0.53               1568.74  
