Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             33.10             0.00             33.10              938.71   
0.92            0.32             0.00              0.00             1.24               939.95   
0.37            0.47             0.00              0.00             0.84               940.79   
0.35            0.35             0.00              0.00             0.70               941.49   
0.37            0.33             0.00              0.00             0.70               942.19   
0.19            0.38             0.00              0.00             0.57               942.76   
0.14            0.28             0.00              0.00             0.42               943.18   
0.32            0.29             0.00              0.00             0.61               943.79   
0.19            0.38             0.00              0.00             0.57               944.36   
0.13            0.27             0.00              0.00             0.40               944.76   
0.18            0.27             0.00              0.00             0.45               945.21   
0.14            0.24             0.00              0.00             0.38               945.59   
0.13            0.28             0.00              0.00             0.41               946.00   
0.20            0.12             0.00              0.00             0.32               946.32   
0.11            0.10             0.00              0.00             0.21               946.53   
0.11            0.12             0.00              0.00             0.23               946.76   
0.12            0.02             0.00              0.00             0.14               946.90   
0.00            0.00             0.00              3.24             3.24               950.14   
