Encoding        Operation        Labels        Reduction        SingleRound        AllRounds 
0.00            0.00             1133.22           0.00             1133.22            1938376.31
6.48            11.53            0.00              0.00             18.01              1938394.32
4.28            5.47             0.00              0.00             9.75               1938404.07
2.48            5.27             0.00              0.00             7.75               1938411.82
2.30            5.92             0.00              0.00             8.22               1938420.04
2.28            5.61             0.00              0.00             7.89               1938427.93
2.26            4.77             0.00              0.00             7.03               1938434.96
1.96            6.35             0.00              0.00             8.31               1938443.27
2.06            4.99             0.00              0.00             7.05               1938450.32
1.70            5.70             0.00              0.00             7.40               1938457.72
2.01            5.16             0.00              0.00             7.17               1938464.89
1.98            4.46             0.00              0.00             6.44               1938471.33
1.37            4.41             0.00              0.00             5.78               1938477.11
1.43            4.54             0.00              0.00             5.97               1938483.08
1.58            4.43             0.00              0.00             6.01               1938489.09
1.29            4.37             0.00              0.00             5.66               1938494.75
1.24            4.50             0.00              0.00             5.74               1938500.49
1.23            7.86             0.00              0.00             9.09               1938509.58
1.70            4.56             0.00              0.00             6.26               1938515.84
0.97            7.63             0.00              0.00             8.60               1938524.44
1.39            3.50             0.00              0.00             4.89               1938529.33
0.79            3.42             0.00              0.00             4.21               1938533.54
0.75            3.92             0.00              0.00             4.67               1938538.21
0.42            3.71             0.00              0.00             4.13               1938542.34
0.42            5.00             0.00              0.00             5.42               1938547.76
0.43            3.73             0.00              0.00             4.16               1938551.92
0.24            3.72             0.00              0.00             3.96               1938555.88
0.28            3.30             0.00              0.00             3.58               1938559.46
0.09            1.71             0.00              0.00             1.80               1938561.26
0.39            4.88             0.00              0.00             5.27               1938566.53
2.10            1.49             0.00              0.00             3.59               1938570.12
0.24            4.69             0.00              0.00             4.93               1938575.05
1.72            1.37             0.00              0.00             3.09               1938578.14
0.04            1.32             0.00              0.00             1.36               1938579.50
0.04            1.42             0.00              0.00             1.46               1938580.96
0.05            1.14             0.00              0.00             1.19               1938582.15
0.04            1.32             0.00              0.00             1.36               1938583.51
0.04            1.37             0.00              0.00             1.41               1938584.92
0.04            1.42             0.00              0.00             1.46               1938586.38
0.04            1.20             0.00              0.00             1.24               1938587.62
0.04            1.48             0.00              0.00             1.52               1938589.14
0.05            1.56             0.00              0.00             1.61               1938590.75
0.04            1.58             0.00              0.00             1.62               1938592.37
0.39            1.81             0.00              0.00             2.20               1938594.57
0.43            1.33             0.00              0.00             1.76               1938596.33
0.38            1.40             0.00              0.00             1.78               1938598.11
0.39            1.95             0.00              0.00             2.34               1938600.45
0.45            1.88             0.00              0.00             2.33               1938602.78
0.43            1.69             0.00              0.00             2.12               1938604.90
0.42            4.14             0.00              0.00             4.56               1938609.46
0.90            3.99             0.00              0.00             4.89               1938614.35
0.76            1.40             0.00              0.00             2.16               1938616.51
0.04            1.37             0.00              0.00             1.41               1938617.92
0.05            1.68             0.00              0.00             1.73               1938619.65
0.04            1.70             0.00              0.00             1.74               1938621.39
0.04            1.86             0.00              0.00             1.90               1938623.29
0.39            1.83             0.00              0.00             2.22               1938625.51
0.39            5.27             0.00              0.00             5.66               1938631.17
1.86            1.43             0.00              0.00             3.29               1938634.46
0.24            1.40             0.00              0.00             1.64               1938636.10
0.21            1.54             0.00              0.00             1.75               1938637.85
0.24            4.75             0.00              0.00             4.99               1938642.84
1.10            1.56             0.00              0.00             2.66               1938645.50
0.04            1.19             0.00              0.00             1.23               1938646.73
0.05            1.61             0.00              0.00             1.66               1938648.39
0.06            1.44             0.00              0.00             1.50               1938649.89
0.04            1.49             0.00              0.00             1.53               1938651.42
0.04            1.67             0.00              0.00             1.71               1938653.13
0.04            1.82             0.00              0.00             1.86               1938654.99
0.40            1.51             0.00              0.00             1.91               1938656.90
0.41            1.78             0.00              0.00             2.19               1938659.09
0.45            1.78             0.00              0.00             2.23               1938661.32
0.39            1.79             0.00              0.00             2.18               1938663.50
0.41            1.54             0.00              0.00             1.95               1938665.45
0.43            1.86             0.00              0.00             2.29               1938667.74
0.42            1.80             0.00              0.00             2.22               1938669.96
0.39            1.64             0.00              0.00             2.03               1938671.99
0.40            4.61             0.00              0.00             5.01               1938677.00
0.59            4.45             0.00              0.00             5.04               1938682.04
0.44            1.40             0.00              0.00             1.84               1938683.88
0.04            1.40             0.00              0.00             1.44               1938685.32
0.05            1.35             0.00              0.00             1.40               1938686.72
0.40            4.46             0.00              0.00             4.86               1938691.58
1.58            4.20             0.00              0.00             5.78               1938697.36
1.42            1.36             0.00              0.00             2.78               1938700.14
0.04            1.09             0.00              0.00             1.13               1938701.27
0.04            1.33             0.00              0.00             1.37               1938702.64
0.04            1.43             0.00              0.00             1.47               1938704.11
0.04            1.39             0.00              0.00             1.43               1938705.54
0.05            1.26             0.00              0.00             1.31               1938706.85
0.05            1.43             0.00              0.00             1.48               1938708.33
0.04            1.45             0.00              0.00             1.49               1938709.82
0.04            1.95             0.00              0.00             1.99               1938711.81
0.44            1.85             0.00              0.00             2.29               1938714.10
0.40            1.61             0.00              0.00             2.01               1938716.11
0.44            1.80             0.00              0.00             2.24               1938718.35
0.41            1.61             0.00              0.00             2.02               1938720.37
0.40            5.08             0.00              0.00             5.48               1938725.85
1.11            1.72             0.00              0.00             2.83               1938728.68
0.24            4.95             0.00              0.00             5.19               1938733.87
0.81            1.50             0.00              0.00             2.31               1938736.18
0.04            1.49             0.00              0.00             1.53               1938737.71
0.04            1.54             0.00              0.00             1.58               1938739.29
0.04            1.71             0.00              0.00             1.75               1938741.04
0.04            4.61             0.00              0.00             4.65               1938745.69
1.69            1.48             0.00              0.00             3.17               1938748.86
0.22            1.81             0.00              0.00             2.03               1938750.89
0.22            1.79             0.00              0.00             2.01               1938752.90
0.24            1.88             0.00              0.00             2.12               1938755.02
0.24            1.42             0.00              0.00             1.66               1938756.68
0.24            7.78             0.00              0.00             8.02               1938764.70
0.59            1.21             0.00              0.00             1.80               1938766.50
0.04            1.51             0.00              0.00             1.55               1938768.05
0.04            1.14             0.00              0.00             1.18               1938769.23
0.04            5.23             0.00              0.00             5.27               1938774.50
1.81            1.37             0.00              0.00             3.18               1938777.68
0.22            1.71             0.00              0.00             1.93               1938779.61
0.25            1.80             0.00              0.00             2.05               1938781.66
0.24            1.48             0.00              0.00             1.72               1938783.38
0.23            1.66             0.00              0.00             1.89               1938785.27
0.25            1.75             0.00              0.00             2.00               1938787.27
0.21            4.26             0.00              0.00             4.47               1938791.74
0.60            1.40             0.00              0.00             2.00               1938793.74
0.04            1.62             0.00              0.00             1.66               1938795.40
0.04            1.58             0.00              0.00             1.62               1938797.02
0.05            1.68             0.00              0.00             1.73               1938798.75
0.40            1.57             0.00              0.00             1.97               1938800.72
0.42            1.63             0.00              0.00             2.05               1938802.77
0.43            4.56             0.00              0.00             4.99               1938807.76
1.29            1.57             0.00              0.00             2.86               1938810.62
0.23            4.47             0.00              0.00             4.70               1938815.32
0.96            1.35             0.00              0.00             2.31               1938817.63
0.04            1.40             0.00              0.00             1.44               1938819.07
0.05            1.49             0.00              0.00             1.54               1938820.61
0.05            1.23             0.00              0.00             1.28               1938821.89
0.04            1.47             0.00              0.00             1.51               1938823.40
0.04            4.15             0.00              0.00             4.19               1938827.59
1.22            3.97             0.00              0.00             5.19               1938832.78
1.10            1.15             0.00              0.00             2.25               1938835.03
0.04            1.08             0.00              0.00             1.12               1938836.15
0.04            1.06             0.00              0.00             1.10               1938837.25
0.04            1.40             0.00              0.00             1.44               1938838.69
0.04            1.31             0.00              0.00             1.35               1938840.04
0.04            1.48             0.00              0.00             1.52               1938841.56
0.04            1.59             0.00              0.00             1.63               1938843.19
0.42            1.38             0.00              0.00             1.80               1938844.99
0.39            3.69             0.00              0.00             4.08               1938849.07
0.90            1.42             0.00              0.00             2.32               1938851.39
0.22            1.25             0.00              0.00             1.47               1938852.86
0.23            1.29             0.00              0.00             1.52               1938854.38
0.23            3.21             0.00              0.00             3.44               1938857.82
0.23            1.03             0.00              0.00             1.26               1938859.08
0.04            1.59             0.00              0.00             1.63               1938860.71
0.43            1.57             0.00              0.00             2.00               1938862.71
0.41            3.95             0.00              0.00             4.36               1938867.07
1.09            1.37             0.00              0.00             2.46               1938869.53
0.21            1.45             0.00              0.00             1.66               1938871.19
0.24            3.67             0.00              0.00             3.91               1938875.10
0.58            1.31             0.00              0.00             1.89               1938876.99
0.04            1.13             0.00              0.00             1.17               1938878.16
0.04            1.31             0.00              0.00             1.35               1938879.51
0.04            1.36             0.00              0.00             1.40               1938880.91
0.39            1.91             0.00              0.00             2.30               1938883.21
0.41            1.97             0.00              0.00             2.38               1938885.59
0.41            1.59             0.00              0.00             2.00               1938887.59
0.39            3.55             0.00              0.00             3.94               1938891.53
0.43            3.46             0.00              0.00             3.89               1938895.42
0.24            1.10             0.00              0.00             1.34               1938896.76
0.04            3.96             0.00              0.00             4.00               1938900.76
1.11            1.24             0.00              0.00             2.35               1938903.11
0.23            1.26             0.00              0.00             1.49               1938904.60
0.24            3.66             0.00              0.00             3.90               1938908.50
0.59            1.31             0.00              0.00             1.90               1938910.40
0.04            1.52             0.00              0.00             1.56               1938911.96
0.04            1.54             0.00              0.00             1.58               1938913.54
0.04            1.39             0.00              0.00             1.43               1938914.97
0.41            1.55             0.00              0.00             1.96               1938916.93
0.42            1.75             0.00              0.00             2.17               1938919.10
0.39            1.77             0.00              0.00             2.16               1938921.26
0.44            3.62             0.00              0.00             4.06               1938925.32
0.42            1.22             0.00              0.00             1.64               1938926.96
0.23            3.29             0.00              0.00             3.52               1938930.48
0.08            4.15             0.00              0.00             4.23               1938934.71
1.07            4.24             0.00              0.00             5.31               1938940.02
0.78            4.14             0.00              0.00             4.92               1938944.94
0.91            3.95             0.00              0.00             4.86               1938949.80
0.93            3.63             0.00              0.00             4.56               1938954.36
0.45            3.68             0.00              0.00             4.13               1938958.49
0.74            4.45             0.00              0.00             5.19               1938963.68
0.25            2.96             0.00              0.00             3.21               1938966.89
0.25            6.88             0.00              0.00             7.13               1938974.02
0.28            2.86             0.00              0.00             3.14               1938977.16
0.08            1.87             0.00              0.00             1.95               1938979.11
0.25            4.18             0.00              0.00             4.43               1938983.54
0.60            1.25             0.00              0.00             1.85               1938985.39
0.04            1.42             0.00              0.00             1.46               1938986.85
0.04            1.59             0.00              0.00             1.63               1938988.48
0.05            3.40             0.00              0.00             3.45               1938991.93
0.79            3.71             0.00              0.00             4.50               1938996.43
0.61            3.07             0.00              0.00             3.68               1939000.11
0.60            4.79             0.00              0.00             5.39               1939005.50
0.61            3.31             0.00              0.00             3.92               1939009.42
0.24            3.67             0.00              0.00             3.91               1939013.33
0.43            3.39             0.00              0.00             3.82               1939017.15
0.06            3.13             0.00              0.00             3.19               1939020.34
0.06            1.08             0.00              0.00             1.14               1939021.48
0.04            1.10             0.00              0.00             1.14               1939022.62
0.04            1.05             0.00              0.00             1.09               1939023.71
0.06            1.13             0.00              0.00             1.19               1939024.90
0.04            1.08             0.00              0.00             1.12               1939026.02
0.04            1.11             0.00              0.00             1.15               1939027.17
0.04            1.08             0.00              0.00             1.12               1939028.29
0.04            1.08             0.00              0.00             1.12               1939029.41
0.04            1.34             0.00              0.00             1.38               1939030.79
0.04            1.71             0.00              0.00             1.75               1939032.54
0.04            1.20             0.00              0.00             1.24               1939033.78
0.04            1.24             0.00              0.00             1.28               1939035.06
0.04            1.70             0.00              0.00             1.74               1939036.80
0.04            1.49             0.00              0.00             1.53               1939038.33
0.07            1.30             0.00              0.00             1.37               1939039.70
0.05            1.30             0.00              0.00             1.35               1939041.05
0.05            1.37             0.00              0.00             1.42               1939042.47
0.24            1.28             0.00              0.00             1.52               1939043.99
0.03            1.24             0.00              0.00             1.27               1939045.26
0.21            1.41             0.00              0.00             1.62               1939046.88
0.23            1.25             0.00              0.00             1.48               1939048.36
0.22            1.35             0.00              0.00             1.57               1939049.93
0.20            1.32             0.00              0.00             1.52               1939051.45
