Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             548.04            0.00             548.04             186620.00
3.77            7.14             0.00              0.00             10.91              186630.91
2.34            3.23             0.00              0.00             5.57               186636.48
1.40            3.09             0.00              0.00             4.49               186640.97
1.31            3.02             0.00              0.00             4.33               186645.30
1.34            5.16             0.00              0.00             6.50               186651.80
1.76            2.93             0.00              0.00             4.69               186656.49
0.96            2.95             0.00              0.00             3.91               186660.40
1.13            2.76             0.00              0.00             3.89               186664.29
0.86            2.76             0.00              0.00             3.62               186667.91
0.83            3.11             0.00              0.00             3.94               186671.85
0.81            4.78             0.00              0.00             5.59               186677.44
1.23            2.48             0.00              0.00             3.71               186681.15
0.72            2.21             0.00              0.00             2.93               186684.08
0.60            2.96             0.00              0.00             3.56               186687.64
0.61            2.39             0.00              0.00             3.00               186690.64
0.50            2.76             0.00              0.00             3.26               186693.90
0.48            2.23             0.00              0.00             2.71               186696.61
0.49            2.25             0.00              0.00             2.74               186699.35
0.31            9.56             0.00              0.00             9.87               186709.22
0.47            2.36             0.00              0.00             2.83               186712.05
0.21            2.22             0.00              0.00             2.43               186714.48
0.19            2.30             0.00              0.00             2.49               186716.97
0.18            2.20             0.00              0.00             2.38               186719.35
0.06            1.18             0.00              0.00             1.24               186720.59
0.27            1.06             0.00              0.00             1.33               186721.92
0.26            2.65             0.00              0.00             2.91               186724.83
1.00            1.02             0.00              0.00             2.02               186726.85
0.16            0.92             0.00              0.00             1.08               186727.93
0.15            0.98             0.00              0.00             1.13               186729.06
0.16            0.98             0.00              0.00             1.14               186730.20
0.15            0.99             0.00              0.00             1.14               186731.34
0.18            0.94             0.00              0.00             1.12               186732.46
0.17            0.79             0.00              0.00             0.96               186733.42
0.15            1.99             0.00              0.00             2.14               186735.56
0.18            0.67             0.00              0.00             0.85               186736.41
0.04            1.02             0.00              0.00             1.06               186737.47
0.26            1.08             0.00              0.00             1.34               186738.81
0.25            2.61             0.00              0.00             2.86               186741.67
1.02            0.87             0.00              0.00             1.89               186743.56
0.15            0.77             0.00              0.00             0.92               186744.48
0.15            1.04             0.00              0.00             1.19               186745.67
0.17            1.08             0.00              0.00             1.25               186746.92
0.15            0.99             0.00              0.00             1.14               186748.06
0.15            0.81             0.00              0.00             0.96               186749.02
0.14            0.94             0.00              0.00             1.08               186750.10
0.15            2.07             0.00              0.00             2.22               186752.32
0.19            0.90             0.00              0.00             1.09               186753.41
0.04            0.86             0.00              0.00             0.90               186754.31
0.25            0.98             0.00              0.00             1.23               186755.54
0.26            1.00             0.00              0.00             1.26               186756.80
0.27            0.96             0.00              0.00             1.23               186758.03
0.26            2.40             0.00              0.00             2.66               186760.69
0.79            0.74             0.00              0.00             1.53               186762.22
0.17            2.24             0.00              0.00             2.41               186764.63
0.56            0.78             0.00              0.00             1.34               186765.97
0.04            0.71             0.00              0.00             0.75               186766.72
0.04            0.78             0.00              0.00             0.82               186767.54
0.04            0.75             0.00              0.00             0.79               186768.33
0.03            0.70             0.00              0.00             0.73               186769.06
0.04            2.76             0.00              0.00             2.80               186771.86
1.30            2.80             0.00              0.00             4.10               186775.96
0.87            2.85             0.00              0.00             3.72               186779.68
0.81            2.45             0.00              0.00             3.26               186782.94
0.82            2.45             0.00              0.00             3.27               186786.21
0.89            4.75             0.00              0.00             5.64               186791.85
1.28            2.79             0.00              0.00             4.07               186795.92
0.62            2.44             0.00              0.00             3.06               186798.98
0.66            2.35             0.00              0.00             3.01               186801.99
0.54            2.35             0.00              0.00             2.89               186804.88
0.61            2.04             0.00              0.00             2.65               186807.53
0.43            2.32             0.00              0.00             2.75               186810.28
0.42            1.89             0.00              0.00             2.31               186812.59
0.39            2.23             0.00              0.00             2.62               186815.21
