Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             54.06             0.00             54.06              279.35   
1.05            0.81             0.00              0.00             1.86               281.21   
0.23            0.43             0.00              0.00             0.66               281.87   
0.19            0.29             0.00              0.00             0.48               282.35   
0.15            0.27             0.00              0.00             0.42               282.77   
0.16            0.37             0.00              0.00             0.53               283.30   
0.17            0.26             0.00              0.00             0.43               283.73   
0.11            0.23             0.00              0.00             0.34               284.07   
0.11            0.23             0.00              0.00             0.34               284.41   
0.08            0.44             0.00              0.00             0.52               284.93   
0.09            0.26             0.00              0.00             0.35               285.28   
0.14            0.23             0.00              0.00             0.37               285.65   
0.13            0.32             0.00              0.00             0.45               286.10   
0.14            0.21             0.00              0.00             0.35               286.45   
0.13            0.23             0.00              0.00             0.36               286.81   
0.09            0.21             0.00              0.00             0.30               287.11   
0.09            0.18             0.00              0.00             0.27               287.38   
0.08            0.15             0.00              0.00             0.23               287.61   
0.10            0.23             0.00              0.00             0.33               287.94   
0.11            0.14             0.00              0.00             0.25               288.19   
0.07            0.14             0.00              0.00             0.21               288.40   
0.08            0.16             0.00              0.00             0.24               288.64   
0.09            0.21             0.00              0.00             0.30               288.94   
0.09            0.12             0.00              0.00             0.21               289.15   
0.07            0.24             0.00              0.00             0.31               289.46   
0.13            0.20             0.00              0.00             0.33               289.79   
0.09            0.21             0.00              0.00             0.30               290.09   
0.10            0.28             0.00              0.00             0.38               290.47   
0.08            0.13             0.00              0.00             0.21               290.68   
0.07            0.13             0.00              0.00             0.20               290.88   
0.06            0.12             0.00              0.00             0.18               291.06   
0.06            0.12             0.00              0.00             0.18               291.24   
0.07            0.12             0.00              0.00             0.19               291.43   
0.10            0.21             0.00              0.00             0.31               291.74   
0.11            0.09             0.00              0.00             0.20               291.94   
0.06            0.10             0.00              0.00             0.16               292.10   
0.06            0.11             0.00              0.00             0.17               292.27   
0.09            0.11             0.00              0.00             0.20               292.47   
0.08            0.16             0.00              0.00             0.24               292.71   
0.07            0.19             0.00              0.00             0.26               292.97   
0.12            0.22             0.00              0.00             0.34               293.31   
0.09            0.17             0.00              0.00             0.26               293.57   
0.10            0.19             0.00              0.00             0.29               293.86   
0.09            0.10             0.00              0.00             0.19               294.05   
0.06            0.12             0.00              0.00             0.18               294.23   
0.07            0.10             0.00              0.00             0.17               294.40   
0.07            0.10             0.00              0.00             0.17               294.57   
0.17            0.10             0.00              0.00             0.27               294.84   
0.09            0.10             0.00              0.00             0.19               295.03   
0.06            0.11             0.00              0.00             0.17               295.20   
0.08            0.09             0.00              0.00             0.17               295.37   
0.07            0.09             0.00              0.00             0.16               295.53   
0.13            0.09             0.00              0.00             0.22               295.75   
0.05            0.09             0.00              0.00             0.14               295.89   
0.06            0.09             0.00              0.00             0.15               296.04   
0.06            0.09             0.00              0.00             0.15               296.19   
0.08            0.04             0.00              0.00             0.12               296.31   
0.05            0.03             0.00              0.00             0.08               296.39   
0.08            0.03             0.00              0.00             0.11               296.50   
0.12            0.03             0.00              0.00             0.15               296.65   
0.13            0.03             0.00              0.00             0.16               296.81   
0.13            0.04             0.00              0.00             0.17               296.98   
0.18            0.03             0.00              0.00             0.21               297.19   
0.16            0.04             0.00              0.00             0.20               297.39   
0.16            0.03             0.00              0.00             0.19               297.58   
0.00            0.00             0.00              13.20            13.20              310.78   
