Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             85.52             0.00             85.52              532.56   
1.20            0.81             0.00              0.00             2.01               534.57   
0.31            0.43             0.00              0.00             0.74               535.31   
0.20            0.63             0.00              0.00             0.83               536.14   
0.23            0.44             0.00              0.00             0.67               536.81   
0.15            0.41             0.00              0.00             0.56               537.37   
0.15            0.39             0.00              0.00             0.54               537.91   
0.16            0.56             0.00              0.00             0.72               538.63   
0.16            0.35             0.00              0.00             0.51               539.14   
0.11            0.34             0.00              0.00             0.45               539.59   
0.10            0.36             0.00              0.00             0.46               540.05   
0.06            0.35             0.00              0.00             0.41               540.46   
0.05            0.21             0.00              0.00             0.26               540.72   
0.10            0.37             0.00              0.00             0.47               541.19   
0.16            0.19             0.00              0.00             0.35               541.54   
0.07            0.17             0.00              0.00             0.24               541.78   
0.07            0.19             0.00              0.00             0.26               542.04   
0.07            0.26             0.00              0.00             0.33               542.37   
0.05            0.37             0.00              0.00             0.42               542.79   
0.15            0.35             0.00              0.00             0.50               543.29   
0.15            0.34             0.00              0.00             0.49               543.78   
0.12            0.52             0.00              0.00             0.64               544.42   
0.15            0.33             0.00              0.00             0.48               544.90   
0.10            0.34             0.00              0.00             0.44               545.34   
0.08            0.35             0.00              0.00             0.43               545.77   
0.08            0.27             0.00              0.00             0.35               546.12   
0.07            0.20             0.00              0.00             0.27               546.39   
0.08            0.36             0.00              0.00             0.44               546.83   
0.10            0.16             0.00              0.00             0.26               547.09   
0.04            0.16             0.00              0.00             0.20               547.29   
0.04            0.18             0.00              0.00             0.22               547.51   
0.07            0.30             0.00              0.00             0.37               547.88   
0.10            0.18             0.00              0.00             0.28               548.16   
0.04            0.16             0.00              0.00             0.20               548.36   
0.04            0.32             0.00              0.00             0.36               548.72   
0.10            0.16             0.00              0.00             0.26               548.98   
0.04            0.14             0.00              0.00             0.18               549.16   
0.04            0.32             0.00              0.00             0.36               549.52   
0.10            0.29             0.00              0.00             0.39               549.91   
0.08            0.32             0.00              0.00             0.40               550.31   
0.08            0.30             0.00              0.00             0.38               550.69   
0.05            0.16             0.00              0.00             0.21               550.90   
0.06            0.17             0.00              0.00             0.23               551.13   
0.04            0.16             0.00              0.00             0.20               551.33   
0.04            0.15             0.00              0.00             0.19               551.52   
0.05            0.16             0.00              0.00             0.21               551.73   
0.06            0.12             0.00              0.00             0.18               551.91   
0.04            0.29             0.00              0.00             0.33               552.24   
0.12            0.12             0.00              0.00             0.24               552.48   
0.04            0.12             0.00              0.00             0.16               552.64   
0.06            0.12             0.00              0.00             0.18               552.82   
0.04            0.12             0.00              0.00             0.16               552.98   
0.03            0.11             0.00              0.00             0.14               553.12   
0.03            0.12             0.00              0.00             0.15               553.27   
0.04            0.15             0.00              0.00             0.19               553.46   
0.10            0.30             0.00              0.00             0.40               553.86   
0.10            0.13             0.00              0.00             0.23               554.09   
0.06            0.13             0.00              0.00             0.19               554.28   
0.04            0.30             0.00              0.00             0.34               554.62   
0.13            0.13             0.00              0.00             0.26               554.88   
0.04            0.11             0.00              0.00             0.15               555.03   
0.04            0.12             0.00              0.00             0.16               555.19   
0.03            0.15             0.00              0.00             0.18               555.37   
0.06            0.21             0.00              0.00             0.27               555.64   
0.07            0.26             0.00              0.00             0.33               555.97   
0.05            0.32             0.00              0.00             0.37               556.34   
0.10            0.27             0.00              0.00             0.37               556.71   
0.10            0.27             0.00              0.00             0.37               557.08   
0.07            0.26             0.00              0.00             0.33               557.41   
0.05            0.13             0.00              0.00             0.18               557.59   
0.07            0.12             0.00              0.00             0.19               557.78   
0.04            0.12             0.00              0.00             0.16               557.94   
0.04            0.15             0.00              0.00             0.19               558.13   
0.04            0.14             0.00              0.00             0.18               558.31   
0.04            0.12             0.00              0.00             0.16               558.47   
0.03            0.15             0.00              0.00             0.18               558.65   
0.04            0.12             0.00              0.00             0.16               558.81   
0.03            0.12             0.00              0.00             0.15               558.96   
0.03            0.18             0.00              0.00             0.21               559.17   
0.04            0.12             0.00              0.00             0.16               559.33   
0.03            0.11             0.00              0.00             0.14               559.47   
0.04            0.12             0.00              0.00             0.16               559.63   
0.04            0.12             0.00              0.00             0.16               559.79   
0.06            0.12             0.00              0.00             0.18               559.97   
0.05            0.14             0.00              0.00             0.19               560.16   
0.05            0.05             0.00              0.00             0.10               560.26   
0.08            0.06             0.00              0.00             0.14               560.40   
0.10            0.04             0.00              0.00             0.14               560.54   
0.13            0.04             0.00              0.00             0.17               560.71   
0.15            0.05             0.00              0.00             0.20               560.91   
0.15            0.05             0.00              0.00             0.20               561.11   
0.15            0.05             0.00              0.00             0.20               561.31   
0.17            0.04             0.00              0.00             0.21               561.52   
0.20            0.04             0.00              0.00             0.24               561.76   
0.21            0.05             0.00              0.00             0.26               562.02   
0.21            0.05             0.00              0.00             0.26               562.28   
0.24            0.06             0.00              0.00             0.30               562.58   
0.26            0.09             0.00              0.00             0.35               562.93   
0.34            0.05             0.00              0.00             0.39               563.32   
0.45            0.08             0.00              0.00             0.53               563.85   
0.45            0.08             0.00              0.00             0.53               564.38   
0.00            0.00             0.00              88.83            88.83              653.21   
