Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            4.27          0.00             0.00             4.27               115.69   
0.10            0.00          0.02             0.00             0.12               115.81   
0.02            0.00          0.01             0.00             0.03               115.84   
0.02            0.00          0.01             0.00             0.03               115.87   
0.02            0.00          0.01             0.00             0.03               115.90   
0.02            0.00          0.01             0.00             0.03               115.93   
0.02            0.00          0.01             0.00             0.03               115.96   
0.02            0.00          0.01             0.00             0.03               115.99   
0.02            0.00          0.01             0.00             0.03               116.02   
0.00            0.00          0.02             0.00             0.02               116.04   
0.01            0.00          0.00             0.00             0.01               116.05   
0.02            0.00          0.00             0.00             0.02               116.07   
0.02            0.00          0.00             0.00             0.02               116.09   
0.00            0.00          0.02             0.00             0.02               116.11   
0.02            0.00          0.00             0.00             0.02               116.13   
0.02            0.00          0.00             0.00             0.02               116.15   
0.00            0.00          0.02             0.00             0.02               116.17   
0.02            0.00          0.00             0.00             0.02               116.19   
0.02            0.00          0.00             0.00             0.02               116.21   
0.02            0.00          0.00             0.00             0.02               116.23   
0.00            0.00          0.02             0.00             0.02               116.25   
0.00            0.00          0.00             0.15             0.15               116.40   
