Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            4.08          0.00             0.00             4.08               89.75    
0.12            0.00          0.02             0.00             0.14               89.89    
0.03            0.00          0.01             0.00             0.04               89.93    
0.02            0.00          0.01             0.00             0.03               89.96    
0.02            0.00          0.01             0.00             0.03               89.99    
0.02            0.00          0.01             0.00             0.03               90.02    
0.02            0.00          0.01             0.00             0.03               90.05    
0.02            0.00          0.01             0.00             0.03               90.08    
0.02            0.00          0.01             0.00             0.03               90.11    
0.02            0.00          0.00             0.00             0.02               90.13    
0.02            0.00          0.00             0.00             0.02               90.15    
0.00            0.00          0.02             0.00             0.02               90.17    
0.00            0.00          0.02             0.00             0.02               90.19    
0.02            0.00          0.00             0.00             0.02               90.21    
0.00            0.00          0.02             0.00             0.02               90.23    
0.02            0.00          0.00             0.00             0.02               90.25    
0.00            0.00          0.02             0.00             0.02               90.27    
0.02            0.00          0.00             0.00             0.02               90.29    
0.02            0.00          0.00             0.00             0.02               90.31    
0.02            0.00          0.00             0.00             0.02               90.33    
0.02            0.00          0.00             0.00             0.02               90.35    
0.00            0.00          0.00             0.14             0.14               90.49    
