Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            8.42          0.00             0.00             8.42               186.79   
0.13            0.00          0.03             0.00             0.16               186.95   
0.03            0.00          0.02             0.00             0.05               187.00   
0.02            0.00          0.01             0.00             0.03               187.03   
0.02            0.00          0.02             0.00             0.04               187.07   
0.02            0.00          0.01             0.00             0.03               187.10   
0.02            0.00          0.02             0.00             0.04               187.14   
0.02            0.00          0.02             0.00             0.04               187.18   
0.02            0.00          0.01             0.00             0.03               187.21   
0.02            0.00          0.01             0.00             0.03               187.24   
0.02            0.00          0.00             0.00             0.02               187.26   
0.02            0.00          0.00             0.00             0.02               187.28   
0.02            0.00          0.00             0.00             0.02               187.30   
0.02            0.00          0.01             0.00             0.03               187.33   
0.02            0.00          0.00             0.00             0.02               187.35   
0.02            0.00          0.00             0.00             0.02               187.37   
0.02            0.00          0.00             0.00             0.02               187.39   
0.02            0.00          0.00             0.00             0.02               187.41   
0.02            0.00          0.00             0.00             0.02               187.43   
0.02            0.00          0.00             0.00             0.02               187.45   
0.02            0.00          0.01             0.00             0.03               187.48   
0.02            0.00          0.00             0.00             0.02               187.50   
0.02            0.00          0.01             0.00             0.03               187.53   
0.02            0.00          0.01             0.00             0.03               187.56   
0.02            0.00          0.01             0.00             0.03               187.59   
0.02            0.00          0.01             0.00             0.03               187.62   
0.02            0.00          0.00             0.00             0.02               187.64   
0.02            0.00          0.00             0.00             0.02               187.66   
0.02            0.00          0.00             0.00             0.02               187.68   
0.00            0.00          0.00             0.15             0.15               187.83   
