Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            11.69         0.00             0.00             11.69              251.10   
0.09            0.00          0.02             0.00             0.11               251.21   
0.02            0.00          0.01             0.00             0.03               251.24   
0.02            0.00          0.01             0.00             0.03               251.27   
0.02            0.00          0.01             0.00             0.03               251.30   
0.02            0.00          0.01             0.00             0.03               251.33   
0.02            0.00          0.01             0.00             0.03               251.36   
0.02            0.00          0.01             0.00             0.03               251.39   
0.02            0.00          0.01             0.00             0.03               251.42   
0.02            0.00          0.01             0.00             0.03               251.45   
0.02            0.00          0.00             0.00             0.02               251.47   
0.02            0.00          0.00             0.00             0.02               251.49   
0.02            0.00          0.00             0.00             0.02               251.51   
0.02            0.00          0.00             0.00             0.02               251.53   
0.02            0.00          0.01             0.00             0.03               251.56   
0.02            0.00          0.00             0.00             0.02               251.58   
0.02            0.00          0.00             0.00             0.02               251.60   
0.02            0.00          0.01             0.00             0.03               251.63   
0.02            0.00          0.00             0.00             0.02               251.65   
0.02            0.00          0.00             0.00             0.02               251.67   
0.02            0.00          0.01             0.00             0.03               251.70   
0.02            0.00          0.01             0.00             0.03               251.73   
0.02            0.00          0.01             0.00             0.03               251.76   
0.02            0.00          0.00             0.00             0.02               251.78   
0.02            0.00          0.00             0.00             0.02               251.80   
0.02            0.00          0.00             0.00             0.02               251.82   
0.02            0.00          0.00             0.00             0.02               251.84   
0.02            0.00          0.00             0.00             0.02               251.86   
0.02            0.00          0.00             0.00             0.02               251.88   
0.02            0.00          0.00             0.00             0.02               251.90   
0.02            0.00          0.00             0.00             0.02               251.92   
0.02            0.00          0.00             0.00             0.02               251.94   
0.02            0.00          0.00             0.00             0.02               251.96   
0.00            0.00          0.00             0.13             0.13               252.09   
