Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            507.84        0.00             0.00             507.84             15660.65 
1.41            0.00          0.24             0.00             1.65               15662.30 
0.06            0.00          0.09             0.00             0.15               15662.45 
0.02            0.00          0.20             0.00             0.22               15662.67 
0.02            0.00          0.17             0.00             0.19               15662.86 
0.02            0.00          0.22             0.00             0.24               15663.10 
0.04            0.00          0.08             0.00             0.12               15663.22 
0.02            0.00          0.20             0.00             0.22               15663.44 
0.02            0.00          0.16             0.00             0.18               15663.62 
0.04            0.00          0.07             0.00             0.11               15663.73 
0.03            0.00          0.07             0.00             0.10               15663.83 
0.02            0.00          0.16             0.00             0.18               15664.01 
0.02            0.00          0.15             0.00             0.17               15664.18 
0.03            0.00          0.06             0.00             0.09               15664.27 
0.03            0.00          0.06             0.00             0.09               15664.36 
0.02            0.00          0.16             0.00             0.18               15664.54 
0.03            0.00          0.06             0.00             0.09               15664.63 
0.02            0.00          0.15             0.00             0.17               15664.80 
0.03            0.00          0.06             0.00             0.09               15664.89 
0.02            0.00          0.15             0.00             0.17               15665.06 
0.03            0.00          0.06             0.00             0.09               15665.15 
0.02            0.00          0.14             0.00             0.16               15665.31 
0.03            0.00          0.06             0.00             0.09               15665.40 
0.02            0.00          0.20             0.00             0.22               15665.62 
0.02            0.00          0.15             0.00             0.17               15665.79 
0.02            0.00          0.02             0.00             0.04               15665.83 
0.03            0.00          0.07             0.00             0.10               15665.93 
0.02            0.00          0.06             0.00             0.08               15666.01 
0.02            0.00          0.02             0.00             0.04               15666.05 
0.02            0.00          0.02             0.00             0.04               15666.09 
0.02            0.00          0.02             0.00             0.04               15666.13 
0.02            0.00          0.02             0.00             0.04               15666.17 
0.02            0.00          0.02             0.00             0.04               15666.21 
0.02            0.00          0.02             0.00             0.04               15666.25 
0.02            0.00          0.05             0.00             0.07               15666.32 
0.02            0.00          0.02             0.00             0.04               15666.36 
0.02            0.00          0.02             0.00             0.04               15666.40 
0.02            0.00          0.02             0.00             0.04               15666.44 
0.02            0.00          0.02             0.00             0.04               15666.48 
0.02            0.00          0.18             0.00             0.20               15666.68 
0.02            0.00          0.14             0.00             0.16               15666.84 
0.02            0.00          0.03             0.00             0.05               15666.89 
0.02            0.00          0.02             0.00             0.04               15666.93 
0.02            0.00          0.14             0.00             0.16               15667.09 
0.03            0.00          0.02             0.00             0.05               15667.14 
0.02            0.00          0.02             0.00             0.04               15667.18 
0.02            0.00          0.02             0.00             0.04               15667.22 
0.02            0.00          0.02             0.00             0.04               15667.26 
0.02            0.00          0.02             0.00             0.04               15667.30 
0.02            0.00          0.02             0.00             0.04               15667.34 
0.02            0.00          0.02             0.00             0.04               15667.38 
0.02            0.00          0.17             0.00             0.19               15667.57 
0.02            0.00          0.02             0.00             0.04               15667.61 
0.02            0.00          0.02             0.00             0.04               15667.65 
0.02            0.00          0.02             0.00             0.04               15667.69 
0.02            0.00          0.02             0.00             0.04               15667.73 
0.02            0.00          0.02             0.00             0.04               15667.77 
0.02            0.00          0.14             0.00             0.16               15667.93 
0.02            0.00          0.03             0.00             0.05               15667.98 
0.02            0.00          0.14             0.00             0.16               15668.14 
0.02            0.00          0.02             0.00             0.04               15668.18 
0.02            0.00          0.02             0.00             0.04               15668.22 
0.02            0.00          0.24             0.00             0.26               15668.48 
0.02            0.00          0.17             0.00             0.19               15668.67 
0.03            0.00          0.06             0.00             0.09               15668.76 
0.03            0.00          0.06             0.00             0.09               15668.85 
0.02            0.00          0.18             0.00             0.20               15669.05 
0.02            0.00          0.16             0.00             0.18               15669.23 
0.02            0.00          0.15             0.00             0.17               15669.40 
0.03            0.00          0.06             0.00             0.09               15669.49 
0.02            0.00          0.16             0.00             0.18               15669.67 
0.03            0.00          0.06             0.00             0.09               15669.76 
0.02            0.00          0.17             0.00             0.19               15669.95 
0.03            0.00          0.22             0.00             0.25               15670.20 
0.02            0.00          0.15             0.00             0.17               15670.37 
0.03            0.00          0.06             0.00             0.09               15670.46 
0.03            0.00          0.06             0.00             0.09               15670.55 
0.03            0.00          0.06             0.00             0.09               15670.64 
0.02            0.00          0.15             0.00             0.17               15670.81 
0.03            0.00          0.06             0.00             0.09               15670.90 
0.03            0.00          0.08             0.00             0.11               15671.01 
0.02            0.00          0.02             0.00             0.04               15671.05 
0.02            0.00          0.02             0.00             0.04               15671.09 
0.02            0.00          0.06             0.00             0.08               15671.17 
0.02            0.00          0.02             0.00             0.04               15671.21 
0.02            0.00          0.02             0.00             0.04               15671.25 
0.02            0.00          0.02             0.00             0.04               15671.29 
0.02            0.00          0.02             0.00             0.04               15671.33 
0.02            0.00          0.02             0.00             0.04               15671.37 
0.02            0.00          0.05             0.00             0.07               15671.44 
0.02            0.00          0.02             0.00             0.04               15671.48 
0.03            0.00          0.06             0.00             0.09               15671.57 
0.03            0.00          0.06             0.00             0.09               15671.66 
0.03            0.00          0.06             0.00             0.09               15671.75 
0.02            0.00          0.06             0.00             0.08               15671.83 
0.03            0.00          0.06             0.00             0.09               15671.92 
0.03            0.00          0.18             0.00             0.21               15672.13 
0.02            0.00          0.17             0.00             0.19               15672.32 
0.02            0.00          0.20             0.00             0.22               15672.54 
0.02            0.00          0.14             0.00             0.16               15672.70 
0.03            0.00          0.06             0.00             0.09               15672.79 
0.02            0.00          0.16             0.00             0.18               15672.97 
0.03            0.00          0.06             0.00             0.09               15673.06 
0.02            0.00          0.15             0.00             0.17               15673.23 
0.02            0.00          0.14             0.00             0.16               15673.39 
0.02            0.00          0.14             0.00             0.16               15673.55 
0.03            0.00          0.06             0.00             0.09               15673.64 
0.02            0.00          0.14             0.00             0.16               15673.80 
0.02            0.00          0.02             0.00             0.04               15673.84 
0.02            0.00          0.03             0.00             0.05               15673.89 
0.02            0.00          0.02             0.00             0.04               15673.93 
0.02            0.00          0.02             0.00             0.04               15673.97 
0.02            0.00          0.15             0.00             0.17               15674.14 
0.02            0.00          0.02             0.00             0.04               15674.18 
0.02            0.00          0.02             0.00             0.04               15674.22 
0.02            0.00          0.02             0.00             0.04               15674.26 
0.02            0.00          0.02             0.00             0.04               15674.30 
0.02            0.00          0.02             0.00             0.04               15674.34 
