Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            225.08        0.00             0.00             225.08             5950.13  
0.60            0.00          0.10             0.00             0.70               5950.83  
0.04            0.00          0.03             0.00             0.07               5950.90  
0.02            0.00          0.06             0.00             0.08               5950.98  
0.02            0.00          0.06             0.00             0.08               5951.06  
0.02            0.00          0.07             0.00             0.09               5951.15  
0.02            0.00          0.07             0.00             0.09               5951.24  
0.02            0.00          0.06             0.00             0.08               5951.32  
0.02            0.00          0.03             0.00             0.05               5951.37  
0.02            0.00          0.06             0.00             0.08               5951.45  
0.02            0.00          0.03             0.00             0.05               5951.50  
0.03            0.00          0.03             0.00             0.06               5951.56  
0.02            0.00          0.06             0.00             0.08               5951.64  
0.02            0.00          0.03             0.00             0.05               5951.69  
0.02            0.00          0.06             0.00             0.08               5951.77  
0.02            0.00          0.03             0.00             0.05               5951.82  
0.02            0.00          0.03             0.00             0.05               5951.87  
0.01            0.00          0.08             0.00             0.09               5951.96  
0.02            0.00          0.05             0.00             0.07               5952.03  
0.02            0.00          0.01             0.00             0.03               5952.06  
0.02            0.00          0.03             0.00             0.05               5952.11  
0.02            0.00          0.01             0.00             0.03               5952.14  
0.01            0.00          0.03             0.00             0.04               5952.18  
0.02            0.00          0.01             0.00             0.03               5952.21  
0.02            0.00          0.01             0.00             0.03               5952.24  
0.02            0.00          0.02             0.00             0.04               5952.28  
0.02            0.00          0.01             0.00             0.03               5952.31  
0.02            0.00          0.01             0.00             0.03               5952.34  
0.02            0.00          0.01             0.00             0.03               5952.37  
0.02            0.00          0.07             0.00             0.09               5952.46  
0.02            0.00          0.05             0.00             0.07               5952.53  
0.02            0.00          0.01             0.00             0.03               5952.56  
0.01            0.00          0.05             0.00             0.06               5952.62  
0.02            0.00          0.01             0.00             0.03               5952.65  
0.02            0.00          0.01             0.00             0.03               5952.68  
0.01            0.00          0.01             0.00             0.02               5952.70  
0.02            0.00          0.01             0.00             0.03               5952.73  
0.02            0.00          0.01             0.00             0.03               5952.76  
0.02            0.00          0.01             0.00             0.03               5952.79  
0.02            0.00          0.01             0.00             0.03               5952.82  
0.01            0.00          0.06             0.00             0.07               5952.89  
0.02            0.00          0.01             0.00             0.03               5952.92  
0.02            0.00          0.01             0.00             0.03               5952.95  
0.02            0.00          0.01             0.00             0.03               5952.98  
0.03            0.00          0.06             0.00             0.09               5953.07  
0.01            0.00          0.05             0.00             0.06               5953.13  
0.02            0.00          0.01             0.00             0.03               5953.16  
0.02            0.00          0.08             0.00             0.10               5953.26  
0.02            0.00          0.05             0.00             0.07               5953.33  
0.02            0.00          0.03             0.00             0.05               5953.38  
0.02            0.00          0.03             0.00             0.05               5953.43  
0.02            0.00          0.06             0.00             0.08               5953.51  
0.02            0.00          0.05             0.00             0.07               5953.58  
0.01            0.00          0.05             0.00             0.06               5953.64  
0.02            0.00          0.03             0.00             0.05               5953.69  
0.02            0.00          0.08             0.00             0.10               5953.79  
0.02            0.00          0.03             0.00             0.05               5953.84  
0.02            0.00          0.03             0.00             0.05               5953.89  
0.01            0.00          0.06             0.00             0.07               5953.96  
0.02            0.00          0.03             0.00             0.05               5954.01  
0.02            0.00          0.03             0.00             0.05               5954.06  
0.02            0.00          0.04             0.00             0.06               5954.12  
0.02            0.00          0.03             0.00             0.05               5954.17  
0.02            0.00          0.03             0.00             0.05               5954.22  
0.01            0.00          0.06             0.00             0.07               5954.29  
0.02            0.00          0.05             0.00             0.07               5954.36  
0.01            0.00          0.08             0.00             0.09               5954.45  
0.02            0.00          0.05             0.00             0.07               5954.52  
0.02            0.00          0.03             0.00             0.05               5954.57  
0.02            0.00          0.05             0.00             0.07               5954.64  
0.02            0.00          0.03             0.00             0.05               5954.69  
0.01            0.00          0.05             0.00             0.06               5954.75  
0.03            0.00          0.02             0.00             0.05               5954.80  
0.02            0.00          0.01             0.00             0.03               5954.83  
0.02            0.00          0.01             0.00             0.03               5954.86  
0.01            0.00          0.06             0.00             0.07               5954.93  
0.02            0.00          0.01             0.00             0.03               5954.96  
0.01            0.00          0.01             0.00             0.02               5954.98  
0.02            0.00          0.01             0.00             0.03               5955.01  
0.01            0.00          0.01             0.00             0.02               5955.03  
0.01            0.00          0.01             0.00             0.02               5955.05  
0.02            0.00          0.03             0.00             0.05               5955.10  
0.02            0.00          0.01             0.00             0.03               5955.13  
0.01            0.00          0.01             0.00             0.02               5955.15  
0.01            0.00          0.06             0.00             0.07               5955.22  
0.02            0.00          0.01             0.00             0.03               5955.25  
0.02            0.00          0.01             0.00             0.03               5955.28  
0.02            0.00          0.01             0.00             0.03               5955.31  
0.02            0.00          0.01             0.00             0.03               5955.34  
0.02            0.00          0.01             0.00             0.03               5955.37  
0.01            0.00          0.01             0.00             0.02               5955.39  
0.01            0.00          0.01             0.00             0.02               5955.41  
0.02            0.00          0.03             0.00             0.05               5955.46  
0.02            0.00          0.01             0.00             0.03               5955.49  
0.02            0.00          0.01             0.00             0.03               5955.52  
0.02            0.00          0.01             0.00             0.03               5955.55  
0.02            0.00          0.01             0.00             0.03               5955.58  
0.02            0.00          0.03             0.00             0.05               5955.63  
0.02            0.00          0.07             0.00             0.09               5955.72  
0.02            0.00          0.02             0.00             0.04               5955.76  
0.02            0.00          0.01             0.00             0.03               5955.79  
0.02            0.00          0.01             0.00             0.03               5955.82  
0.01            0.00          0.01             0.00             0.02               5955.84  
0.02            0.00          0.03             0.00             0.05               5955.89  
0.02            0.00          0.01             0.00             0.03               5955.92  
0.01            0.00          0.01             0.00             0.02               5955.94  
0.02            0.00          0.01             0.00             0.03               5955.97  
0.01            0.00          0.06             0.00             0.07               5956.04  
0.02            0.00          0.03             0.00             0.05               5956.09  
0.02            0.00          0.01             0.00             0.03               5956.12  
0.02            0.00          0.03             0.00             0.05               5956.17  
0.02            0.00          0.01             0.00             0.03               5956.20  
0.02            0.00          0.09             0.00             0.11               5956.31  
0.02            0.00          0.06             0.00             0.08               5956.39  
0.02            0.00          0.01             0.00             0.03               5956.42  
0.01            0.00          0.01             0.00             0.02               5956.44  
0.01            0.00          0.01             0.00             0.02               5956.46  
0.01            0.00          0.01             0.00             0.02               5956.48  
0.02            0.00          0.01             0.00             0.03               5956.51  
0.01            0.00          0.01             0.00             0.02               5956.53  
0.02            0.00          0.03             0.00             0.05               5956.58  
0.01            0.00          0.03             0.00             0.04               5956.62  
0.01            0.00          0.01             0.00             0.02               5956.64  
0.01            0.00          0.01             0.00             0.02               5956.66  
0.01            0.00          0.02             0.00             0.03               5956.69  
0.02            0.00          0.02             0.00             0.04               5956.73  
0.01            0.00          0.01             0.00             0.02               5956.75  
0.01            0.00          0.01             0.00             0.02               5956.77  
0.01            0.00          0.01             0.00             0.02               5956.79  
0.01            0.00          0.03             0.00             0.04               5956.83  
0.01            0.00          0.03             0.00             0.04               5956.87  
0.01            0.00          0.01             0.00             0.02               5956.89  
0.02            0.00          0.01             0.00             0.03               5956.92  
0.01            0.00          0.01             0.00             0.02               5956.94  
0.01            0.00          0.01             0.00             0.02               5956.96  
0.01            0.00          0.01             0.00             0.02               5956.98  
0.01            0.00          0.01             0.00             0.02               5957.00  
0.02            0.00          0.01             0.00             0.03               5957.03  
0.01            0.00          0.01             0.00             0.02               5957.05  
0.02            0.00          0.08             0.00             0.10               5957.15  
0.02            0.00          0.01             0.00             0.03               5957.18  
0.01            0.00          0.01             0.00             0.02               5957.20  
0.01            0.00          0.01             0.00             0.02               5957.22  
0.01            0.00          0.06             0.00             0.07               5957.29  
0.02            0.00          0.01             0.00             0.03               5957.32  
0.01            0.00          0.05             0.00             0.06               5957.38  
0.02            0.00          0.01             0.00             0.03               5957.41  
0.01            0.00          0.01             0.00             0.02               5957.43  
0.01            0.00          0.01             0.00             0.02               5957.45  
0.01            0.00          0.01             0.00             0.02               5957.47  
0.01            0.00          0.05             0.00             0.06               5957.53  
0.01            0.00          0.01             0.00             0.02               5957.55  
0.01            0.00          0.01             0.00             0.02               5957.57  
0.02            0.00          0.01             0.00             0.03               5957.60  
0.01            0.00          0.01             0.00             0.02               5957.62  
0.01            0.00          0.01             0.00             0.02               5957.64  
0.01            0.00          0.01             0.00             0.02               5957.66  
0.01            0.00          0.02             0.00             0.03               5957.69  
0.01            0.00          0.01             0.00             0.02               5957.71  
0.01            0.00          0.01             0.00             0.02               5957.73  
0.01            0.00          0.01             0.00             0.02               5957.75  
0.02            0.00          0.01             0.00             0.03               5957.78  
0.01            0.00          0.01             0.00             0.02               5957.80  
0.01            0.00          0.01             0.00             0.02               5957.82  
0.01            0.00          0.01             0.00             0.02               5957.84  
0.01            0.00          0.01             0.00             0.02               5957.86  
0.01            0.00          0.01             0.00             0.02               5957.88  
0.01            0.00          0.07             0.00             0.08               5957.96  
0.02            0.00          0.01             0.00             0.03               5957.99  
0.01            0.00          0.06             0.00             0.07               5958.06  
0.02            0.00          0.01             0.00             0.03               5958.09  
0.02            0.00          0.01             0.00             0.03               5958.12  
0.01            0.00          0.06             0.00             0.07               5958.19  
0.02            0.00          0.01             0.00             0.03               5958.22  
0.01            0.00          0.01             0.00             0.02               5958.24  
0.01            0.00          0.01             0.00             0.02               5958.26  
0.02            0.00          0.01             0.00             0.03               5958.29  
0.01            0.00          0.01             0.00             0.02               5958.31  
0.01            0.00          0.01             0.00             0.02               5958.33  
0.01            0.00          0.01             0.00             0.02               5958.35  
0.02            0.00          0.05             0.00             0.07               5958.42  
0.02            0.00          0.01             0.00             0.03               5958.45  
0.01            0.00          0.01             0.00             0.02               5958.47  
0.02            0.00          0.09             0.00             0.11               5958.58  
0.02            0.00          0.06             0.00             0.08               5958.66  
0.02            0.00          0.03             0.00             0.05               5958.71  
0.02            0.00          0.06             0.00             0.08               5958.79  
0.02            0.00          0.03             0.00             0.05               5958.84  
0.02            0.00          0.06             0.00             0.08               5958.92  
0.02            0.00          0.08             0.00             0.10               5959.02  
0.02            0.00          0.06             0.00             0.08               5959.10  
0.02            0.00          0.03             0.00             0.05               5959.15  
0.01            0.00          0.06             0.00             0.07               5959.22  
0.03            0.00          0.03             0.00             0.06               5959.28  
0.02            0.00          0.03             0.00             0.05               5959.33  
0.02            0.00          0.03             0.00             0.05               5959.38  
0.02            0.00          0.01             0.00             0.03               5959.41  
0.01            0.00          0.01             0.00             0.02               5959.43  
0.01            0.00          0.01             0.00             0.02               5959.45  
0.01            0.00          0.06             0.00             0.07               5959.52  
0.02            0.00          0.01             0.00             0.03               5959.55  
0.02            0.00          0.01             0.00             0.03               5959.58  
0.01            0.00          0.01             0.00             0.02               5959.60  
0.01            0.00          0.01             0.00             0.02               5959.62  
0.02            0.00          0.02             0.00             0.04               5959.66  
0.01            0.00          0.01             0.00             0.02               5959.68  
0.01            0.00          0.01             0.00             0.02               5959.70  
0.01            0.00          0.01             0.00             0.02               5959.72  
0.01            0.00          0.01             0.00             0.02               5959.74  
0.01            0.00          0.01             0.00             0.02               5959.76  
0.02            0.00          0.03             0.00             0.05               5959.81  
0.02            0.00          0.01             0.00             0.03               5959.84  
0.01            0.00          0.01             0.00             0.02               5959.86  
0.01            0.00          0.06             0.00             0.07               5959.93  
0.02            0.00          0.01             0.00             0.03               5959.96  
0.01            0.00          0.01             0.00             0.02               5959.98  
0.01            0.00          0.01             0.00             0.02               5960.00  
0.02            0.00          0.01             0.00             0.03               5960.03  
0.02            0.00          0.01             0.00             0.03               5960.06  
0.01            0.00          0.06             0.00             0.07               5960.13  
0.02            0.00          0.01             0.00             0.03               5960.16  
0.02            0.00          0.01             0.00             0.03               5960.19  
0.02            0.00          0.01             0.00             0.03               5960.22  
0.02            0.00          0.01             0.00             0.03               5960.25  
0.01            0.00          0.01             0.00             0.02               5960.27  
0.01            0.00          0.06             0.00             0.07               5960.34  
0.02            0.00          0.01             0.00             0.03               5960.37  
0.01            0.00          0.01             0.00             0.02               5960.39  
0.02            0.00          0.01             0.00             0.03               5960.42  
0.02            0.00          0.03             0.00             0.05               5960.47  
0.02            0.00          0.03             0.00             0.05               5960.52  
0.02            0.00          0.03             0.00             0.05               5960.57  
0.01            0.00          0.06             0.00             0.07               5960.64  
0.02            0.00          0.03             0.00             0.05               5960.69  
0.02            0.00          0.01             0.00             0.03               5960.72  
0.02            0.00          0.01             0.00             0.03               5960.75  
0.02            0.00          0.01             0.00             0.03               5960.78  
0.02            0.00          0.01             0.00             0.03               5960.81  
0.01            0.00          0.01             0.00             0.02               5960.83  
0.02            0.00          0.03             0.00             0.05               5960.88  
0.01            0.00          0.01             0.00             0.02               5960.90  
0.01            0.00          0.01             0.00             0.02               5960.92  
0.01            0.00          0.01             0.00             0.02               5960.94  
0.01            0.00          0.01             0.00             0.02               5960.96  
0.01            0.00          0.02             0.00             0.03               5960.99  
0.02            0.00          0.03             0.00             0.05               5961.04  
0.02            0.00          0.01             0.00             0.03               5961.07  
0.01            0.00          0.01             0.00             0.02               5961.09  
0.01            0.00          0.01             0.00             0.02               5961.11  
0.02            0.00          0.01             0.00             0.03               5961.14  
0.01            0.00          0.03             0.00             0.04               5961.18  
0.02            0.00          0.01             0.00             0.03               5961.21  
0.01            0.00          0.01             0.00             0.02               5961.23  
0.01            0.00          0.01             0.00             0.02               5961.25  
0.01            0.00          0.01             0.00             0.02               5961.27  
0.01            0.00          0.01             0.00             0.02               5961.29  
0.01            0.00          0.01             0.00             0.02               5961.31  
0.01            0.00          0.01             0.00             0.02               5961.33  
0.02            0.00          0.03             0.00             0.05               5961.38  
0.01            0.00          0.01             0.00             0.02               5961.40  
