Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            270.88        0.00             0.00             270.88             5344.17  
0.70            0.00          0.48             0.00             1.18               5345.35  
0.05            0.00          0.26             0.00             0.31               5345.66  
0.04            0.00          0.47             0.00             0.51               5346.17  
0.04            0.00          0.25             0.00             0.29               5346.46  
0.03            0.00          0.25             0.00             0.28               5346.74  
0.03            0.00          0.25             0.00             0.28               5347.02  
0.03            0.00          0.46             0.00             0.49               5347.51  
0.03            0.00          0.27             0.00             0.30               5347.81  
0.04            0.00          0.23             0.00             0.27               5348.08  
0.03            0.00          0.24             0.00             0.27               5348.35  
0.03            0.00          0.26             0.00             0.29               5348.64  
0.03            0.00          0.23             0.00             0.26               5348.90  
0.03            0.00          0.25             0.00             0.28               5349.18  
0.03            0.00          0.22             0.00             0.25               5349.43  
0.03            0.00          0.25             0.00             0.28               5349.71  
0.03            0.00          0.28             0.00             0.31               5350.02  
0.03            0.00          0.24             0.00             0.27               5350.29  
0.03            0.00          0.06             0.00             0.09               5350.38  
0.04            0.00          0.22             0.00             0.26               5350.64  
0.03            0.00          0.05             0.00             0.08               5350.72  
0.03            0.00          0.05             0.00             0.08               5350.80  
0.03            0.00          0.05             0.00             0.08               5350.88  
0.03            0.00          0.06             0.00             0.09               5350.97  
0.02            0.00          0.06             0.00             0.08               5351.05  
0.03            0.00          0.22             0.00             0.25               5351.30  
0.03            0.00          0.05             0.00             0.08               5351.38  
0.03            0.00          0.47             0.00             0.50               5351.88  
0.04            0.00          0.22             0.00             0.26               5352.14  
0.03            0.00          0.20             0.00             0.23               5352.37  
0.03            0.00          0.21             0.00             0.24               5352.61  
0.03            0.00          0.23             0.00             0.26               5352.87  
0.03            0.00          0.42             0.00             0.45               5353.32  
0.03            0.00          0.21             0.00             0.24               5353.56  
0.03            0.00          0.22             0.00             0.25               5353.81  
0.03            0.00          0.20             0.00             0.23               5354.04  
0.03            0.00          0.22             0.00             0.25               5354.29  
0.03            0.00          0.22             0.00             0.25               5354.54  
0.03            0.00          0.23             0.00             0.26               5354.80  
0.03            0.00          0.22             0.00             0.25               5355.05  
0.03            0.00          0.21             0.00             0.24               5355.29  
0.03            0.00          0.06             0.00             0.09               5355.38  
0.03            0.00          0.22             0.00             0.25               5355.63  
0.03            0.00          0.05             0.00             0.08               5355.71  
0.04            0.00          0.06             0.00             0.10               5355.81  
0.02            0.00          0.05             0.00             0.07               5355.88  
0.03            0.00          0.06             0.00             0.09               5355.97  
0.02            0.00          0.06             0.00             0.08               5356.05  
0.02            0.00          0.05             0.00             0.07               5356.12  
0.03            0.00          0.05             0.00             0.08               5356.20  
0.02            0.00          0.06             0.00             0.08               5356.28  
0.02            0.00          0.05             0.00             0.07               5356.35  
0.02            0.00          0.05             0.00             0.07               5356.42  
0.02            0.00          0.21             0.00             0.23               5356.65  
0.02            0.00          0.05             0.00             0.07               5356.72  
0.02            0.00          0.06             0.00             0.08               5356.80  
0.02            0.00          0.05             0.00             0.07               5356.87  
0.02            0.00          0.20             0.00             0.22               5357.09  
0.03            0.00          0.05             0.00             0.08               5357.17  
0.02            0.00          0.05             0.00             0.07               5357.24  
0.02            0.00          0.05             0.00             0.07               5357.31  
0.02            0.00          0.18             0.00             0.20               5357.51  
0.03            0.00          0.20             0.00             0.23               5357.74  
0.03            0.00          0.19             0.00             0.22               5357.96  
0.02            0.00          0.20             0.00             0.22               5358.18  
0.03            0.00          0.20             0.00             0.23               5358.41  
0.03            0.00          0.18             0.00             0.21               5358.62  
0.02            0.00          0.20             0.00             0.22               5358.84  
0.02            0.00          0.17             0.00             0.19               5359.03  
0.02            0.00          0.19             0.00             0.21               5359.24  
0.03            0.00          0.22             0.00             0.25               5359.49  
0.02            0.00          0.04             0.00             0.06               5359.55  
0.02            0.00          0.04             0.00             0.06               5359.61  
0.02            0.00          0.05             0.00             0.07               5359.68  
0.02            0.00          0.04             0.00             0.06               5359.74  
0.02            0.00          0.04             0.00             0.06               5359.80  
0.02            0.00          0.04             0.00             0.06               5359.86  
0.02            0.00          0.04             0.00             0.06               5359.92  
0.02            0.00          0.04             0.00             0.06               5359.98  
0.02            0.00          0.04             0.00             0.06               5360.04  
0.02            0.00          0.04             0.00             0.06               5360.10  
0.02            0.00          0.04             0.00             0.06               5360.16  
0.02            0.00          0.04             0.00             0.06               5360.22  
0.02            0.00          0.04             0.00             0.06               5360.28  
0.03            0.00          0.04             0.00             0.07               5360.35  
0.02            0.00          0.04             0.00             0.06               5360.41  
0.02            0.00          0.04             0.00             0.06               5360.47  
0.02            0.00          0.04             0.00             0.06               5360.53  
0.02            0.00          0.04             0.00             0.06               5360.59  
0.02            0.00          0.04             0.00             0.06               5360.65  
0.02            0.00          0.04             0.00             0.06               5360.71  
0.03            0.00          0.04             0.00             0.07               5360.78  
0.02            0.00          0.03             0.00             0.05               5360.83  
0.02            0.00          0.03             0.00             0.05               5360.88  
0.02            0.00          0.04             0.00             0.06               5360.94  
0.02            0.00          0.04             0.00             0.06               5361.00  
0.02            0.00          0.02             0.00             0.04               5361.04  
0.02            0.00          0.02             0.00             0.04               5361.08  
0.02            0.00          0.14             0.00             0.16               5361.24  
0.02            0.00          0.02             0.00             0.04               5361.28  
0.02            0.00          0.02             0.00             0.04               5361.32  
0.01            0.00          0.02             0.00             0.03               5361.35  
0.01            0.00          0.02             0.00             0.03               5361.38  
0.01            0.00          0.02             0.00             0.03               5361.41  
0.01            0.00          0.02             0.00             0.03               5361.44  
0.02            0.00          0.02             0.00             0.04               5361.48  
0.02            0.00          0.02             0.00             0.04               5361.52  
0.01            0.00          0.02             0.00             0.03               5361.55  
0.02            0.00          0.02             0.00             0.04               5361.59  
0.02            0.00          0.02             0.00             0.04               5361.63  
0.02            0.00          0.03             0.00             0.05               5361.68  
0.02            0.00          0.02             0.00             0.04               5361.72  
0.02            0.00          0.13             0.00             0.15               5361.87  
0.02            0.00          0.02             0.00             0.04               5361.91  
0.02            0.00          0.02             0.00             0.04               5361.95  
0.01            0.00          0.02             0.00             0.03               5361.98  
0.02            0.00          0.02             0.00             0.04               5362.02  
0.01            0.00          0.02             0.00             0.03               5362.05  
0.02            0.00          0.02             0.00             0.04               5362.09  
0.01            0.00          0.02             0.00             0.03               5362.12  
0.02            0.00          0.02             0.00             0.04               5362.16  
0.01            0.00          0.02             0.00             0.03               5362.19  
0.01            0.00          0.13             0.00             0.14               5362.33  
0.02            0.00          0.02             0.00             0.04               5362.37  
0.02            0.00          0.02             0.00             0.04               5362.41  
0.02            0.00          0.02             0.00             0.04               5362.45  
0.02            0.00          0.02             0.00             0.04               5362.49  
0.01            0.00          0.02             0.00             0.03               5362.52  
0.02            0.00          0.02             0.00             0.04               5362.56  
0.01            0.00          0.12             0.00             0.13               5362.69  
0.02            0.00          0.02             0.00             0.04               5362.73  
0.02            0.00          0.02             0.00             0.04               5362.77  
0.02            0.00          0.13             0.00             0.15               5362.92  
0.02            0.00          0.02             0.00             0.04               5362.96  
0.02            0.00          0.02             0.00             0.04               5363.00  
0.02            0.00          0.02             0.00             0.04               5363.04  
0.02            0.00          0.02             0.00             0.04               5363.08  
0.02            0.00          0.02             0.00             0.04               5363.12  
0.02            0.00          0.02             0.00             0.04               5363.16  
0.02            0.00          0.02             0.00             0.04               5363.20  
0.02            0.00          0.14             0.00             0.16               5363.36  
0.02            0.00          0.02             0.00             0.04               5363.40  
0.02            0.00          0.13             0.00             0.15               5363.55  
0.02            0.00          0.14             0.00             0.16               5363.71  
0.02            0.00          0.14             0.00             0.16               5363.87  
0.02            0.00          0.14             0.00             0.16               5364.03  
0.02            0.00          0.13             0.00             0.15               5364.18  
0.02            0.00          0.14             0.00             0.16               5364.34  
0.02            0.00          0.12             0.00             0.14               5364.48  
0.02            0.00          0.13             0.00             0.15               5364.63  
0.02            0.00          0.02             0.00             0.04               5364.67  
0.02            0.00          0.03             0.00             0.05               5364.72  
0.02            0.00          0.02             0.00             0.04               5364.76  
0.02            0.00          0.02             0.00             0.04               5364.80  
0.02            0.00          0.02             0.00             0.04               5364.84  
0.02            0.00          0.02             0.00             0.04               5364.88  
0.01            0.00          0.02             0.00             0.03               5364.91  
0.02            0.00          0.02             0.00             0.04               5364.95  
0.02            0.00          0.02             0.00             0.04               5364.99  
0.02            0.00          0.02             0.00             0.04               5365.03  
0.02            0.00          0.02             0.00             0.04               5365.07  
0.02            0.00          0.02             0.00             0.04               5365.11  
0.02            0.00          0.02             0.00             0.04               5365.15  
0.02            0.00          0.02             0.00             0.04               5365.19  
0.01            0.00          0.02             0.00             0.03               5365.22  
0.02            0.00          0.02             0.00             0.04               5365.26  
0.03            0.00          0.02             0.00             0.05               5365.31  
0.02            0.00          0.02             0.00             0.04               5365.35  
0.02            0.00          0.02             0.00             0.04               5365.39  
0.02            0.00          0.02             0.00             0.04               5365.43  
0.02            0.00          0.02             0.00             0.04               5365.47  
0.02            0.00          0.02             0.00             0.04               5365.51  
0.02            0.00          0.02             0.00             0.04               5365.55  
0.02            0.00          0.02             0.00             0.04               5365.59  
0.01            0.00          0.02             0.00             0.03               5365.62  
0.02            0.00          0.02             0.00             0.04               5365.66  
0.02            0.00          0.02             0.00             0.04               5365.70  
0.02            0.00          0.02             0.00             0.04               5365.74  
0.03            0.00          0.02             0.00             0.05               5365.79  
0.02            0.00          0.02             0.00             0.04               5365.83  
0.02            0.00          0.02             0.00             0.04               5365.87  
0.02            0.00          0.02             0.00             0.04               5365.91  
0.01            0.00          0.02             0.00             0.03               5365.94  
0.02            0.00          0.02             0.00             0.04               5365.98  
0.01            0.00          0.02             0.00             0.03               5366.01  
0.02            0.00          0.02             0.00             0.04               5366.05  
0.02            0.00          0.02             0.00             0.04               5366.09  
0.01            0.00          0.02             0.00             0.03               5366.12  
0.01            0.00          0.02             0.00             0.03               5366.15  
0.02            0.00          0.02             0.00             0.04               5366.19  
0.02            0.00          0.02             0.00             0.04               5366.23  
0.02            0.00          0.02             0.00             0.04               5366.27  
0.05            0.00          0.04             0.00             0.09               5366.36  
0.03            0.00          0.02             0.00             0.05               5366.41  
0.02            0.00          0.03             0.00             0.05               5366.46  
0.02            0.00          0.02             0.00             0.04               5366.50  
0.02            0.00          0.03             0.00             0.05               5366.55  
0.03            0.00          0.03             0.00             0.06               5366.61  
0.03            0.00          0.03             0.00             0.06               5366.67  
0.03            0.00          0.03             0.00             0.06               5366.73  
0.03            0.00          0.03             0.00             0.06               5366.79  
0.03            0.00          0.03             0.00             0.06               5366.85  
0.03            0.00          0.03             0.00             0.06               5366.91  
0.02            0.00          0.03             0.00             0.05               5366.96  
0.03            0.00          0.03             0.00             0.06               5367.02  
0.03            0.00          0.02             0.00             0.05               5367.07  
0.04            0.00          0.03             0.00             0.07               5367.14  
0.03            0.00          0.03             0.00             0.06               5367.20  
0.05            0.00          0.01             0.00             0.06               5367.26  
0.03            0.00          0.00             0.00             0.03               5367.29  
0.03            0.00          0.00             0.00             0.03               5367.32  
0.03            0.00          0.00             0.00             0.03               5367.35  
0.03            0.00          0.00             0.00             0.03               5367.38  
0.03            0.00          0.00             0.00             0.03               5367.41  
0.03            0.00          0.00             0.00             0.03               5367.44  
0.03            0.00          0.01             0.00             0.04               5367.48  
0.04            0.00          0.00             0.00             0.04               5367.52  
0.03            0.00          0.00             0.00             0.03               5367.55  
0.02            0.00          0.01             0.00             0.03               5367.58  
0.03            0.00          0.00             0.00             0.03               5367.61  
0.04            0.00          0.00             0.00             0.04               5367.65  
0.03            0.00          0.00             0.00             0.03               5367.68  
0.04            0.00          0.00             0.00             0.04               5367.72  
0.02            0.00          0.00             0.00             0.02               5367.74  
0.03            0.00          0.00             0.00             0.03               5367.77  
0.03            0.00          0.01             0.00             0.04               5367.81  
0.02            0.00          0.00             0.00             0.02               5367.83  
0.03            0.00          0.00             0.00             0.03               5367.86  
0.03            0.00          0.00             0.00             0.03               5367.89  
0.03            0.00          0.00             0.00             0.03               5367.92  
0.02            0.00          0.00             0.00             0.02               5367.94  
0.03            0.00          0.00             0.00             0.03               5367.97  
0.03            0.00          0.01             0.00             0.04               5368.01  
0.03            0.00          0.00             0.00             0.03               5368.04  
0.03            0.00          0.00             0.00             0.03               5368.07  
0.03            0.00          0.01             0.00             0.04               5368.11  
0.02            0.00          0.00             0.00             0.02               5368.13  
0.03            0.00          0.00             0.00             0.03               5368.16  
0.03            0.00          0.00             0.00             0.03               5368.19  
0.03            0.00          0.01             0.00             0.04               5368.23  
0.03            0.00          0.00             0.00             0.03               5368.26  
0.03            0.00          0.00             0.00             0.03               5368.29  
0.02            0.00          0.01             0.00             0.03               5368.32  
0.03            0.00          0.00             0.00             0.03               5368.35  
0.03            0.00          0.00             0.00             0.03               5368.38  
0.03            0.00          0.00             0.00             0.03               5368.41  
0.02            0.00          0.01             0.00             0.03               5368.44  
