Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            1461.91        0.00             0.00             1461.91            36210.60 
2.23            0.00          1.90             0.00             4.13               36214.73 
0.03            0.00          0.91             0.00             0.94               36215.67 
0.03            0.00          0.79             0.00             0.82               36216.49 
0.02            0.00          0.87             0.00             0.89               36217.38 
0.02            0.00          0.87             0.00             0.89               36218.27 
0.02            0.00          0.82             0.00             0.84               36219.11 
0.02            0.00          0.89             0.00             0.91               36220.02 
0.02            0.00          0.88             0.00             0.90               36220.92 
0.02            0.00          0.88             0.00             0.90               36221.82 
0.02            0.00          0.86             0.00             0.88               36222.70 
0.02            0.00          0.84             0.00             0.86               36223.56 
0.02            0.00          0.88             0.00             0.90               36224.46 
0.02            0.00          0.88             0.00             0.90               36225.36 
0.02            0.00          0.74             0.00             0.76               36226.12 
0.02            0.00          0.69             0.00             0.71               36226.83 
0.02            0.00          0.89             0.00             0.91               36227.74 
0.02            0.00          0.87             0.00             0.89               36228.63 
0.02            0.00          0.87             0.00             0.89               36229.52 
0.02            0.00          1.78             0.00             1.80               36231.32 
0.03            0.00          0.88             0.00             0.91               36232.23 
0.02            0.00          1.78             0.00             1.80               36234.03 
0.03            0.00          0.69             0.00             0.72               36234.75 
0.02            0.00          0.75             0.00             0.77               36235.52 
0.02            0.00          0.88             0.00             0.90               36236.42 
0.02            0.00          0.87             0.00             0.89               36237.31 
0.02            0.00          0.88             0.00             0.90               36238.21 
0.02            0.00          0.87             0.00             0.89               36239.10 
0.02            0.00          0.86             0.00             0.88               36239.98 
0.02            0.00          0.80             0.00             0.82               36240.80 
0.02            0.00          0.12             0.00             0.14               36240.94 
0.02            0.00          0.10             0.00             0.12               36241.06 
0.02            0.00          0.10             0.00             0.12               36241.18 
0.02            0.00          0.80             0.00             0.82               36242.00 
0.02            0.00          0.11             0.00             0.13               36242.13 
0.02            0.00          0.80             0.00             0.82               36242.95 
0.02            0.00          0.09             0.00             0.11               36243.06 
0.02            0.00          0.12             0.00             0.14               36243.20 
0.02            0.00          0.12             0.00             0.14               36243.34 
0.01            0.00          0.09             0.00             0.10               36243.44 
0.02            0.00          0.11             0.00             0.13               36243.57 
0.02            0.00          0.12             0.00             0.14               36243.71 
0.01            0.00          0.12             0.00             0.13               36243.84 
0.01            0.00          0.11             0.00             0.12               36243.96 
0.02            0.00          0.11             0.00             0.13               36244.09 
0.01            0.00          0.12             0.00             0.13               36244.22 
0.02            0.00          0.74             0.00             0.76               36244.98 
0.02            0.00          0.10             0.00             0.12               36245.10 
0.02            0.00          0.73             0.00             0.75               36245.85 
0.02            0.00          0.10             0.00             0.12               36245.97 
0.01            0.00          0.10             0.00             0.11               36246.08 
0.01            0.00          0.11             0.00             0.12               36246.20 
0.02            0.00          0.10             0.00             0.12               36246.32 
0.01            0.00          0.10             0.00             0.11               36246.43 
0.01            0.00          0.10             0.00             0.11               36246.54 
0.01            0.00          0.10             0.00             0.11               36246.65 
0.01            0.00          0.10             0.00             0.11               36246.76 
0.01            0.00          0.10             0.00             0.11               36246.87 
0.01            0.00          0.10             0.00             0.11               36246.98 
0.01            0.00          0.10             0.00             0.11               36247.09 
0.01            0.00          0.12             0.00             0.13               36247.22 
0.02            0.00          0.10             0.00             0.12               36247.34 
0.01            0.00          0.09             0.00             0.10               36247.44 
0.01            0.00          0.12             0.00             0.13               36247.57 
0.01            0.00          0.12             0.00             0.13               36247.70 
0.01            0.00          0.11             0.00             0.12               36247.82 
0.01            0.00          0.82             0.00             0.83               36248.65 
0.02            0.00          0.80             0.00             0.82               36249.47 
0.02            0.00          0.11             0.00             0.13               36249.60 
0.01            0.00          0.09             0.00             0.10               36249.70 
0.01            0.00          0.11             0.00             0.12               36249.82 
0.01            0.00          0.12             0.00             0.13               36249.95 
0.01            0.00          0.12             0.00             0.13               36250.08 
0.02            0.00          0.12             0.00             0.14               36250.22 
0.02            0.00          0.12             0.00             0.14               36250.36 
0.02            0.00          0.81             0.00             0.83               36251.19 
0.02            0.00          0.11             0.00             0.13               36251.32 
0.01            0.00          0.11             0.00             0.12               36251.44 
0.01            0.00          0.11             0.00             0.12               36251.56 
0.01            0.00          0.80             0.00             0.81               36252.37 
0.02            0.00          0.11             0.00             0.13               36252.50 
0.01            0.00          0.11             0.00             0.12               36252.62 
0.01            0.00          0.11             0.00             0.12               36252.74 
0.01            0.00          0.11             0.00             0.12               36252.86 
0.01            0.00          0.11             0.00             0.12               36252.98 
0.01            0.00          0.14             0.00             0.15               36253.13 
0.02            0.00          0.12             0.00             0.14               36253.27 
0.02            0.00          0.11             0.00             0.13               36253.40 
0.02            0.00          0.11             0.00             0.13               36253.53 
0.01            0.00          0.11             0.00             0.12               36253.65 
0.01            0.00          0.11             0.00             0.12               36253.77 
0.01            0.00          0.11             0.00             0.12               36253.89 
0.01            0.00          0.12             0.00             0.13               36254.02 
0.02            0.00          0.11             0.00             0.13               36254.15 
0.01            0.00          0.12             0.00             0.13               36254.28 
0.01            0.00          0.78             0.00             0.79               36255.07 
0.02            0.00          0.79             0.00             0.81               36255.88 
0.02            0.00          0.12             0.00             0.14               36256.02 
0.02            0.00          0.11             0.00             0.13               36256.15 
0.02            0.00          0.11             0.00             0.13               36256.28 
0.02            0.00          0.84             0.00             0.86               36257.14 
0.02            0.00          0.84             0.00             0.86               36258.00 
0.02            0.00          0.11             0.00             0.13               36258.13 
0.02            0.00          0.11             0.00             0.13               36258.26 
0.01            0.00          0.10             0.00             0.11               36258.37 
0.01            0.00          0.11             0.00             0.12               36258.49 
0.01            0.00          0.12             0.00             0.13               36258.62 
0.01            0.00          0.12             0.00             0.13               36258.75 
0.01            0.00          0.11             0.00             0.12               36258.87 
0.01            0.00          0.12             0.00             0.13               36259.00 
0.02            0.00          0.11             0.00             0.13               36259.13 
0.01            0.00          0.12             0.00             0.13               36259.26 
0.01            0.00          0.12             0.00             0.13               36259.39 
0.01            0.00          0.12             0.00             0.13               36259.52 
0.01            0.00          0.11             0.00             0.12               36259.64 
0.01            0.00          0.12             0.00             0.13               36259.77 
0.01            0.00          0.81             0.00             0.82               36260.59 
0.02            0.00          0.12             0.00             0.14               36260.73 
0.02            0.00          0.84             0.00             0.86               36261.59 
0.02            0.00          0.12             0.00             0.14               36261.73 
0.02            0.00          0.12             0.00             0.14               36261.87 
0.01            0.00          0.12             0.00             0.13               36262.00 
0.02            0.00          0.12             0.00             0.14               36262.14 
0.01            0.00          0.82             0.00             0.83               36262.97 
0.02            0.00          0.09             0.00             0.11               36263.08 
0.02            0.00          0.11             0.00             0.13               36263.21 
0.01            0.00          0.11             0.00             0.12               36263.33 
0.01            0.00          0.12             0.00             0.13               36263.46 
0.01            0.00          0.11             0.00             0.12               36263.58 
0.01            0.00          0.10             0.00             0.11               36263.69 
0.01            0.00          0.79             0.00             0.80               36264.49 
0.02            0.00          0.10             0.00             0.12               36264.61 
0.02            0.00          0.11             0.00             0.13               36264.74 
0.01            0.00          0.09             0.00             0.10               36264.84 
0.01            0.00          0.85             0.00             0.86               36265.70 
0.02            0.00          0.12             0.00             0.14               36265.84 
0.02            0.00          0.12             0.00             0.14               36265.98 
0.02            0.00          0.12             0.00             0.14               36266.12 
0.02            0.00          0.14             0.00             0.16               36266.28 
0.02            0.00          0.12             0.00             0.14               36266.42 
0.01            0.00          0.12             0.00             0.13               36266.55 
0.01            0.00          0.83             0.00             0.84               36267.39 
0.02            0.00          0.12             0.00             0.14               36267.53 
0.02            0.00          0.12             0.00             0.14               36267.67 
0.01            0.00          0.12             0.00             0.13               36267.80 
0.02            0.00          0.12             0.00             0.14               36267.94 
