Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            21.94         0.00             0.00             21.94              1500.69  
0.47            0.00          0.07             0.00             0.54               1501.23  
0.07            0.00          0.05             0.00             0.12               1501.35  
0.08            0.00          0.06             0.00             0.14               1501.49  
0.09            0.00          0.04             0.00             0.13               1501.62  
0.04            0.00          0.04             0.00             0.08               1501.70  
0.04            0.00          0.03             0.00             0.07               1501.77  
0.04            0.00          0.03             0.00             0.07               1501.84  
0.03            0.00          0.03             0.00             0.06               1501.90  
0.08            0.00          0.03             0.00             0.11               1502.01  
0.04            0.00          0.04             0.00             0.08               1502.09  
0.05            0.00          0.03             0.00             0.08               1502.17  
0.04            0.00          0.02             0.00             0.06               1502.23  
0.04            0.00          0.02             0.00             0.06               1502.29  
0.04            0.00          0.02             0.00             0.06               1502.35  
0.04            0.00          0.02             0.00             0.06               1502.41  
0.04            0.00          0.00             0.00             0.04               1502.45  
0.00            0.00          0.00             2.38             2.38               1504.83  
