Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            27.35         0.00             0.00             27.35              1091.04  
0.45            0.00          0.07             0.00             0.52               1091.56  
0.08            0.00          0.05             0.00             0.13               1091.69  
0.08            0.00          0.11             0.00             0.19               1091.88  
0.06            0.00          0.05             0.00             0.11               1091.99  
0.06            0.00          0.04             0.00             0.10               1092.09  
0.05            0.00          0.03             0.00             0.08               1092.17  
0.07            0.00          0.03             0.00             0.10               1092.27  
0.05            0.00          0.03             0.00             0.08               1092.35  
0.05            0.00          0.03             0.00             0.08               1092.43  
0.05            0.00          0.03             0.00             0.08               1092.51  
0.05            0.00          0.03             0.00             0.08               1092.59  
0.05            0.00          0.02             0.00             0.07               1092.66  
0.05            0.00          0.02             0.00             0.07               1092.73  
0.05            0.00          0.02             0.00             0.07               1092.80  
0.05            0.00          0.02             0.00             0.07               1092.87  
0.05            0.00          0.00             0.00             0.05               1092.92  
0.00            0.00          0.00             0.38             0.38               1093.30  
