Encoding        Labels        Operation        Reduction        SingleRound        AllRounds
0.00            1314.31        0.00             0.00             1314.31            86728.06 
2.98            0.00          2.64             0.00             5.62               86733.68 
0.05            0.00          1.08             0.00             1.13               86734.81 
0.03            0.00          1.26             0.00             1.29               86736.10 
0.03            0.00          1.32             0.00             1.35               86737.45 
0.03            0.00          1.19             0.00             1.22               86738.67 
0.02            0.00          1.24             0.00             1.26               86739.93 
0.03            0.00          1.24             0.00             1.27               86741.20 
0.03            0.00          1.24             0.00             1.27               86742.47 
0.03            0.00          1.22             0.00             1.25               86743.72 
0.03            0.00          1.16             0.00             1.19               86744.91 
0.03            0.00          1.14             0.00             1.17               86746.08 
0.02            0.00          1.24             0.00             1.26               86747.34 
0.03            0.00          1.25             0.00             1.28               86748.62 
0.03            0.00          1.30             0.00             1.33               86749.95 
0.03            0.00          1.28             0.00             1.31               86751.26 
0.03            0.00          2.56             0.00             2.59               86753.85 
0.03            0.00          1.07             0.00             1.10               86754.95 
0.03            0.00          2.46             0.00             2.49               86757.44 
0.03            0.00          1.24             0.00             1.27               86758.71 
0.03            0.00          1.09             0.00             1.12               86759.83 
0.03            0.00          1.34             0.00             1.37               86761.20 
0.03            0.00          1.01             0.00             1.04               86762.24 
0.02            0.00          1.16             0.00             1.18               86763.42 
0.03            0.00          1.28             0.00             1.31               86764.73 
0.03            0.00          1.26             0.00             1.29               86766.02 
0.02            0.00          1.24             0.00             1.26               86767.28 
0.03            0.00          1.25             0.00             1.28               86768.56 
0.03            0.00          1.30             0.00             1.33               86769.89 
0.03            0.00          2.52             0.00             2.55               86772.44 
0.03            0.00          1.30             0.00             1.33               86773.77 
0.03            0.00          0.21             0.00             0.24               86774.01 
0.02            0.00          1.00             0.00             1.02               86775.03 
0.02            0.00          0.21             0.00             0.23               86775.26 
0.02            0.00          1.07             0.00             1.09               86776.35 
0.02            0.00          0.21             0.00             0.23               86776.58 
0.02            0.00          0.21             0.00             0.23               86776.81 
0.02            0.00          0.21             0.00             0.23               86777.04 
0.02            0.00          0.21             0.00             0.23               86777.27 
0.02            0.00          0.21             0.00             0.23               86777.50 
0.02            0.00          0.20             0.00             0.22               86777.72 
0.02            0.00          0.20             0.00             0.22               86777.94 
0.02            0.00          0.98             0.00             1.00               86778.94 
0.02            0.00          0.20             0.00             0.22               86779.16 
0.03            0.00          0.20             0.00             0.23               86779.39 
0.02            0.00          0.20             0.00             0.22               86779.61 
0.01            0.00          0.19             0.00             0.20               86779.81 
0.02            0.00          0.20             0.00             0.22               86780.03 
0.01            0.00          0.26             0.00             0.27               86780.30 
0.02            0.00          1.31             0.00             1.33               86781.63 
0.03            0.00          1.16             0.00             1.19               86782.82 
0.03            0.00          0.23             0.00             0.26               86783.08 
0.02            0.00          0.19             0.00             0.21               86783.29 
0.02            0.00          1.16             0.00             1.18               86784.47 
0.02            0.00          0.24             0.00             0.26               86784.73 
0.02            0.00          0.24             0.00             0.26               86784.99 
0.02            0.00          0.24             0.00             0.26               86785.25 
0.02            0.00          0.23             0.00             0.25               86785.50 
0.02            0.00          0.19             0.00             0.21               86785.71 
0.01            0.00          0.24             0.00             0.25               86785.96 
0.02            0.00          0.23             0.00             0.25               86786.21 
0.02            0.00          0.22             0.00             0.24               86786.45 
0.02            0.00          0.22             0.00             0.24               86786.69 
0.02            0.00          0.24             0.00             0.26               86786.95 
0.01            0.00          1.25             0.00             1.26               86788.21 
0.03            0.00          0.23             0.00             0.26               86788.47 
0.02            0.00          0.22             0.00             0.24               86788.71 
0.01            0.00          0.18             0.00             0.19               86788.90 
0.01            0.00          0.22             0.00             0.23               86789.13 
0.02            0.00          0.21             0.00             0.23               86789.36 
0.02            0.00          0.23             0.00             0.25               86789.61 
0.01            0.00          0.18             0.00             0.19               86789.80 
0.01            0.00          1.13             0.00             1.14               86790.94 
0.02            0.00          0.23             0.00             0.25               86791.19 
0.02            0.00          1.15             0.00             1.17               86792.36 
0.03            0.00          0.23             0.00             0.26               86792.62 
0.02            0.00          0.22             0.00             0.24               86792.86 
0.02            0.00          0.23             0.00             0.25               86793.11 
0.02            0.00          0.23             0.00             0.25               86793.36 
0.01            0.00          1.19             0.00             1.20               86794.56 
0.02            0.00          0.23             0.00             0.25               86794.81 
0.02            0.00          0.24             0.00             0.26               86795.07 
0.02            0.00          0.23             0.00             0.25               86795.32 
0.02            0.00          0.22             0.00             0.24               86795.56 
0.02            0.00          0.22             0.00             0.24               86795.80 
0.01            0.00          0.22             0.00             0.23               86796.03 
0.01            0.00          0.23             0.00             0.24               86796.27 
0.02            0.00          1.09             0.00             1.11               86797.38 
0.03            0.00          0.23             0.00             0.26               86797.64 
0.02            0.00          1.09             0.00             1.11               86798.75 
0.02            0.00          0.22             0.00             0.24               86798.99 
0.02            0.00          0.23             0.00             0.25               86799.24 
0.02            0.00          0.24             0.00             0.26               86799.50 
0.02            0.00          0.23             0.00             0.25               86799.75 
0.01            0.00          0.22             0.00             0.23               86799.98 
0.01            0.00          0.19             0.00             0.20               86800.18 
0.02            0.00          0.20             0.00             0.22               86800.40 
0.02            0.00          0.23             0.00             0.25               86800.65 
0.02            0.00          1.23             0.00             1.25               86801.90 
0.03            0.00          0.27             0.00             0.30               86802.20 
0.02            0.00          0.20             0.00             0.22               86802.42 
0.02            0.00          1.16             0.00             1.18               86803.60 
0.02            0.00          0.23             0.00             0.25               86803.85 
0.02            0.00          1.21             0.00             1.23               86805.08 
0.03            0.00          0.24             0.00             0.27               86805.35 
0.02            0.00          1.10             0.00             1.12               86806.47 
0.02            0.00          0.22             0.00             0.24               86806.71 
0.02            0.00          0.22             0.00             0.24               86806.95 
0.01            0.00          1.15             0.00             1.16               86808.11 
0.02            0.00          0.22             0.00             0.24               86808.35 
0.02            0.00          0.21             0.00             0.23               86808.58 
0.02            0.00          0.21             0.00             0.23               86808.81 
0.02            0.00          0.22             0.00             0.24               86809.05 
0.02            0.00          0.21             0.00             0.23               86809.28 
0.02            0.00          0.22             0.00             0.24               86809.52 
0.01            0.00          0.22             0.00             0.23               86809.75 
0.01            0.00          0.22             0.00             0.23               86809.98 
0.01            0.00          1.06             0.00             1.07               86811.05 
0.02            0.00          0.24             0.00             0.26               86811.31 
0.02            0.00          0.27             0.00             0.29               86811.60 
0.02            0.00          0.22             0.00             0.24               86811.84 
0.02            0.00          0.22             0.00             0.24               86812.08 
0.02            0.00          0.22             0.00             0.24               86812.32 
0.02            0.00          0.25             0.00             0.27               86812.59 
0.02            0.00          0.26             0.00             0.28               86812.87 
0.02            0.00          0.23             0.00             0.25               86813.12 
0.02            0.00          1.14             0.00             1.16               86814.28 
0.02            0.00          0.24             0.00             0.26               86814.54 
0.02            0.00          1.20             0.00             1.22               86815.76 
0.02            0.00          1.13             0.00             1.15               86816.91 
0.02            0.00          0.23             0.00             0.25               86817.16 
0.02            0.00          0.23             0.00             0.25               86817.41 
0.02            0.00          0.21             0.00             0.23               86817.64 
0.02            0.00          0.20             0.00             0.22               86817.86 
0.02            0.00          0.19             0.00             0.21               86818.07 
0.02            0.00          1.22             0.00             1.24               86819.31 
0.02            0.00          1.13             0.00             1.15               86820.46 
0.03            0.00          0.19             0.00             0.22               86820.68 
0.02            0.00          0.22             0.00             0.24               86820.92 
0.02            0.00          0.24             0.00             0.26               86821.18 
0.02            0.00          0.22             0.00             0.24               86821.42 
0.01            0.00          0.22             0.00             0.23               86821.65 
0.01            0.00          1.12             0.00             1.13               86822.78 
0.03            0.00          0.22             0.00             0.25               86823.03 
0.02            0.00          0.21             0.00             0.23               86823.26 
0.02            0.00          0.21             0.00             0.23               86823.49 
0.02            0.00          0.21             0.00             0.23               86823.72 
0.01            0.00          0.21             0.00             0.22               86823.94 
0.01            0.00          1.04             0.00             1.05               86824.99 
0.03            0.00          0.22             0.00             0.25               86825.24 
0.02            0.00          0.21             0.00             0.23               86825.47 
0.02            0.00          1.11             0.00             1.13               86826.60 
0.02            0.00          0.21             0.00             0.23               86826.83 
0.02            0.00          0.21             0.00             0.23               86827.06 
0.02            0.00          1.02             0.00             1.04               86828.10 
0.02            0.00          0.22             0.00             0.24               86828.34 
0.02            0.00          0.21             0.00             0.23               86828.57 
0.02            0.00          0.21             0.00             0.23               86828.80 
0.02            0.00          1.04             0.00             1.06               86829.86 
0.02            0.00          0.22             0.00             0.24               86830.10 
0.02            0.00          1.03             0.00             1.05               86831.15 
0.02            0.00          0.21             0.00             0.23               86831.38 
0.02            0.00          0.21             0.00             0.23               86831.61 
0.02            0.00          1.09             0.00             1.11               86832.72 
0.02            0.00          0.21             0.00             0.23               86832.95 
0.02            0.00          0.21             0.00             0.23               86833.18 
0.02            0.00          0.24             0.00             0.26               86833.44 
0.02            0.00          0.20             0.00             0.22               86833.66 
0.01            0.00          0.24             0.00             0.25               86833.91 
0.02            0.00          1.25             0.00             1.27               86835.18 
0.03            0.00          1.13             0.00             1.16               86836.34 
0.02            0.00          0.22             0.00             0.24               86836.58 
0.02            0.00          0.20             0.00             0.22               86836.80 
0.01            0.00          0.24             0.00             0.25               86837.05 
0.02            0.00          0.23             0.00             0.25               86837.30 
0.02            0.00          1.14             0.00             1.16               86838.46 
0.03            0.00          0.19             0.00             0.22               86838.68 
0.02            0.00          0.24             0.00             0.26               86838.94 
0.02            0.00          0.24             0.00             0.26               86839.20 
0.02            0.00          0.23             0.00             0.25               86839.45 
0.02            0.00          0.23             0.00             0.25               86839.70 
