Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             604.86            0.00             604.86             110213.09
4.81            7.90             0.00              0.00             12.71              110225.80
2.68            4.15             0.00              0.00             6.83               110232.63
1.59            3.84             0.00              0.00             5.43               110238.06
1.49            3.77             0.00              0.00             5.26               110243.32
1.53            6.58             0.00              0.00             8.11               110251.43
2.15            3.83             0.00              0.00             5.98               110257.41
1.22            6.28             0.00              0.00             7.50               110264.91
2.04            3.43             0.00              0.00             5.47               110270.38
1.10            2.98             0.00              0.00             4.08               110274.46
0.99            2.97             0.00              0.00             3.96               110278.42
1.01            3.33             0.00              0.00             4.34               110282.76
0.92            3.55             0.00              0.00             4.47               110287.23
0.90            3.56             0.00              0.00             4.46               110291.69
0.85            3.78             0.00              0.00             4.63               110296.32
0.81            3.07             0.00              0.00             3.88               110300.20
0.67            3.75             0.00              0.00             4.42               110304.62
0.70            3.16             0.00              0.00             3.86               110308.48
0.55            4.13             0.00              0.00             4.68               110313.16
0.55            3.03             0.00              0.00             3.58               110316.74
0.45            4.14             0.00              0.00             4.59               110321.33
0.44            2.66             0.00              0.00             3.10               110324.43
0.34            3.53             0.00              0.00             3.87               110328.30
0.33            5.26             0.00              0.00             5.59               110333.89
0.32            2.70             0.00              0.00             3.02               110336.91
0.08            1.45             0.00              0.00             1.53               110338.44
0.41            3.59             0.00              0.00             4.00               110342.44
1.37            3.85             0.00              0.00             5.22               110347.66
1.36            1.24             0.00              0.00             2.60               110350.26
0.20            1.27             0.00              0.00             1.47               110351.73
0.17            1.26             0.00              0.00             1.43               110353.16
0.16            1.25             0.00              0.00             1.41               110354.57
0.20            1.15             0.00              0.00             1.35               110355.92
0.21            1.10             0.00              0.00             1.31               110357.23
0.17            3.11             0.00              0.00             3.28               110360.51
0.44            1.14             0.00              0.00             1.58               110362.09
0.04            1.20             0.00              0.00             1.24               110363.33
0.04            1.12             0.00              0.00             1.16               110364.49
0.04            1.47             0.00              0.00             1.51               110366.00
0.40            3.71             0.00              0.00             4.11               110370.11
1.38            3.46             0.00              0.00             4.84               110374.95
1.11            1.08             0.00              0.00             2.19               110377.14
0.20            1.12             0.00              0.00             1.32               110378.46
0.17            3.24             0.00              0.00             3.41               110381.87
0.79            1.38             0.00              0.00             2.17               110384.04
