Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             1197.13           0.00             1197.13            292079.12
7.07            13.20            0.00              0.00             20.27              292099.39
4.91            6.66             0.00              0.00             11.57              292110.96
2.86            6.54             0.00              0.00             9.40               292120.36
2.52            6.49             0.00              0.00             9.01               292129.37
2.58            7.55             0.00              0.00             10.13              292139.50
2.39            6.62             0.00              0.00             9.01               292148.51
2.32            6.28             0.00              0.00             8.60               292157.11
2.24            6.52             0.00              0.00             8.76               292165.87
2.23            7.08             0.00              0.00             9.31               292175.18
2.07            6.43             0.00              0.00             8.50               292183.68
2.19            5.83             0.00              0.00             8.02               292191.70
1.92            7.24             0.00              0.00             9.16               292200.86
2.02            5.85             0.00              0.00             7.87               292208.73
1.67            7.18             0.00              0.00             8.85               292217.58
1.70            9.85             0.00              0.00             11.55              292229.13
2.32            4.85             0.00              0.00             7.17               292236.30
1.53            9.67             0.00              0.00             11.20              292247.50
2.06            5.27             0.00              0.00             7.33               292254.83
1.00            5.06             0.00              0.00             6.06               292260.89
1.17            5.08             0.00              0.00             6.25               292267.14
0.80            6.09             0.00              0.00             6.89               292274.03
1.03            4.73             0.00              0.00             5.76               292279.79
0.62            6.36             0.00              0.00             6.98               292286.77
0.82            4.89             0.00              0.00             5.71               292292.48
0.45            6.21             0.00              0.00             6.66               292299.14
0.64            4.54             0.00              0.00             5.18               292304.32
0.28            9.01             0.00              0.00             9.29               292313.61
0.48            4.66             0.00              0.00             5.14               292318.75
0.08            2.20             0.00              0.00             2.28               292321.03
0.60            6.52             0.00              0.00             7.12               292328.15
2.41            1.85             0.00              0.00             4.26               292332.41
0.43            6.59             0.00              0.00             7.02               292339.43
2.23            1.90             0.00              0.00             4.13               292343.56
0.25            1.99             0.00              0.00             2.24               292345.80
0.26            2.02             0.00              0.00             2.28               292348.08
0.22            1.97             0.00              0.00             2.19               292350.27
0.25            1.90             0.00              0.00             2.15               292352.42
0.26            2.01             0.00              0.00             2.27               292354.69
0.25            5.71             0.00              0.00             5.96               292360.65
0.83            1.84             0.00              0.00             2.67               292363.32
0.04            1.89             0.00              0.00             1.93               292365.25
0.05            1.57             0.00              0.00             1.62               292366.87
0.04            1.75             0.00              0.00             1.79               292368.66
0.04            1.95             0.00              0.00             1.99               292370.65
0.58            2.51             0.00              0.00             3.09               292373.74
0.64            6.36             0.00              0.00             7.00               292380.74
2.26            6.00             0.00              0.00             8.26               292389.00
1.90            1.58             0.00              0.00             3.48               292392.48
0.25            2.20             0.00              0.00             2.45               292394.93
0.25            5.49             0.00              0.00             5.74               292400.67
1.34            2.21             0.00              0.00             3.55               292404.22
0.04            2.35             0.00              0.00             2.39               292406.61
0.04            2.25             0.00              0.00             2.29               292408.90
0.04            2.17             0.00              0.00             2.21               292411.11
0.04            2.27             0.00              0.00             2.31               292413.42
0.04            1.91             0.00              0.00             1.95               292415.37
0.04            2.12             0.00              0.00             2.16               292417.53
0.04            1.98             0.00              0.00             2.02               292419.55
0.63            2.53             0.00              0.00             3.16               292422.71
0.63            6.26             0.00              0.00             6.89               292429.60
2.15            2.23             0.00              0.00             4.38               292433.98
0.43            2.12             0.00              0.00             2.55               292436.53
0.44            2.22             0.00              0.00             2.66               292439.19
0.43            2.46             0.00              0.00             2.89               292442.08
0.43            2.35             0.00              0.00             2.78               292444.86
0.45            1.97             0.00              0.00             2.42               292447.28
0.45            4.82             0.00              0.00             5.27               292452.55
0.80            2.01             0.00              0.00             2.81               292455.36
0.23            4.57             0.00              0.00             4.80               292460.16
0.45            1.85             0.00              0.00             2.30               292462.46
0.04            1.84             0.00              0.00             1.88               292464.34
0.04            2.61             0.00              0.00             2.65               292466.99
0.63            2.69             0.00              0.00             3.32               292470.31
0.62            7.36             0.00              0.00             7.98               292478.29
2.08            1.92             0.00              0.00             4.00               292482.29
0.44            2.15             0.00              0.00             2.59               292484.88
0.44            2.36             0.00              0.00             2.80               292487.68
0.47            2.44             0.00              0.00             2.91               292490.59
0.42            2.29             0.00              0.00             2.71               292493.30
0.42            2.34             0.00              0.00             2.76               292496.06
